EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
9,8,9,6,1,9,7,8,8,17,pere; juuksur; lahkumine; lapsepõlv; näitleja; isa; hermine; balletikool; kasvatama; piret; mälestus; pesamuna; lavakas
10,8,9,6,1,9,7,8,9,17,pere; juuksur; lahkumine; lapsepõlv; näitleja; isa; hermine; balletikool; kasvatama; piret; mälestus; pesamuna; lavakas
9,8,10,6,3,9,8,9,8,17,pere; juuksur; lahkumine; lapsepõlv; näitleja; isa; hermine; balletikool; kasvatama; piret; mälestus; pesamuna
7,10,10,6,3,9,8,9,8,17,pere; juuksur; lahkumine; lapsepõlv; näitleja; isa; hermine; balletikool; kasvatama; piret; mälestus; pesamuna
8,10,7,7,4,9,9,10,8,17,pere; juuksur; lahkumine; näitleja; lapsepõlv; isa; hermine; balletikool; kasvatama; piret; mälestus; pesamuna; lavakas
8,10,10,7,4,7,9,11,8,17,pere; juuksur; lahkumine; näitleja; lapsepõlv; isa; hermine; balletikool; kasvatama; piret; mälestus; pesamuna; lavakas
6,9,9,9,3,10,9,11,7,17,pere; juuksur; lahkumine; näitleja; lapsepõlv; isa; hermine; balletikool; kasvatama; piret; mälestus; pesamuna; lavakas
5,10,11,8,4,7,8,10,6,17,pere; juuksur; lahkumine; näitleja; lapsepõlv; isa; hermine; balletikool; kasvatama; piret; mälestus; pesamuna; lavakas
5,11,8,10,5,8,7,10,7,17,pere; juuksur; lahkumine; lapsepõlv; näitleja; isa; hermine; balletikool; kasvatama; piret; mälestus; pesamuna; lavakas
7,10,8,9,5,7,10,8,7,17,pere; juuksur; lahkumine; näitleja; lapsepõlv; isa; hermine; balletikool; kasvatama; piret; mälestus; pesamuna; lavakas
8,10,8,10,6,6,9,7,7,17,pere; juuksur; lahkumine; lapsepõlv; näitleja; isa; hermine; balletikool; kasvatama; piret; mälestus; pesamuna
