Diversity,Highest Average Score
0.0,0.477541948763311
1.0,0.47787514213894505
2.0,0.4764204288859861
3.0,0.48010264316675566
4.0,0.484180701489009
5.0,0.4925455534174574
6.0,0.4852965251504983
7.0,0.4761020738998035
8.0,0.4480245973592207
9.0,0.4456611995675463
10.0,0.4361089132268183
