Model,Average Score
MiniLM-L12_multi,0.2918042672598447
LaBSE,0.28694230943096927
MiniLM_multi,0.2696150701280873
multi_e5,0.23251589927630126
distilbertMulti,0.2244127664482998
EstBERT,0.22211910122857442
est-roberta,0.21580943902471486
bertMulti,0.2069472762251283
xml_roberta,0.0
