Diversity,Highest Average Score
0.0,0.34730482591215306
1.0,0.3346515348447753
2.0,0.3230908604639255
3.0,0.299075058369563
4.0,0.2996285100444027
5.0,0.29023831583983806
6.0,0.30003438753941847
7.0,0.2986193190958413
8.0,0.2947658906042549
9.0,0.2884985143091438
10.0,0.2842836193113541
