Diversity,Model,Score
diversity_0,LaBSE,0.34730482591215306
diversity_1,LaBSE,0.3346515348447753
diversity_2,LaBSE,0.3230908604639255
diversity_6,MiniLM-L12_multi,0.30003438753941847
diversity_4,MiniLM_multi,0.2996285100444027
diversity_3,LaBSE,0.299075058369563
diversity_7,MiniLM-L12_multi,0.2986193190958413
diversity_2,MiniLM_multi,0.29688016911327025
diversity_1,MiniLM_multi,0.29560846859156975
diversity_8,MiniLM-L12_multi,0.2947658906042549
diversity_0,MiniLM-L12_multi,0.2943249091618545
diversity_1,MiniLM-L12_multi,0.2936702307505971
diversity_0,MiniLM_multi,0.29325662233363475
diversity_2,MiniLM-L12_multi,0.2923380685123461
diversity_3,MiniLM_multi,0.2913151983513181
diversity_5,MiniLM-L12_multi,0.29023831583983806
diversity_4,MiniLM-L12_multi,0.28978508137602565
diversity_3,MiniLM-L12_multi,0.2891400574638449
diversity_9,MiniLM-L12_multi,0.2884985143091438
diversity_4,LaBSE,0.2848647407517376
diversity_10,distilbertMulti,0.2842836193113541
diversity_0,EstBERT,0.2834600832031173
diversity_9,distilbertMulti,0.280037317047895
diversity_1,EstBERT,0.27926011163472464
diversity_10,MiniLM-L12_multi,0.27843216520512704
diversity_5,LaBSE,0.27750031699657607
diversity_5,MiniLM_multi,0.2770411983861416
diversity_8,distilbertMulti,0.27542541529964126
diversity_2,EstBERT,0.273132998007611
diversity_6,LaBSE,0.26922946982879903
diversity_3,EstBERT,0.2625720620300083
diversity_8,LaBSE,0.2587891124374613
diversity_7,LaBSE,0.2575270210477899
diversity_7,distilbertMulti,0.2563005846397229
diversity_9,LaBSE,0.25508046185458466
diversity_10,bertMulti,0.2542657705307344
diversity_6,MiniLM_multi,0.2537451528996937
diversity_8,bertMulti,0.25349549710695224
diversity_9,bertMulti,0.25341475710296657
diversity_10,LaBSE,0.24925200123329638
diversity_7,bertMulti,0.24700892609187244
diversity_7,MiniLM_multi,0.24677725043179116
diversity_4,EstBERT,0.2463090146485399
diversity_0,est-roberta,0.24527158310672242
diversity_1,est-roberta,0.24320606919071833
diversity_10,MiniLM_multi,0.23866040041543135
diversity_8,multi_e5,0.2374398784289135
diversity_6,distilbertMulti,0.23729197937234572
diversity_8,MiniLM_multi,0.23695097875502932
diversity_2,est-roberta,0.23658666804280842
diversity_9,MiniLM_multi,0.23590182208667762
diversity_7,multi_e5,0.23404412237706873
diversity_4,multi_e5,0.23313530093057958
diversity_6,multi_e5,0.23295619738305495
diversity_9,multi_e5,0.23256364793426196
diversity_10,multi_e5,0.23227861838788053
diversity_3,est-roberta,0.23206812177426211
diversity_0,multi_e5,0.23176385520606368
diversity_3,multi_e5,0.23138178154548122
diversity_5,multi_e5,0.2311354147706057
diversity_2,multi_e5,0.23057796061008135
diversity_1,multi_e5,0.2303981144653229
diversity_5,EstBERT,0.22917849580568878
diversity_4,est-roberta,0.2244605927698033
diversity_6,bertMulti,0.22424418490388562
diversity_5,est-roberta,0.22198570938483217
diversity_5,distilbertMulti,0.22041306078109485
diversity_6,est-roberta,0.2182738299711984
diversity_6,EstBERT,0.19886042450077537
diversity_7,est-roberta,0.19866220167097362
diversity_4,distilbertMulti,0.19796337320898724
diversity_8,est-roberta,0.19092904593781787
diversity_3,distilbertMulti,0.1892064847920111
diversity_10,est-roberta,0.18298047931600564
diversity_2,distilbertMulti,0.18134343401887262
diversity_9,est-roberta,0.17947952810672108
diversity_0,bertMulti,0.17939439734576473
diversity_1,bertMulti,0.17743038937040487
diversity_2,bertMulti,0.17572453017112458
diversity_1,distilbertMulti,0.1754036562040948
diversity_5,bertMulti,0.1740351273110561
diversity_8,EstBERT,0.17277234956401621
diversity_7,EstBERT,0.17146298762965428
diversity_0,distilbertMulti,0.1708715062552782
diversity_3,bertMulti,0.16994551322144202
diversity_4,bertMulti,0.16746094532020744
diversity_9,EstBERT,0.16527207977207978
diversity_10,EstBERT,0.1610295067181032
diversity_1,xml_roberta,0.0
diversity_0,xml_roberta,0.0
diversity_3,xml_roberta,0.0
diversity_9,xml_roberta,0.0
diversity_2,xml_roberta,0.0
diversity_8,xml_roberta,0.0
diversity_4,xml_roberta,0.0
diversity_5,xml_roberta,0.0
diversity_7,xml_roberta,0.0
diversity_6,xml_roberta,0.0
diversity_10,xml_roberta,0.0
