EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
0,0,1,1,0,2,2,0,0,15,film; kino; dokumentaalfilm
0,0,1,1,0,2,2,0,0,15,film; kino; dokumentaalfilm
0,0,1,1,0,2,2,0,0,15,film; kino; dokumentaalfilm
0,0,1,1,0,2,2,0,0,15,film; kino; dokumentaalfilm
0,0,1,1,0,2,2,0,0,15,film; kino; dokumentaalfilm
0,0,0,1,0,1,1,0,0,15,film; kino
0,0,0,1,0,0,1,0,0,15,film; kino
0,0,0,1,0,0,0,0,0,15,film
0,0,0,1,0,0,0,1,1,15,film; eesti; dokumentaalfilm
0,0,0,1,0,0,0,1,1,15,film; eesti; dokumentaalfilm
0,1,0,1,0,0,0,1,1,15,film; formaadi; eesti; dokumentaalfilm
