EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
0,1,3,0,0,1,1,0,0,12,film; kino; filmitegija; televisioon; dokumentaalfilm
0,1,3,0,0,1,1,0,0,12,film; kino; filmitegija; televisioon; dokumentaalfilm
0,1,3,0,0,1,1,0,0,12,film; kino; filmitegija; televisioon; dokumentaalfilm
0,1,3,0,0,1,1,0,0,12,film; kino; filmitegija; televisioon; dokumentaalfilm
0,1,3,0,0,1,1,0,0,12,film; kino; filmitegija; televisioon; dokumentaalfilm
0,0,0,0,0,2,1,0,0,12,kino; televisioon
0,0,0,0,0,2,1,0,0,12,kino; televisioon
0,0,1,0,0,2,1,0,0,12,kino; televisioon
0,0,1,0,0,2,1,0,0,12,kino; televisioon
0,0,0,0,0,2,0,0,0,12,kino; televisioon
0,0,0,0,0,1,0,1,0,12,kino; sõprus
