lemma;upos;ner tag;count;stopword
raadio;NOUN;O;3;no
kaks;NUM;O;21;no
stuudio;NOUN;O;3;no
saade;NOUN;O;1;no
kõik;PRON;O;5;yes
puhkuma;VERB;O;1;no
,;PUNCT;O;564;no
külaline;NOUN;O;1;no
olema;AUX;O;307;yes
saabuma;VERB;O;1;no
Eesti;PROPN;O;9;no
parim;ADJ;O;6;no
täispikk;ADJ;O;7;no
triatlon;NOUN;O;22;no
tegija;NOUN;O;5;no
Ain-Alar;PROPN;O;7;no
Johanson;PROPN;O;1;no
tere;INTJ;O;4;yes
tulema;VERB;O;25;yes
.;PUNCT;O;159;no
hea;ADJ;O;11;no
meel;NOUN;O;4;no
nägema;VERB;O;10;no
sina;PRON;O;95;yes
sissejuhatus;NOUN;O;2;no
selline;DET;O;12;yes
täpsustus;NOUN;O;2;no
Sõber-tuttav;NOUN;O;1;no
kutsuma;VERB;O;3;no
lihtsalt;ADV;O;11;no
ain;NOUN;O;2;no
või;CCONJ;O;37;yes
kusagil;ADV;O;1;yes
ametlikult;ADV;O;1;no
kasutus;NOUN;O;2;no
Ainaar;PROPN;O;1;no
ilmselt;ADV;O;2;no
inimene;NOUN;O;6;no
kes;PRON;O;39;yes
mina;PRON;O;139;yes
ennem;ADV;O;2;yes
kohtama;VERB;O;3;no
ja;CCONJ;O;208;yes
püüdma;VERB;O;4;no
viisakas;ADJ;O;1;no
välja;ADV;O;15;yes
hääldama;VERB;O;1;no
kogunenud;ADJ;O;1;no
helis;NOUN;O;1;no
tegelikult;ADV;O;52;no
ikkagi;ADV;O;11;yes
ristand;NOUN;O;1;no
seal;ADV;O;38;yes
kunagi;ADV;O;5;yes
mingisugune;DET;O;2;yes
kahtlus;NOUN;O;1;no
ka;ADV;O;29;yes
?;PUNCT;O;16;no
kumpsima;VERB;O;1;no
nii-öelda;ADV;O;11;no
aktiivselt;ADV;O;1;no
võta;NOUN;O;1;no
meeldima;VERB;O;3;no
rohkem;ADV;O;4;yes
sellepärast;ADV;O;4;yes
aina;ADV;O;1;yes
nii;ADV;O;24;yes
nagu;SCONJ;O;126;yes
kogu;DET;O;10;yes
see;PRON;O;148;yes
põhinimi;NOUN;O;1;no
kui;SCONJ;O;74;yes
Allar;PROPN;O;1;no
Levandi;PROPN;O;1;no
kuulus;ADJ;O;1;no
sportlane;NOUN;O;5;no
Calgary;PROPN;O;1;no
päev;NOUN;O;10;no
medal;NOUN;O;1;no
tooma;VERB;O;1;no
siis;ADV;O;80;yes
vahepeal;ADV;O;4;yes
mõtlema;VERB;O;7;no
miks;ADV;O;7;yes
film;NOUN;O;1;no
Alariks;PROPN;O;1;no
kutse;NOUN;O;2;no
päris;ADV;O;10;yes
lihtne;ADJ;O;3;no
võima;AUX;O;8;yes
populaarne;ADJ;O;3;no
kõik;DET;O;12;yes
tuttav;NOUN;O;1;no
näiteks;ADV;O;11;no
praegu;ADV;O;4;yes
