lemma;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
õhtu;NOUN;O;3;no
,;PUNCT;O;135;no
kell;NOUN;O;2;no
saama;VERB;O;3;yes
kaheksa;NUM;O;4;no
võtma;VERB;O;1;no
mõni;DET;O;6;yes
27.;ADJ;O;1;no
juuli;NOUN;O;3;no
sündmus;NOUN;O;2;no
veel;ADV;O;8;yes
kord;ADV;O;3;no
lühidalt;ADV;O;1;no
kokku;ADV;O;4;yes
.;PUNCT;O;83;no
mina;PRON;O;21;yes
olema;AUX;O;90;yes
Janek;PROPN;O;1;no
Salme;PROPN;O;1;no
Euroopa;PROPN;O;11;no
komisjon;NOUN;O;4;no
leidma;VERB;O;1;no
et;SCONJ;O;21;yes
Eesti;PROPN;O;6;no
ettevalmistus;NOUN;O;5;no
suund;NOUN;O;1;no
euro;NOUN;O;8;no
üleminek;NOUN;O;6;no
õige;ADJ;O;2;no
kuid;CCONJ;O;2;yes
nimetama;VERB;O;1;no
ka;ADV;O;20;yes
valdkond;NOUN;O;1;no
kus;ADV;O;7;yes
tulema;VERB;O;10;yes
töö;NOUN;O;2;no
tegema;VERB;O;9;yes
osaühing;NOUN;O;2;no
Elering;PROPN;O;3;no
investeerima;VERB;O;2;no
elektrivõrk;NOUN;O;2;no
töökindlus;NOUN;O;2;no
tagamine;NOUN;O;2;no
viis;NUM;O;3;no
aasta;NOUN;O;14;no
jooksul;ADP;O;2;yes
seitse;NUM;O;4;no
miljard;NUM;O;2;no
lõviosa;NOUN;O;2;no
investeering;NOUN;O;2;no
Ida-Virumaa;PROPN;O;3;no
Tartu;PROPN;O;11;no
andma;VERB;O;4;no
Põhja-Itaalia;PROPN;O;1;no
poolt;ADV;O;1;yes
samas;ADV;O;2;yes
toimunud;ADJ;O;1;no
üle;ADP;O;6;yes
euroopaline;ADJ;O;1;no
folkloorifestival;NOUN;O;1;no
juurapidu;NOUN;O;1;no
ületulev;ADJ;O;1;no
festival;NOUN;O;7;no
korraldusõigus;NOUN;O;1;no
Festival;NOUN;O;1;no
tooma;VERB;O;3;no
ligi;ADV;O;3;yes
5000;NUM;O;3;no
tantsija;NOUN;O;3;no
laulja;NOUN;O;3;no
ja;CCONJ;O;44;yes
