lemma;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
eeter;NOUN;O;1;no
portaal;NOUN;O;1;no
tehnoloogia;NOUN;O;2;no
kommentaar;NOUN;O;3;no
esitama;VERB;O;1;no
Kristjan;PROPN;O;1;no
Port;PROPN;O;1;no
.;PUNCT;O;40;no
möödunud;ADJ;O;1;no
sajand;NOUN;O;2;no
seitsmekümnes;ADJ;O;1;no
võtma;VERB;O;4;no
väike;ADJ;O;2;no
saareriik;NOUN;O;1;no
Uus-Meremaa;PROPN;O;2;no
peaminister;NOUN;O;2;no
Robert;PROPN;O;2;no
muldoon;NOUN;O;2;no
julgus;NOUN;O;1;no
kokku;ADV;O;1;yes
ja;CCONJ;O;15;yes
käivitama;VERB;O;1;no
projekt;NOUN;O;2;no
,;PUNCT;O;37;no
mis;PRON;O;6;yes
pealkiri;NOUN;O;2;no
olema;AUX;O;26;yes
mõtlema;VERB;O;4;no
suurelt;ADV;O;3;no
tunduma;VERB;O;1;no
suur;ADJ;O;7;no
ettevõtmine;NOUN;O;1;no
normaalne;ADJ;O;1;no
tegevus;NOUN;O;1;no
inimene;NOUN;O;3;no
kammitsema;VERB;O;1;no
hall;ADJ;O;1;no
hiireke;NOUN;O;1;no
hirm;NOUN;O;1;no
julgustama;VERB;O;1;no
nägema;VERB;O;4;no
taga;ADP;O;2;yes
suurem;ADJ;O;3;no
maailm;NOUN;O;10;no
välislaene;NOUN;O;1;no
tegema;VERB;O;3;yes
maailmavajadus;NOUN;O;2;no
teenindav;ADJ;O;1;no
see;DET;O;5;yes
taktika;NOUN;O;1;no
edukas;ADJ;O;1;no
saama;VERB;O;2;yes
peagi;ADV;O;2;yes
tunnustus;NOUN;O;1;no
nimi;NOUN;O;1;no
söör;NOUN;O;1;no
tiitel;NOUN;O;1;no
tänane;ADJ;O;2;no
jaoks;ADP;O;1;yes
sobima;VERB;O;2;no
mõte;NOUN;O;2;no
suurepäraselt;ADV;O;1;no
mõtlemisaine;NOUN;O;1;no
pärinema;VERB;O;1;no
son;NOUN;O;1;no
Maiklusestamine;PROPN;O;1;no
eest;ADP;O;3;yes
vastutav;ADJ;O;2;no
asepresident;NOUN;O;1;no
kreek;NOUN;O;5;no
papatoobo;NOUN;O;1;no
lause;NOUN;O;1;no
look;NOUN;O;1;no
Kreeg;PROPN;O;1;no
algama;VERB;O;1;no
vihje;NOUN;O;1;no
üks;DET;O;7;yes
ajalugu;NOUN;O;1;no
läinud;ADJ;O;1;yes
jamse;NOUN;O;1;no
vale;ADJ;O;1;no
osutumine;NOUN;O;1;no
tõttu;ADP;O;1;yes
pilkamine;NOUN;O;1;no
töövahend;NOUN;O;1;no
kuulsus;NOUN;O;1;no
kogunud;ADJ;O;1;no
tsitaat;NOUN;O;1;no
IBM;PROPN;O;2;no
kunagiselt;ADV;O;1;no
peadirektor;NOUN;O;1;no
Toomas;PROPN;O;2;no
vaatson;NOUN;O;1;no
tagasihoidlik;ADJ;O;1;no
kompanii;NOUN;O;1;no
läbi;ADP;O;1;yes
majanduskriis;NOUN;O;1;no
maailmamaine;NOUN;O;1;no
ettevõte;NOUN;O;2;no
kujunenud;ADJ;O;1;no
Watson;PROPN;O;3;no
kunagi;ADV;O;2;yes
ütlema;VERB;O;4;no
et;SCONJ;O;9;yes
tema;PRON;O;7;yes
ei;AUX;O;4;yes
põhjus;NOUN;O;1;no
enam;ADJ;O;1;yes
kui;SCONJ;O;3;yes
viis;NUM;O;4;no
arvutivajadus;NOUN;O;1;no
see;PRON;O;7;yes
mitte;ADV;O;1;yes
ise;PRON;O;1;yes
vaid;CCONJ;O;1;yes
kogu;DET;O;2;yes
silm;NOUN;O;1;no
pidama;VERB;O;1;yes
Kreek;PROPN;O;1;no
papadopopous;NOUN;O;2;no
uskuma;VERB;O;1;no
Thomas;PROPN;O;1;no
miski;PRON;O;2;yes
taoline;ADJ;O;1;yes
võima;AUX;O;2;yes
õigus;NOUN;O;1;no
aga;CCONJ;O;1;yes
täna;ADV;O;4;no
probleem;NOUN;O;2;no
sest;SCONJ;O;1;yes
toomas;PROPN;O;1;no
Woods;PROPN;O;1;no
enam;ADV;O;3;yes
pool;NUM;O;2;yes
surnud;ADJ;O;1;no
väärtõlgendus;NOUN;O;1;no
morjendama;VERB;O;1;no
ausalt;ADV;O;1;no
ringi;ADV;O;1;yes
vaatama;VERB;O;2;no
siis;ADV;O;2;yes
võib-olla;ADV;O;1;yes
olema;VERB;O;4;yes
väljaütlemine;NOUN;O;1;no
viima;ADJ;O;1;no
arvuti;NOUN;O;17;no
piisavus;NOUN;O;1;no
kohta;ADP;O;1;yes
tõde;NOUN;O;1;no
mina;PRON;O;3;yes
seni;ADV;O;1;yes
lihtsalt;ADV;O;1;no
hoomama;VERB;O;1;no
just;ADV;O;1;yes
uus;ADJ;O;1;no
nägemine;NOUN;O;2;no
püüdma;VERB;O;2;no
üks;PRON;O;1;yes
liider;NOUN;O;1;no
tähelepanu;NOUN;O;1;no
tõmbama;VERB;O;1;no
papadopolous;NOUN;O;1;no
eelmine;ADJ;O;1;yes
aasta;NOUN;O;1;no
november;NOUN;O;1;no
kirjutatud;ADJ;O;1;no
blogi;NOUN;O;3;no
kommenteerima;VERB;O;1;no
ainult;ADV;O;1;yes
kolm;NUM;O;1;no
mõtlemine;NOUN;O;1;no
suurus;NOUN;O;1;no
ette;ADV;O;2;yes
heitma;VERB;O;1;no
pigem;ADV;O;3;yes
sõnum;NOUN;O;1;no
nähtamatus;NOUN;O;1;no
info;NOUN;O;1;no
meresuurune;ADJ;O;1;no
kõik;PRON;O;1;yes
ju;ADV;O;2;yes
suhteline;ADJ;O;1;no
nii;ADV;O;3;yes
lausuma;VERB;O;1;no
defineerimine;NOUN;O;1;no
samuti;ADV;O;1;yes
ettekujutamine;NOUN;O;1;no
küsimus;NOUN;O;1;no
kujutama;VERB;O;2;no
vähem;ADV;O;2;no
arvute;NOUN;O;1;no
paistma;VERB;O;2;no
kuus;NUM;O;2;no
vähekene;NOUN;O;1;no
seksikam;ADJ;O;1;no
üheksa;NUM;O;1;no
otsingumootor;NOUN;O;1;no
Google;PROPN;O;1;no
kattev;ADJ;O;1;no
