lemma;upos;ner tag;count;stopword
kell;NOUN;O;2;no
olema;AUX;O;98;yes
kuus;NUM;O;1;no
õhtu;NOUN;O;6;no
Eesti;PROPN;O;25;no
raadio;NOUN;O;1;no
uudistetoimetus;NOUN;O;1;no
tegema;VERB;O;8;yes
kokkuvõte;NOUN;O;1;no
18.;ADJ;O;2;no
juuni;NOUN;O;4;no
olulisem;ADJ;O;1;no
sündmus;NOUN;O;1;no
stuudio;NOUN;O;1;no
Tanel;PROPN;O;1;no
talv;PROPN;O;1;no
.;PUNCT;O;110;no
Brüssel;PROPN;O;4;no
kogunenud;ADJ;O;1;no
euroliit;NOUN;O;1;no
liider;NOUN;O;2;no
ei;AUX;O;29;yes
jõudma;VERB;O;5;no
kokkulepe;NOUN;O;2;no
vaidlus;NOUN;O;1;no
liit;NOUN;O;3;no
eelarve;NOUN;O;8;no
üle;ADP;O;2;yes
aasta;NOUN;O;22;no
2007;NUM;O;5;no
kuni;CCONJ;O;6;yes
2013;NUM;O;2;no
,;PUNCT;O;132;no
kuigi;SCONJ;O;1;yes
asi;NOUN;O;4;no
arutama;VERB;O;1;no
varas;ADJ;O;1;no
hommikutund;NOUN;O;1;no
Euroopa;PROPN;O;12;no
Liit;PROPN;O;10;no
eesistujamaa;NOUN;O;3;no
Luksemburg;PROPN;O;3;no
peaminister;NOUN;O;6;no
Jean-Claude;PROPN;O;1;no
Juncker;PROPN;O;2;no
sõna;NOUN;O;4;no
vajuma;VERB;O;2;no
sügav;ADJ;O;2;no
kriis;NOUN;O;2;no
sotsiaaldemokraatlik;ADJ;O;2;no
erakond;NOUN;O;7;no
olema;VERB;O;7;yes
rahul;ADV;O;2;no
praegune;ADJ;O;3;yes
ülim;ADJ;O;1;no
alla;ADV;O;1;yes
miinimumpalk;NOUN;O;2;no
ja;CCONJ;O;71;yes
leidma;VERB;O;3;no
et;SCONJ;O;33;yes
see;PRON;O;34;yes
tulema;VERB;O;8;yes
lähem;ADJ;O;2;no
jooksul;ADP;O;7;yes
tõstma;VERB;O;2;no
vähemalt;ADV;O;2;yes
4000;NUM;O;2;no
kroon;NOUN;O;2;no
kuu;NOUN;O;2;no
tööturg;NOUN;O;1;no
temaatika;NOUN;O;1;no
ka;ADV;O;21;yes
üks;DET;O;6;yes
tähtsam;ADJ;O;2;no
teema;NOUN;O;3;no
lähenev;ADJ;O;2;no
valimine;NOUN;O;6;no
kontekst;NOUN;O;4;no
Beslaan;PROPN;O;1;no
laps;NOUN;O;3;no
jääma;VERB;O;7;no
grupijuht;NOUN;O;1;no
süül;ADP;O;1;no
Tartu;PROPN;O;9;no
lend;NOUN;O;1;no
tema;PRON;O;8;yes
see;DET;O;30;yes
ära;ADV;O;4;yes
ilm;NOUN;O;2;no
mina;PRON;O;26;yes
suvine;ADJ;O;2;no
mõni;DET;O;2;yes
koht;NOUN;O;2;no
võima;AUX;O;8;yes
siiski;ADV;O;2;yes
hoovihm;NOUN;O;2;no
sadama;VERB;O;2;no
soe;NOUN;O;2;no
18;NUM;O;1;no
23;NUM;O;1;no
kraad;NOUN;O;2;no
ning;CCONJ;O;5;yes
homme;ADV;O;3;no
oluliselt;ADV;O;1;no
muutuma;VERB;O;1;no
nüüd;ADV;O;5;yes
siis;ADV;O;19;yes
kõigest;ADV;O;1;yes
lähemalt;ADV;O;3;no
süüdistama;VERB;O;1;no
mõningas;DET;O;1;yes
riik;NOUN;O;6;no
poliitiline;ADJ;O;2;no
tahe;NOUN;O;2;no
puudumine;NOUN;O;2;no
leidmine;NOUN;O;1;no
hilisöön;NOUN;O;1;no
kestnud;ADJ;O;2;no
tarbijaläbirääkimise;NOUN;O;1;no
mis;PRON;O;14;yes
puudutama;VERB;O;1;no
periood;NOUN;O;1;no
üksmeel;NOUN;O;1;no
Komisjon;PROPN;O;1;no
president;NOUN;O;1;no
Jose;PROPN;O;1;no
Manuel;PROPN;O;1;no
Barroso;PROPN;O;1;no
märkima;VERB;O;2;no
väga;ADV;O;6;yes
mure;NOUN;O;1;no
tippkohtumine;NOUN;O;1;no
ebaõnnestumine;NOUN;O;1;no
pärast;ADP;O;3;yes
andma;VERB;O;2;no
teadma;VERB;O;2;no
Mall;PROPN;O;2;no
Mälberg;PROPN;O;2;no
miks;ADV;O;1;yes
suutma;VERB;O;4;no
vastu;ADV;O;3;yes
võtma;VERB;O;6;no
vastus;NOUN;O;1;no
kõige;ADV;O;3;yes
nähtavamalt;ADV;O;1;no
taanduma;VERB;O;1;no
Suurbritannia;PROPN;O;2;no
Prantsusmaa;PROPN;O;1;no
eri;ADJ;O;1;no
meelsus;NOUN;O;1;no
britt;NOUN;O;3;no
tagasimakse;NOUN;O;1;no
prantslane;NOUN;O;1;no
põllumajandustoetus;NOUN;O;1;no
tegelikult;ADV;O;3;no
rahuldama;VERB;O;1;no
rahakasutus;NOUN;O;1;no
palju;ADV;O;2;yes
üldisemalt;ADV;O;1;no
lisa;NOUN;O;1;no
põllumajandus;NOUN;O;1;no
kulu;NOUN;O;1;yes
40;NUM;O;1;no
protsent;NOUN;O;3;no
kusjuures;ADV;O;1;yes
hõivama;VERB;O;1;no
alla;ADP;O;1;yes
viis;NUM;O;2;no
elanik;NOUN;O;1;no
kajastama;VERB;O;1;no
piisavalt;ADV;O;1;no
hästi;ADV;O;1;no
muu;PRON;O;1;yes
prioriteet;NOUN;O;1;no
majanduskasv;NOUN;O;1;no
tööhõive;NOUN;O;1;no
teadus;NOUN;O;1;no
haridus;NOUN;O;1;no
tagasihoidlikult;ADV;O;1;no
aha;NOUN;O;1;no
eraldama;VERB;O;1;no
eile;ADV;O;1;no
tund;NOUN;O;1;no
kahepoolne;ADJ;O;1;no
kõnelus;NOUN;O;1;no
uus;ADJ;O;5;no
kompromissettepanek;NOUN;O;2;no
positsioon;NOUN;O;1;no
kaitsma;VERB;O;1;no
nagu;SCONJ;O;9;yes
Andrus;PROPN;O;2;no
Ansip;PROPN;O;2;no
ütlema;VERB;O;7;no
kuid;CCONJ;O;3;yes
vastuseis;NOUN;O;1;no
veel;ADV;O;7;yes
tugevam;ADJ;O;1;no
kui;SCONJ;O;11;yes
esimene;ADJ;O;6;no
eesistuja;NOUN;O;3;no
tagasi;ADV;O;2;yes
Ida-Euroopa;PROPN;O;1;no
maa;NOUN;O;1;no
öösel;ADV;O;4;no
säästmine;NOUN;O;1;no
nimel;ADP;O;2;no
ettepanek;NOUN;O;1;no
valmis;ADJ;O;1;no
loobuma;VERB;O;1;no
saadav;ADJ;O;1;yes
summa;NOUN;O;2;no
aga;CCONJ;O;5;yes
peale;ADP;O;1;yes
Briti;PROPN;O;1;no
Tony;PROPN;O;1;no
Blair;PROPN;O;1;no
küsimus;NOUN;O;3;no
mitte;ADV;O;3;yes
niivõrd;ADV;O;1;yes
raha;NOUN;O;5;no
kasutamine;NOUN;O;4;no
otstarbekus;NOUN;O;1;no
riigieelarve;NOUN;O;1;no
lõpuks;ADV;O;2;no
töö;NOUN;O;5;no
jätkama;VERB;O;5;no
juhtimine;NOUN;O;1;no
alates;ADP;O;3;yes
juuli;NOUN;O;1;no
teatavasti;ADV;O;1;no
keegi;PRON;O;2;yes
optimistlik;ADJ;O;1;no
suhe;NOUN;O;1;no
pool;NUM;O;1;yes
paik;NOUN;O;1;no
nihkuma;VERB;O;1;no
valitsusjuht;NOUN;O;1;no
deklaratsioon;NOUN;O;1;no
põhiseadus;NOUN;O;1;no
ratifitseerimine;NOUN;O;2;no
kohta;ADP;O;1;yes
riigipea;NOUN;O;1;no
lepe;NOUN;O;1;no
tekst;NOUN;O;1;no
hea;ADJ;O;4;no
avama;VERB;O;2;no
ega;CCONJ;O;1;yes
hakkama;VERB;O;6;yes
ümber;ADV;O;3;yes
pidama;AUX;O;7;yes
jätkuma;VERB;O;3;no
kuna;SCONJ;O;4;yes
kaks;NUM;O;4;no
lükanud;VERB;O;1;no
vaja;ADV;O;2;no
kõik;DET;O;7;yes
liikmesmaa;NOUN;O;3;no
aktiivne;ADJ;O;1;no
järelemõtlemisaeg;NOUN;O;1;no
debatt;NOUN;O;1;no
referendum;NOUN;O;2;no
korraldamine;NOUN;O;3;no
või;CCONJ;O;5;yes
jätma;VERB;O;1;no
ise;PRON;O;1;yes
otsustama;VERB;O;4;no
uuesti;ADV;O;1;no
kokku;ADV;O;7;yes
tulev;ADJ;O;1;yes
pool;NOUN;O;1;yes
olukord;NOUN;O;2;no
hindama;VERB;O;2;no
kuidas;ADV;O;1;yes
edasi;ADV;O;1;yes
liikuma;VERB;O;1;no
tähendama;VERB;O;1;no
läbirääkimine;NOUN;O;1;no
nurjumine;NOUN;O;1;no
muidugi;ADV;O;3;yes
tahtma;VERB;O;1;no
saama;VERB;O;9;yes
täna;ADV;O;12;no
