lemma;upos;ner tag;count;stopword
mina;PRON;O;22;yes
rääkima;VERB;O;1;no
praegu;ADV;O;10;yes
talu;NOUN;O;4;no
ja;CCONJ;O;24;yes
tegemine;NOUN;O;1;no
.;PUNCT;O;34;no
kõik;DET;O;1;yes
mõte;NOUN;O;1;no
püüp;NOUN;O;1;no
olema;AUX;O;29;yes
see;PRON;O;14;yes
,;PUNCT;O;37;no
et;SCONJ;O;6;yes
taastama;VERB;O;4;no
talumees;NOUN;O;1;no
vabadus;NOUN;O;2;no
tema;PRON;O;14;yes
iseseisvus;NOUN;O;1;no
väga;ADV;O;1;yes
õige;ADJ;O;2;no
toetama;VERB;O;2;no
süda;NOUN;O;1;no
rahvas;NOUN;O;2;no
ka;ADV;O;10;yes
ära;AUX;O;1;yes
nii;ADV;O;3;yes
naiivne;ADJ;O;1;no
üks;DET;O;4;yes
kaks;NUM;O;1;no
kolm;NUM;O;1;no
neli;NUM;O;1;no
viis;NUM;O;3;no
aasta;NOUN;O;6;no
pärast;ADP;O;1;yes
olema;VERB;O;4;yes
puuduma;VERB;O;3;no
tehnika;NOUN;O;1;no
raha;NOUN;O;1;no
niisugune;DET;O;1;yes
võimalus;NOUN;O;1;no
kogemus;NOUN;O;1;no
mis;PRON;O;6;yes
tühi;ADJ;O;1;no
koht;NOUN;O;2;no
pealt;ADP;O;4;yes
hakkama;VERB;O;5;yes
tegema;VERB;O;6;yes
niikuinii;ADV;O;1;no
kolhoos;NOUN;O;6;no
jääma;VERB;O;2;no
mitu;DET;O;2;yes
Eestimaa;PROPN;O;1;no
toitma;VERB;O;1;no
kuid;CCONJ;O;2;yes
eelkõneleja;NOUN;O;1;no
ütlema;VERB;O;3;no
aga;CCONJ;O;4;yes
ei;AUX;O;9;yes
üldse;ADV;O;1;no
moodustama;VERB;O;2;no
see;DET;O;11;yes
täiesti;ADV;O;1;yes
tundma;VERB;O;1;no
ise;PRON;O;2;yes
pere;NOUN;O;1;no
seni;ADV;O;1;yes
solhoos;NOUN;O;1;no
mitte;ADV;O;2;yes
kopikas;NOUN;O;1;no
inimene;NOUN;O;5;no
saama;VERB;O;5;yes
vaid;ADV;O;3;yes
varandus;NOUN;O;6;no
andma;VERB;O;7;no
riik;NOUN;O;1;no
varastatud;ADJ;O;1;no
asi;NOUN;O;1;no
korras;ADJ;O;1;no
õigus;NOUN;O;2;no
