lemma;upos;ner tag;count;stopword
ärkama;VERB;O;4;no
piknik;NOUN;O;13;no
.;PUNCT;O;419;no
tere;INTJ;O;4;yes
kaunine;ADJ;O;1;no
nädal;NOUN;O;3;no
vahetus;NOUN;O;1;no
aeg;NOUN;O;35;no
olema;AUX;O;1000;yes
jälle;ADV;O;8;no
raadio;NOUN;O;2;no
kaks;NUM;O;21;no
saade;NOUN;O;11;no
ärk;NOUN;O;1;no
käsi;NOUN;O;6;no
nimi;NOUN;O;1;no
Urmas;PROPN;O;5;no
Vaino;PROPN;O;1;no
ja;CCONJ;O;482;yes
järgmine;ADJ;O;8;yes
tund;NOUN;O;12;no
mina;PRON;O;584;yes
väga;ADV;O;83;yes
hea;ADJ;O;26;no
meel;NOUN;O;8;no
vestlema;VERB;O;3;no
,;PUNCT;O;2225;no
kuulama;VERB;O;11;no
ka;ADV;O;145;yes
järjekordne;ADJ;O;3;no
saatekülaline;NOUN;O;1;no
külaline;NOUN;O;6;no
kaasa;ADV;O;10;no
toodud;ADJ;O;1;no
muusika;NOUN;O;7;no
tänane;ADJ;O;21;no
Reimo;PROPN;O;9;no
Mets;PROPN;O;5;no
streimo;INTJ;O;1;no
tervist;NOUN;O;1;no
oma;PRON;O;74;yes
kohtumine;NOUN;O;2;no
ehkki;SCONJ;O;6;yes
kuulaja;NOUN;O;2;no
kuulma;VERB;O;13;no
nädalavahetus;NOUN;O;1;no
siiski;ADV;O;1;yes
mõni;DET;O;9;yes
päev;NOUN;O;19;no
varem;ADV;O;3;no
arginädal;NOUN;O;1;no
keskel;ADP;O;3;yes
sina;PRON;O;269;yes
tulema;VERB;O;102;yes
just;ADV;O;15;yes
hetk;NOUN;O;28;no
kohtusaal;NOUN;O;3;no
kas;ADV;O;61;yes
nagu;SCONJ;O;200;yes
lihtne;ADJ;O;5;no
sõda;NOUN;O;1;no
ümber;ADV;O;6;yes
lülitama;VERB;O;1;no
ise;PRON;O;43;yes
?;PUNCT;O;48;no
peale;ADP;O;20;yes
tihe;ADJ;O;1;no
tööpäev;NOUN;O;2;no
muu;DET;O;4;yes
tegevus;NOUN;O;2;no
või;CCONJ;O;135;yes
mõte;NOUN;O;45;no
jääma;VERB;O;18;no
kuskil;ADV;O;13;yes
ajunurk;NOUN;O;2;no
miski;PRON;O;31;yes
töötama;VERB;O;4;no
sinna;ADV;O;16;yes
ei;ADV;O;25;yes
no;INTJ;O;56;no
üldiselt;ADV;O;6;no
ega;ADV;O;37;yes
et;SCONJ;O;652;yes
mitte;ADV;O;61;yes
ainult;ADV;O;27;yes
vaid;CCONJ;O;8;yes
kõik;DET;O;18;yes
jurist;NOUN;O;22;no
see;DET;O;361;yes
valdkond;NOUN;O;6;no
inimene;NOUN;O;119;no
aju;NOUN;O;2;no
tiksuma;VERB;O;1;no
pidevalt;ADV;O;6;no
edasi;ADV;O;18;yes
mõtlema;VERB;O;25;no
eriline;ADJ;O;1;no
professioon;NOUN;O;1;no
kus;ADV;O;45;yes
pidama;AUX;O;70;yes
24;NUM;O;4;no
niukne;ADJ;O;2;no
ajutegevus;NOUN;O;1;no
kinni;ADV;O;9;no
