lemma;upos;ner tag;count;stopword
nii;ADV;O;11;yes
et;SCONJ;O;15;yes
väliseestlane;NOUN;O;1;no
,;PUNCT;O;139;no
kes;PRON;O;5;yes
elama;VERB;O;6;no
tema;PRON;O;13;yes
lähemal;ADV;O;1;no
asuv;ADJ;O;1;no
riik;NOUN;O;1;no
nagu;SCONJ;O;8;yes
Rootsi;PROPN;O;2;no
teine;DET;O;1;yes
läänemeremaa;NOUN;O;1;no
Inglismaa;PROPN;O;2;no
ja;CCONJ;O;70;yes
edasi;ADV;O;1;yes
tulema;VERB;O;14;yes
siia;ADV;O;6;yes
sagedamini;ADV;O;1;no
ka;ADV;O;13;yes
veetma;VERB;O;1;no
tihti;ADV;O;1;no
kodumaa;NOUN;O;2;no
kogu;DET;O;2;yes
oma;PRON;O;5;yes
puhkus;NOUN;O;1;no
või;CCONJ;O;4;yes
rohkem;ADV;O;3;yes
.;PUNCT;O;49;no
see;PRON;O;27;yes
aga;ADV;O;1;yes
saabuma;VERB;O;3;no
kaugelt;ADV;O;1;no
maa;NOUN;O;3;no
olema;AUX;O;97;yes
Austraalia;PROPN;O;18;no
võtma;VERB;O;6;no
reis;NOUN;O;3;no
ette;ADV;O;4;yes
harvem;ADV;O;1;no
siis;ADV;O;20;yes
juba;ADV;O;6;yes
sedavõrd;ADV;O;1;no
kaugel;ADV;O;3;no
sest;SCONJ;O;2;yes
tee;NOUN;O;1;yes
ise;ADV;O;2;yes
mitu;DET;O;2;yes
kuu;NOUN;O;3;no
kui;SCONJ;O;9;yes
sõitma;VERB;O;3;no
laev;NOUN;O;1;no
üks;NUM;O;2;yes
austraalia;ADJ;O;1;no
kanakasvataja;NOUN;O;5;no
härralait;NOUN;O;1;no
vestlema;VERB;O;2;no
ärasõit;NOUN;O;1;no
eel;ADP;O;1;yes
Mustamäe;PROPN;O;1;no
ühiselamu;NOUN;O;1;no
kus;ADV;O;7;yes
külaline;NOUN;O;1;no
peatama;VERB;O;1;no
sugulane;NOUN;O;3;no
juures;ADP;O;2;yes
härra;NOUN;O;1;no
kuidas;ADV;O;6;yes
saama;VERB;O;2;yes
teine;PRON;O;2;yes
austraallane;NOUN;O;1;no
välis;ADJ;O;1;no
julgeolekunoor;NOUN;O;1;no
võimalus;NOUN;O;1;no
avanema;VERB;O;1;no
välja;ADV;O;4;yes
rändama;VERB;O;3;no
vend;NOUN;O;1;no
andma;VERB;O;1;no
mina;PRON;O;36;yes
raha;NOUN;O;2;no
niimoodi;ADV;O;2;yes
lendama;VERB;O;1;no
1927;NUM;O;1;no
see;DET;O;16;yes
aeg;NOUN;O;8;no
päris;ADV;O;3;yes
palju;ADV;O;7;yes
mäletama;VERB;O;2;no
aimdus;NOUN;O;1;no
pärnakas;ADJ;O;1;no
minema;VERB;O;6;yes
sinna;ADV;O;1;yes
Thompson;PROPN;O;1;no
memme;NOUN;O;1;no
kõik;PRON;O;9;yes
eriti;ADV;O;1;no
mees;NOUN;O;1;no
just;ADV;O;2;yes
rääkima;VERB;O;1;no
no;INTJ;O;6;no
tegelema;VERB;O;1;no
seal;ADV;O;12;yes
peamiselt;ADV;O;1;yes
jäneseküttimine;NOUN;O;1;no
küülikuküttimine;NOUN;O;1;no
tavaline;ADJ;O;1;no
võib-olla;ADV;O;1;yes
100;NUM;O;1;no
töö;NOUN;O;2;no
igasugune;DET;O;1;yes
metsatöö;NOUN;O;1;no
tegema;VERB;O;5;yes
farmit;NOUN;O;1;no
lüpsifarm;NOUN;O;1;no
tubakafarm;NOUN;O;1;no
meel;NOUN;O;2;no
ei;AUX;O;18;yes
meel;ADV;O;1;no
praegane;ADJ;O;1;no
jah;ADV;O;2;yes
mis;PRON;O;14;yes
ära;ADV;O;4;yes
millal;ADV;O;2;yes
sailistama;VERB;O;1;no
kasvataja;NOUN;O;1;no
peale;ADP;O;1;yes
keiser;NOUN;O;1;no
sõjavägi;NOUN;O;2;no
vabanema;VERB;O;1;no
laps;NOUN;O;5;no
pärast;ADP;O;1;yes
