lemma;upos;ner tag;count;stopword
kaheportaal;NOUN;O;1;no
ja;CCONJ;O;17;yes
Kristjan;PROPN;O;2;no
Port;PROPN;O;2;no
tere;PROPN;O;1;yes
eeter;NOUN;O;1;no
portaal;NOUN;O;1;no
tehnolooga;NOUN;O;1;no
kommentaar;NOUN;O;1;no
esitama;VERB;O;1;no
.;PUNCT;O;46;no
võõras;ADJ;O;1;no
inimene;NOUN;O;9;no
mõjutamine;NOUN;O;1;no
palju;PRON;O;2;yes
võimalik;ADJ;O;1;no
meede;NOUN;O;1;no
olema;AUX;O;17;yes
kaks;NUM;O;2;no
teine;PRON;O;4;yes
eespool;ADV;O;1;yes
see;PRON;O;8;yes
apelleerima;VERB;O;1;no
ahnus;NOUN;O;3;no
hirm;NOUN;O;2;no
kolmandaks;ADV;O;1;no
võima;AUX;O;3;yes
pidama;VERB;O;2;yes
enesekindlus;NOUN;O;2;no
näiteks;ADV;O;3;no
ise;PRON;O;1;yes
suhtes;ADP;O;3;yes
veenduma;VERB;O;1;no
,;PUNCT;O;30;no
et;SCONJ;O;4;yes
kui;SCONJ;O;4;yes
saama;AUX;O;3;yes
hõlpsalt;ADV;O;1;no
tüssama;VERB;O;1;no
siis;ADV;O;3;yes
tema;PRON;O;4;yes
keskmine;ADJ;O;2;no
nutikam;ADJ;O;2;no
indiviid;NOUN;O;3;no
ent;CCONJ;O;1;yes
pettur;NOUN;O;2;no
mõjutama;VERB;O;1;no
ei;AUX;O;7;yes
laskma;VERB;O;1;no
mis;PRON;O;9;yes
muu;PRON;O;2;yes
soovima;VERB;O;1;no
paraku;ADV;O;1;no
vaatama;VERB;O;1;no
oht;NOUN;O;1;no
vales;ADJ;O;1;no
suund;NOUN;O;1;no
petis;NOUN;O;1;no
peagi;ADV;O;1;yes
mõte;NOUN;O;1;no
erksas;ADJ;O;1;no
tasakaal;NOUN;O;1;no
kõigutama;VERB;O;1;no
kelm;NOUN;O;1;no
lihtsalt;ADV;O;2;no
ootama;VERB;O;2;no
kuni;SCONJ;O;1;yes
tabama;VERB;O;1;no
mõni;DET;O;1;yes
reaalne;ADJ;O;1;no
tõsine;ADJ;O;2;no
avalikult;ADV;O;1;no
valideeritud;ADJ;O;1;no
eriolukord;NOUN;O;1;no
viirus;NOUN;O;6;no
epideemia;NOUN;O;1;no
koos;ADP;O;3;yes
üleskutse;NOUN;O;1;no
uus;ADJ;O;3;no
olukord;NOUN;O;4;no
oma;PRON;O;3;yes
käitumine;NOUN;O;2;no
muutma;VERB;O;1;no
kuivõrd;ADV;O;1;yes
nappima;VERB;O;1;no
kogemus;NOUN;O;1;no
soovitu;NOUN;O;1;no
seast;ADP;O;1;yes
õige;ADV;O;1;no
vale;ADJ;O;1;no
eristamine;NOUN;O;1;no
küberkurjategija;NOUN;O;1;no
rumalalt;ADV;O;1;no
õnnestuma;VERB;O;1;no
valvsus;NOUN;O;1;no
eemal;ADV;O;1;yes
hoidma;VERB;O;1;no
USA;PROPN;O;3;no
Föderaalne;PROPN;O;1;no
Juurdlusbüroo;PROPN;O;1;no
FBI;PROPN;O;2;no
poole;ADP;O;2;yes
pöörduma;VERB;O;2;no
2019.;ADJ;O;1;no
aasta;NOUN;O;2;no
peaaegu;ADV;O;1;yes
pool;NUM;O;2;yes
miljon;NUM;O;2;no
pettus;NOUN;O;1;no
varitsenud;ADJ;O;1;no
ettevõte;NOUN;O;2;no
abi;NOUN;O;1;no
küsima;ADJ;O;1;no
arv;NOUN;O;2;no
oluliselt;ADV;O;1;no
väiksem;ADJ;O;1;no
ohver;NOUN;O;2;no
tegelik;ADJ;O;1;no
suurus;NOUN;O;1;no
sest;SCONJ;O;2;yes
häbenema;VERB;O;1;no
juhtunu;NOUN;O;2;no
politsei;NOUN;O;1;no
teavitama;VERB;O;1;no
aga;ADV;O;1;yes
pöördumatu;ADJ;O;1;no
õppetund;NOUN;O;1;no
ega;CCONJ;O;1;yes
uskuma;VERB;O;1;no
keegi;PRON;O;1;yes
aitama;VERB;O;2;no
suutma;VERB;O;1;no
FDA;PROPN;O;1;no
hinnang;NOUN;O;1;no
teenima;VERB;O;1;no
kuritegevus;NOUN;O;2;no
röövel;NOUN;O;1;no
sidetee;NOUN;O;1;no
infomägi;NOUN;O;1;no
andmejärv;NOUN;O;1;no
tegutsema;VERB;O;1;no
üks;DET;O;1;yes
kolm;NUM;O;1;no
miljard;NUM;O;1;no
dollar;NOUN;O;2;no
suur;ADJ;O;1;no
raha;NOUN;O;6;no
osa;NOUN;O;1;no
minema;VERB;O;2;yes
kapitalipaigutus;NOUN;O;1;no
Tööriist;PROPN;O;1;no
arendamine;NOUN;O;1;no
tegemine;NOUN;O;1;no
professionaalne;ADJ;O;1;no
ning;CCONJ;O;3;yes
jätkuvalt;ADV;O;1;no
võimalus;NOUN;O;1;no
ärakasutav;ADJ;O;1;no
inimtegevus;NOUN;O;1;no
sfäär;NOUN;O;1;no
selline;PRON;O;1;yes
varasem;ADJ;O;2;no
kohtumine;NOUN;O;1;no
puudus;NOUN;O;1;no
andma;VERB;O;2;no
õigus;NOUN;O;1;no
suureliselt;ADV;O;1;no
enesekindel;ADJ;O;1;no
ehk;ADV;O;1;yes
lühidalt;ADV;O;1;no
ütlema;VERB;O;1;no
loll;ADJ;O;1;no
põhjustatud;ADJ;O;1;no
erakordne;ADJ;O;1;no
liikuma;VERB;O;1;no
palju;ADV;O;3;yes
uudne;ADJ;O;2;no
juhtiv;ADJ;O;1;no
informatsioon;NOUN;O;3;no
lisa;NOUN;O;1;no
emotsionaalne;ADJ;O;1;no
raputama;VERB;O;1;no
tasakaalukus;NOUN;O;1;no
kiiresti;ADV;O;3;no
muutuv;ADJ;O;2;no
kirjeldus;NOUN;O;1;no
elukorraldus;NOUN;O;1;no
avatud;ADJ;O;1;no
kujundama;VERB;O;2;no
ettekirjutis;NOUN;O;1;no
temp;NOUN;O;1;no
kiirus;NOUN;O;1;no
sundima;VERB;O;1;no
haarama;VERB;O;1;no
info;NOUN;O;1;no
tihti;ADV;O;1;no
pealiskaudsemalt;ADV;O;1;no
panema;VERB;O;1;no
lahutamatu;ADJ;O;1;no
kriis;NOUN;O;2;no
teavitus;NOUN;O;1;no
sündima;VERB;O;1;no
kombinatsioon;NOUN;O;1;no
harva;ADV;O;1;no
esinev;ADJ;O;1;no
tegur;NOUN;O;1;no
kooslus;NOUN;O;1;no
nimetama;VERB;O;1;no
mõnikord;ADV;O;1;yes
täiuslik;ADJ;O;1;no
tormis;ADJ;O;1;no
vallandamine;NOUN;O;1;no
puuduma;VERB;O;1;no
vaid;ADV;O;1;yes
kuritegelik;ADJ;O;1;no
sekkumine;NOUN;O;1;no
pidama;AUX;O;3;yes
õigemini;ADV;O;1;no
sekund;NOUN;O;1;no
õpetlik;ADJ;O;1;no
näide;NOUN;O;2;no
veel;ADV;O;1;yes
hoiatama;VERB;O;1;no
kõikjalt;ADV;O;1;no
maailm;NOUN;O;1;no
hoiatav;ADJ;O;1;no
48;NUM;O;1;no
riik;NOUN;O;2;no
tulnud;ADJ;O;1;yes
teade;NOUN;O;2;no
peamiselt;ADV;O;1;yes
üle;ADP;O;2;yes
kuuekümneaastane;ADJ;O;1;no
petma;VERB;O;1;no
summaarselt;ADV;O;1;no
54;NUM;O;1;no
vanem;ADJ;O;2;no
ühtlasi;ADV;O;1;yes
Covid;PROPN;O;1;no
19;NUM;O;1;no
kõige;ADV;O;3;yes
haavatavam;ADJ;O;1;no
sihtrühm;NOUN;O;2;no
tänu;ADP;O;1;yes
sotsiaalmeedia;NOUN;O;1;no
varasemalt;ADV;O;1;no
rebitud;ADJ;O;1;no
andmebaas;NOUN;O;1;no
üsna;ADV;O;1;yes
lihtne;ADJ;O;1;no
valima;VERB;O;1;no
sõnum;NOUN;O;1;no
vastavalt;ADP;O;1;no
väike;ADJ;O;1;no
laps;NOUN;O;1;no
ema;NOUN;O;1;no
või;CCONJ;O;5;yes
miks;ADV;O;1;yes
mitte;ADV;O;1;yes
pakkuma;VERB;O;2;no
ähvardav;ADJ;O;2;no
vastane;ADJ;O;1;no
ravi;NOUN;O;1;no
?;PUNCT;O;3;no
mitu;DET;O;1;yes
infoplatvorm;NOUN;O;1;no
sotsiaalmeediarobot;NOUN;O;1;no
taoline;NOUN;O;1;yes
abil;ADP;O;1;yes
levitama;VERB;O;1;no
kuulujutt;NOUN;O;1;no
hiinlane;NOUN;O;1;no
varjatud;ADJ;O;1;no
vaktsiin;NOUN;O;2;no
kuna;SCONJ;O;1;yes
hetk;NOUN;O;1;no
paistma;VERB;O;2;no
sealt;ADV;O;1;yes
saabuma;VERB;O;1;no
julgustav;ADJ;O;1;no
uudis;NOUN;O;1;no
nakkus;NOUN;O;1;no
lisandumine;NOUN;O;1;no
aeglustumine;NOUN;O;1;no
lihtsameelne;ADJ;O;1;no
salavaru;NOUN;O;1;no
saadud;ADJ;O;1;yes
hea;ADJ;O;2;no
asi;NOUN;O;1;no
saamine;NOUN;O;2;no
tingimus;NOUN;O;1;no
tohtima;AUX;O;1;no
rääkima;VERB;O;2;no
tulema;VERB;O;2;yes
kohe;ADV;O;1;yes
maksma;VERB;O;1;no
tahtja;NOUN;O;1;no
see;DET;O;2;yes
mood;NOUN;O;1;no
lahti;ADV;O;1;no
päris;ADV;O;1;yes
kindlasti;ADV;O;1;no
peituv;ADJ;O;1;no
nupp;NOUN;O;1;no
vajutav;ADJ;O;1;no
kiri;NOUN;O;1;no
lubama;VERB;O;1;no
riiklik;ADJ;O;2;no
maksusoodustus;NOUN;O;1;no
seoses;ADP;O;1;no
tärkama;VERB;O;1;no
majanduslikult;ADV;O;1;no
keeruline;ADJ;O;1;no
situatsioon;NOUN;O;1;no
käest;ADP;O;1;yes
olema;VERB;O;1;yes
loomulikult;ADV;O;1;no
vaja;ADV;O;1;no
kas;ADV;O;2;yes
logima;VERB;O;1;no
lisatud;ADJ;O;1;no
veeb;NOUN;O;1;no
kaudu;ADP;O;1;yes
pangakonto;NOUN;O;2;no
edastama;VERB;O;1;no
andmed;NOUN;O;1;no
vajalik;ADJ;O;1;no
kumbki;DET;O;1;yes
juht;NOUN;O;1;no
vaid;CCONJ;O;1;yes
heategevus;NOUN;O;1;no
häda;NOUN;O;1;no
sattuma;VERB;O;1;no
kes;PRON;O;1;yes
peale;ADP;O;1;yes
headus;NOUN;O;1;no
treenima;VERB;O;1;no
aga;CCONJ;O;2;yes
kahjuks;ADV;O;1;no
kasutama;VERB;O;1;no
varas;NOUN;O;1;no
kriisivalmidus;NOUN;O;1;no
laht;NOUN;O;1;no
kust;ADV;O;1;yes
ära;ADV;O;1;yes
sokutama;VERB;O;1;no
internetikeskkond;NOUN;O;1;no
alatu;ADJ;O;1;no
libakorjandus;NOUN;O;1;no
vorm;NOUN;O;1;no
rikkalikum;ADJ;O;1;no
petmine;NOUN;O;1;no
strateegia;NOUN;O;1;no
rajanema;VERB;O;1;no
asutus;NOUN;O;1;no
haigla;NOUN;O;1;no
töökoht;NOUN;O;1;no
muu;DET;O;1;yes
taoline;ADJ;O;1;yes
sisaldama;VERB;O;2;no
nimetatud;ADJ;O;1;no
tähtis;ADJ;O;1;no
link;NOUN;O;1;no
kaasapandud;ADJ;O;1;no
dokument;NOUN;O;1;no
sisuliselt;ADV;O;1;no
juurdepääs;NOUN;O;1;no
ohter;NOUN;O;1;no
arvuti;NOUN;O;1;no
kõikjale;ADV;O;1;no
kurjus;NOUN;O;1;no
mürk;NOUN;O;1;no
veebileht;NOUN;O;1;no
ling;NOUN;O;1;no
ametlik;ADJ;O;1;no
äravahetamine;NOUN;O;1;no
sarnane;ADJ;O;1;no
sestap;ADV;O;1;yes
pärgma;VERB;O;1;no
allegooriline;ADJ;O;1;no
apteek;NOUN;O;1;no
pilk;NOUN;O;1;no
lähemalt;ADV;O;1;no
uurima;VERB;O;1;no
eriti;ADV;O;1;no
aadressirida;NOUN;O;1;no
kahtlus;NOUN;O;1;no
korral;ADP;O;1;yes
tuttav;ADJ;O;1;no
saatja;NOUN;O;2;no
eraldi;ADV;O;1;no
ühendus;NOUN;O;1;no
võtma;VERB;O;1;no
kontrollima;VERB;O;1;no
väitma;VERB;O;1;no
koduleht;NOUN;O;1;no
elanikkond;NOUN;O;1;no
kops;NOUN;O;1;yes
varjus;ADP;O;1;no
levima;VERB;O;1;no
pisik;NOUN;O;1;no
nakatama;VERB;O;1;no
arvute;NOUN;O;1;no
mõistus;NOUN;O;1;no
rahakott;NOUN;O;1;no
hoolima;VERB;O;1;no
eest;ADP;O;1;yes
kuulama;VERB;O;1;no
portaa;NOUN;O;1;no
R2;PROPN;O;1;no
L2;PROPN;O;1;no
