lemma;upos;ner tag;count;stopword
tere;INTJ;O;3;yes
hommik;NOUN;O;11;no
,;PUNCT;O;713;no
hea;ADJ;O;11;no
kuulaja;NOUN;O;3;no
ja;CCONJ;O;257;yes
kena;ADJ;O;2;no
pühapäev;NOUN;O;3;no
.;PUNCT;O;213;no
tänane;ADJ;O;4;no
külaline;NOUN;O;2;no
olema;AUX;O;353;yes
noor;ADJ;O;6;no
edukas;ADJ;O;1;no
moekunstnik;NOUN;O;9;no
esimene;ADJ;O;8;no
Eesti;PROPN;O;25;no
kes;PRON;O;29;yes
võimalus;NOUN;O;3;no
koos;ADP;O;2;yes
oma;PRON;O;38;yes
kollektsioon;NOUN;O;17;no
osalema;VERB;O;3;no
Berliin;PROPN;O;9;no
moenädal;NOUN;O;7;no
2012;NUM;O;1;no
lill;NOUN;O;15;no
Jahilo;PROPN;O;6;no
mis;PRON;O;100;yes
tähendama;VERB;O;6;no
tegelikult;ADV;O;33;no
üldse;ADV;O;11;no
selline;DET;O;27;yes
kutse;NOUN;O;4;no
üks;DET;O;20;yes
jaoks;ADP;O;14;yes
?;PUNCT;O;22;no
mina;PRON;O;311;yes
tema;PRON;O;65;yes
väga-väga;ADV;O;4;no
palju;ADV;O;30;yes
et;SCONJ;O;262;yes
ausalt;ADV;O;1;no
ütlema;VERB;O;17;no
ei;AUX;O;68;yes
arvama;VERB;O;43;no
nüüd;ADV;O;13;yes
see;DET;O;110;yes
kuu;NOUN;O;3;no
saama;VERB;O;22;yes
firma;NOUN;O;3;no
või;CCONJ;O;45;yes
ateljee;NOUN;O;8;no
alles;ADV;O;2;yes
kaks;NUM;O;8;no
aastane;ADJ;O;1;no
juba;ADV;O;23;yes
nii;ADV;O;31;yes
vara;ADV;O;1;no
peatselt;ADV;O;1;no
tulema;VERB;O;20;yes
nagu;SCONJ;O;64;yes
täiesti;ADV;O;8;yes
suur;ADJ;O;24;no
Euroopa;PROPN;O;2;no
moelava;NOUN;O;3;no
see;PRON;O;164;yes
tunnustus;NOUN;O;2;no
lootma;VERB;O;3;no
tegemine;NOUN;O;9;no
õige;ADJ;O;3;no
tee;NOUN;O;1;yes
kahtlemata;ADV;O;5;no
pidama;AUX;O;12;yes
saama;AUX;O;16;yes
veel;ADV;O;7;yes
esinemine;NOUN;O;1;no
ava;NOUN;O;1;no
teadma;VERB;O;23;no
uks;NOUN;O;5;no
aga;CCONJ;O;41;yes
oluline;ADJ;O;13;no
samm;NOUN;O;2;no
edasi;ADV;O;7;yes
kõige;ADV;O;5;yes
algustäht;NOUN;O;1;no
kindlasti;ADV;O;11;no
eest;ADP;O;2;yes
kuidas;ADV;O;12;yes
ju;ADV;O;16;yes
sada;NUM;O;3;no
iga;DET;O;17;yes
maa;NOUN;O;2;no
umbes;ADV;O;7;yes
ehk;CCONJ;O;2;yes
siis;ADV;O;103;yes
poolest;ADP;O;2;yes
sina;PRON;O;62;yes
välja;ADV;O;8;yes
valima;VERB;O;5;no
sugu;NOUN;O;2;no
kutsuma;VERB;O;5;no
sinna;ADV;O;10;yes
ligi;ADV;O;2;yes
kandma;VERB;O;5;no
nimi;NOUN;O;4;no
Baltic;PROPN;O;1;no
Fashion;PROPN;O;1;no
Kädwok;PROPN;O;1;no
kutsutud;ADJ;O;1;no
neli;NUM;O;3;no
disainer;NOUN;O;21;no
Läänemeri;PROPN;O;2;no
piirkond;NOUN;O;1;no
riik;NOUN;O;6;no
Läti;PROPN;O;1;no
Rootsi;PROPN;O;1;no
Poola;PROPN;O;1;no
langema;VERB;O;1;no
valik;NOUN;O;5;no
ilmselt;ADV;O;5;no
just;ADV;O;12;yes
kasu;NOUN;O;2;no
inimene;NOUN;O;16;no
kunstiline;ADJ;O;1;no
juht;NOUN;O;5;no
show;NOUN;O;1;no
nii-öelda;ADV;O;7;no
seal;ADV;O;53;yes
korraldama;VERB;O;2;no
tundma;VERB;O;9;no
paar;NUM;O;2;no
aasta;NOUN;O;18;no
siduma;VERB;O;1;no
hoopis;ADV;O;8;yes
muu;DET;O;3;yes
teema;NOUN;O;3;no
üldsegi;ADV;O;1;no
mitte;ADV;O;12;yes
väga;ADV;O;75;yes
loominguline;ADJ;O;4;no
täitsa;ADV;O;2;no
juhuslikult;ADV;O;1;no
sattuma;VERB;O;1;no
sügis;NOUN;O;2;no
asuma;VERB;O;2;no
Tallinn;PROPN;O;2;no
loomeinkubaator;NOUN;O;2;no
tegema;VERB;O;41;yes
mingi;DET;O;10;yes
töö;NOUN;O;15;no
astuma;VERB;O;4;no
sisse;ADV;O;4;yes
loomulikult;ADV;O;6;no
üllatus;NOUN;O;1;no
sest;SCONJ;O;12;yes
tege;NOUN;O;1;no
ringkäik;NOUN;O;1;no
vaatama;VERB;O;6;no
kõik;DET;O;10;yes
stuudio;NOUN;O;1;no
meeldima;VERB;O;4;no
nägema;VERB;O;8;no
reaalselt;ADV;O;3;no
looming;NOUN;O;16;no
lähedalt;ADV;O;1;yes
katsuma;VERB;O;6;no
jutt;NOUN;O;4;no
rääkima;VERB;O;13;no
noh;INTJ;O;14;yes
hiljem;ADV;O;1;no
kiri;NOUN;O;1;no
postkast;NOUN;O;1;no
kas;ADV;O;17;yes
huvitama;VERB;O;2;no
üles;ADV;O;2;yes
mõtlema;VERB;O;9;no
tõsi;NOUN;O;1;no
ikka;ADV;O;9;yes
adressaat;NOUN;O;1;no
jõudma;VERB;O;14;no
vastama;VERB;O;3;no
põhimõtteliselt;ADV;O;2;no
niimoodi;ADV;O;5;yes
pime;ADJ;O;1;no
juhus;NOUN;O;3;no
kõpsti;ADV;O;1;yes
võima;AUX;O;15;yes
ka;ADV;O;43;yes
jah;ADV;O;21;yes
võib-olla;ADV;O;25;yes
kui;SCONJ;O;50;yes
modell;NOUN;O;6;no
eestlane;NOUN;O;6;no
lõpuks;ADV;O;4;no
elus;ADJ;O;1;no
kõik;PRON;O;14;yes
esitlema;VERB;O;1;no
sügistalv;NOUN;O;1;no
naisterõivas;NOUN;O;1;no
talvine;ADJ;O;1;no
mantel;NOUN;O;2;no
pidulik;ADJ;O;1;no
kleit;NOUN;O;7;no
mõni;DET;O;2;yes
sõna;NOUN;O;1;no
mõlema;PRON;O;2;yes
kokku;ADV;O;7;yes
võtma;VERB;O;14;no
inspireeritud;VERB;O;1;no
möödunud;ADJ;O;2;no
talv;NOUN;O;5;no
eesti;ADJ;O;4;no
keskmine;ADJ;O;1;no
selline;ADJ;O;4;yes
praegu;ADV;O;4;yes
väljas;ADV;O;2;yes
seega;ADV;O;2;yes
tahtma;VERB;O;9;no
tooma;VERB;O;3;no
miski;PRON;O;9;yes
soe;ADJ;O;3;no
värvi~line;ADJ;O;1;no
mugav;ADJ;O;1;no
mõnus;ADJ;O;1;no
samas;ADV;O;4;yes
elegantne;ADJ;O;1;no
naiselik;ADJ;O;1;no
lähengima;VERB;O;1;no
tingmärk;NOUN;O;1;no
koloriit;NOUN;O;1;no
sügisene;ADJ;O;1;no
peenar;NOUN;O;1;no
lilla;ADJ;O;1;no
roosakas;ADJ;O;1;no
rohekas;ADJ;O;1;no
toon;NOUN;O;1;no
tõesti;ADV;O;4;yes
mugavus;NOUN;O;1;no
värvilisus;NOUN;O;1;no
soojus;NOUN;O;1;no
hästi;ADV;O;7;no
märksõna;NOUN;O;3;no
puhul;ADP;O;1;yes
arust;ADP;O;3;no
mood;NOUN;O;10;no
praktiline;ADJ;O;1;no
kus;ADV;O;9;yes
ise;PRON;O;21;yes
moeohven;NOUN;O;1;no
ei;ADV;O;2;yes
pruukima;VERB;O;1;no
alati;ADV;O;8;yes
praktilisus;NOUN;O;1;no
tähtis;ADJ;O;2;no
lugu;NOUN;O;7;no
selg;NOUN;O;4;no
looma;VERB;O;8;no
moodi;ADV;O;3;no
kunst;NOUN;O;3;no
projekt;NOUN;O;1;no
ette;ADV;O;5;yes
kandmismoment;NOUN;O;1;no
panema;VERB;O;7;no
suurem;ADJ;O;6;no
väljakutse;NOUN;O;1;no
ette;ADP;O;1;yes
olema;VERB;O;5;yes
vaja;ADV;O;2;no
õigustama;VERB;O;1;no
väärtus;NOUN;O;3;no
funktsioon;NOUN;O;1;no
mismoodi;ADV;O;3;no
vastu;ADV;O;2;yes
keegi;PRON;O;8;yes
moekauge;ADJ;O;1;no
kätwoog;NOUN;O;1;no
käima;VERB;O;16;no
läbi;ADV;O;2;yes
no;INTJ;O;15;no
üritus;NOUN;O;2;no
laiemalt;ADV;O;1;no
moenäda;NOUN;O;3;no
kestma;VERB;O;1;no
kolm-neli;NUM;O;1;no
päev;NOUN;O;6;no
so;NOUN;O;2;yes
kell;NOUN;O;3;no
10;NUM;O;5;no
viimane;ADJ;O;5;no
kaugel;ADV;O;2;no
õhtu;NOUN;O;5;no
täistund;NOUN;O;1;no
toimuma;VERB;O;3;no
iso;NOUN;O;1;no
ühesõnaga;ADV;O;9;no
koht;NOUN;O;3;no
telk;NOUN;O;2;no
ega;ADV;O;8;yes
täpselt;ADV;O;2;no
rida;NOUN;O;1;no
ootama;VERB;O;3;no
brandenbur;NOUN;O;1;no
värav;NOUN;O;1;no
all;ADP;O;2;yes
püstitama;VERB;O;1;no
tegu;NOUN;O;2;no
pigem;ADV;O;7;yes
kerghoone;NOUN;O;1;no
mitu;DET;O;2;yes
taks;NOUN;O;1;no
osa;NOUN;O;6;no
mahutama;VERB;O;2;no
30;NUM;O;3;no
meeter;NOUN;O;1;no
pikkune;ADJ;O;1;no
lava;NOUN;O;7;no
publik;NOUN;O;2;no
istumisala;NOUN;O;1;no
700;NUM;O;1;no
tõsiselt;ADV;O;1;no
mastaap;NOUN;O;1;no
täpne;ADJ;O;1;no
isegi;ADV;O;10;yes
sõud;NOUN;O;1;no
tagasiside;NOUN;O;2;no
puudutama;VERB;O;2;no
ige;NOUN;O;1;no
taga;ADP;O;2;yes
amet;NOUN;O;2;no
rõivas;NOUN;O;1;no
terve;ADJ;O;4;no
hulgas;ADP;O;1;yes
hetk;NOUN;O;13;no
jälle;ADV;O;3;no
Sõprusringkond;PROPN;O;1;no
toetusgrupp;NOUN;O;1;no
kohalik;ADJ;O;7;no
muu;PRON;O;7;yes
tuttav;ADJ;O;1;no
aplaus;NOUN;O;1;no
garderoobijärjekord;NOUN;O;1;no
pakkuma;VERB;O;3;no
sifoonkleit;NOUN;O;1;no
kõneaine;NOUN;O;1;no
uurima;VERB;O;3;no
küll;ADV;O;6;yes
ostma;VERB;O;3;no
kohe;ADV;O;3;yes
minema;VERB;O;30;yes
proovima;VERB;O;1;no
õnnestuma;VERB;O;3;no
ehe;NOUN;O;1;no
Saksamaa;PROPN;O;1;no
uus;ADJ;O;8;no
omanik;NOUN;O;1;no
jätma;VERB;O;1;no
algus;NOUN;O;8;no
ots;NOUN;O;2;no
lahti;ADV;O;2;no
tähele;ADV;O;2;no
mingisugune;DET;O;3;yes
pilt;NOUN;O;1;no
pealt;ADP;O;1;yes
kulm;NOUN;O;1;no
must;ADJ;O;2;yes
vajalik;ADJ;O;2;no
kuna;SCONJ;O;13;yes
korraldaja;NOUN;O;1;no
poolt;ADP;O;2;yes
ühisjõud;NOUN;O;1;no
omastilistika;NOUN;O;1;no
ettepanek;NOUN;O;1;no
meik;NOUN;O;5;no
soeng;NOUN;O;1;no
ikkagi;ADV;O;15;yes
suursponsor;NOUN;O;1;no
Meybel;PROPN;O;1;no
linn;NOUN;O;1;no
loovjuht;NOUN;O;2;no
element;NOUN;O;1;no
otsus;NOUN;O;1;no
naljakas;ADJ;O;1;no
justkui;SCONJ;O;1;yes
alustama;VERB;O;8;no
keel;NOUN;O;3;no
naturaalne;ADJ;O;1;no
õnnelik;ADJ;O;1;no
ploomikarvas;NOUN;O;1;no
huul;NOUN;O;1;no
riie;NOUN;O;7;no
silm;NOUN;O;3;no
absoluutselt;ADV;O;8;no
kuskil;ADV;O;4;yes
toredam;ADJ;O;1;no
parem;ADJ;O;1;no
enam;ADV;O;5;yes
koovutama;VERB;O;1;no
eks;ADV;O;4;yes
kontseptsioon;NOUN;O;1;no
nägemus;NOUN;O;1;no
iseenesest;ADV;O;2;yes
vaheldusrikas;ADJ;O;1;no
teistsugune;PRON;O;1;yes
statistika;NOUN;O;1;no
teine;DET;O;7;yes
võti;NOUN;O;1;no
kogemus;NOUN;O;8;no
kokkuvõte;NOUN;O;3;no
moenädalane;NOUN;O;1;no
küsima;VERB;O;6;no
küsimus;NOUN;O;4;no
andma;VERB;O;5;no
lisa;NOUN;O;4;no
pääsema;VERB;O;1;no
järelm;NOUN;O;1;no
esiteks;ADV;O;1;no
tohutu;ADJ;O;1;no
too;DET;O;3;yes
õppimiskogemus;NOUN;O;1;no
varem;ADV;O;5;no
labav;ADJ;O;1;no
kogu;DET;O;10;yes
süsteem;NOUN;O;1;no
haarama;VERB;O;1;no
kuskilt;ADV;O;1;no
järgmine;ADJ;O;7;yes
kord;NOUN;O;1;no
kuskile;ADV;O;1;no
targem;ADJ;O;1;no
lüke;NOUN;O;1;no
teisiti;ADV;O;3;no
paremini;ADV;O;2;no
maailm;NOUN;O;4;no
omandatud;ADJ;O;1;no
mõte;NOUN;O;12;no
olulisem;ADJ;O;2;no
aspekt;NOUN;O;1;no
juures;ADP;O;3;yes
kuulus;ADJ;O;1;no
moelooja;NOUN;O;1;no
lähenema;VERB;O;1;no
patsutama;VERB;O;1;no
õlg;NOUN;O;1;no
Ungari;PROPN;O;1;no
omavahel;ADV;O;2;yes
suhtlema;VERB;O;1;no
tuim;ADJ;O;1;no
tohutult;ADV;O;2;no
rakk;NOUN;O;1;no
paks;ADJ;O;1;no
täis;ADV;O;1;no
jaotama;VERB;O;1;no
eri;ADJ;O;1;no
tsoon;NOUN;O;1;no
enne;ADP;O;4;yes
pärast;ADV;O;1;yes
siin;ADV;O;5;yes
puutuma;VERB;O;4;no
aga;ADV;O;6;yes
järelpidu;NOUN;O;1;no
markantne;ADJ;O;1;no
isiksus;NOUN;O;1;no
päris;ADV;O;8;yes
mahlakas;ADJ;O;1;no
väiksem;ADJ;O;4;no
paraku;ADV;O;2;no
positiivne;ADJ;O;3;no
emotsioon;NOUN;O;2;no
sellegipoolest;ADV;O;1;no
moemaailm;NOUN;O;6;no
väiksus;NOUN;O;1;no
eelis;NOUN;O;1;no
magusnik;NOUN;O;1;no
miinus;NOUN;O;1;no
vähene;ADJ;O;1;no
lamp;NOUN;O;1;no
põlema;VERB;O;1;no
teisalt;ADV;O;2;no
jält;NOUN;O;1;no
tekitama;VERB;O;3;no
huvi;NOUN;O;5;no
ohoo;NOUN;O;1;yes
