lemma;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
õhtu;NOUN;O;2;no
,;PUNCT;O;145;no
kell;NOUN;O;1;no
saama;VERB;O;5;yes
kuu;NOUN;O;2;no
ja;CCONJ;O;44;yes
eeter;NOUN;O;1;no
olema;AUX;O;108;yes
pühapäev;NOUN;O;1;no
kuues;ADJ;O;1;no
märts;NOUN;O;1;no
Päevakada;PROPN;O;2;no
.;PUNCT;O;113;no
mina;PRON;O;26;yes
toimetaja;NOUN;O;1;no
Kristi;PROPN;O;1;no
Sobak;PROPN;O;1;no
Eesti;PROPN;O;26;no
esindama;VERB;O;2;no
mai;NOUN;O;1;no
Stockholm;PROPN;O;2;no
peetav;ADJ;O;1;yes
Eurovisioon;PROPN;O;3;no
lauluvõistlus;NOUN;O;3;no
Jüri;PROPN;O;4;no
Pootsmann;PROPN;O;2;no
laul;NOUN;O;5;no
Play;PROPN;O;1;no
Kreeka;PROPN;O;6;no
valitsus;NOUN;O;3;no
kavatsema;VERB;O;2;no
homne;ADJ;O;3;no
Euroopa;PROPN;O;12;no
Liit;PROPN;O;4;no
tippkohtumine;NOUN;O;2;no
taotlema;VERB;O;2;no
riik;NOUN;O;8;no
pind;NOUN;O;2;no
lõksus;NOUN;O;2;no
olev;ADJ;O;2;yes
põgenik;NOUN;O;6;no
viivitamatu;ADJ;O;2;no
ümberpaigutamine;NOUN;O;2;no
sanktsioon;NOUN;O;2;no
kehtestamine;NOUN;O;2;no
liikmesriik;NOUN;O;3;no
kes;PRON;O;12;yes
ei;AUX;O;26;yes
järgima;VERB;O;2;no
ühisotsus;NOUN;O;2;no
teatama;VERB;O;1;no
peaminister;NOUN;O;2;no
Alex;PROPN;O;2;no
Tsipra;PROPN;O;2;no
piir;NOUN;O;5;no
Makedoonia;PROPN;O;7;no
Kaido;PROPN;O;1;no
piiripunkt;NOUN;O;2;no
lähedal;ADP;O;1;yes
laager;NOUN;O;5;no
jääma;VERB;O;2;no
umbes;ADV;O;2;yes
13000;NUM;O;2;no
migrant;NOUN;O;2;no
tööjõupuudus;NOUN;O;2;no
tõttu;ADP;O;3;yes
suurenema;VERB;O;2;no
vajadus;NOUN;O;2;no
tooma;VERB;O;2;no
töötaja;NOUN;O;2;no
sisse;ADV;O;1;yes
välismaa;NOUN;O;2;no
töötukassa;NOUN;O;3;no
arvama;VERB;O;5;no
võima;AUX;O;6;yes
seadus;NOUN;O;3;no
nii;ADV;O;11;yes
tööandja;NOUN;O;3;no
kui;CCONJ;O;3;yes
sisserännanud;ADJ;O;3;no
tööotsija;NOUN;O;2;no
leebem;ADJ;O;1;no
keel;NOUN;O;15;no
instituut;NOUN;O;4;no
valmis;ADV;O;1;no
murdesõnastik;NOUN;O;4;no
sari;NOUN;O;2;no
järjekordne;ADJ;O;1;no
raamat;NOUN;O;1;no
sedapuhku;ADV;O;1;yes
kaas;NOUN;O;1;no
vahele;ADP;O;1;yes
idamurderaama;NOUN;O;1;no
pool;NUM;O;3;yes
kaasa;ADV;O;3;no
tolmeldamine;NOUN;O;3;no
vajav;ADJ;O;2;no
kultuur;NOUN;O;3;no
piisavalt;ADV;O;4;no
mesilane;NOUN;O;4;no
ilm;NOUN;O;4;no
öösel;ADV;O;2;no
pilv;NOUN;O;3;no
kohati;ADV;O;1;yes
udune;ADJ;O;1;no
ning;CCONJ;O;3;yes
mitu;DET;O;2;yes
pool;ADV;O;2;yes
sadama;VERB;O;2;no
lörts;NOUN;O;3;yes
vihm;NOUN;O;2;no
õhutemperatuur;NOUN;O;3;no
miinus;NOUN;O;2;no
üks;DET;O;10;yes
kuni;CCONJ;O;7;yes
pluss;NOUN;O;6;no
kaks;NUM;O;5;no
kraad;NOUN;O;4;no
tavaline;ADJ;O;1;no
ka;ADV;O;14;yes
homme;ADV;O;1;no
päev;NOUN;O;3;no
kuid;CCONJ;O;5;yes
tõusma;VERB;O;1;no
viis;NUM;O;2;no
kõigest;ADV;O;1;yes
lähemalt;ADV;O;2;no
eile;ADV;O;1;no
hilisõhtu;NOUN;O;1;no
selguma;VERB;O;2;no
võitja;NOUN;O;3;no
aasta;NOUN;O;8;no
2016;NUM;O;1;no
looma;VERB;O;1;no
lei;NOUN;O;1;no
autor;NOUN;O;1;no
Vallo;PROPN;O;1;no
Kika;PROPN;O;1;no
Stig;PROPN;O;1;no
Rästa;PROPN;O;1;no
Fred;PROPN;O;1;no
Krieger;PROPN;O;1;no
see;DET;O;14;yes
kevad;NOUN;O;1;no
ütlema;VERB;O;7;no
Vikerhommik;PROPN;O;1;no
et;SCONJ;O;25;yes
varem;ADV;O;3;no
jälgima;VERB;O;1;no
ootama;VERB;O;2;no
võimalus;NOUN;O;4;no
ise;ADV;O;1;yes
seal;ADV;O;8;yes
üles;ADV;O;1;yes
astuma;VERB;O;2;no
eks;ADV;O;3;yes
ikka;ADV;O;2;yes
vaatama;VERB;O;1;no
samamoodi;ADV;O;1;no
nagu;SCONJ;O;9;yes
teine;DET;O;2;yes
muusikasaade;NOUN;O;1;no
pere;NOUN;O;2;no
loomulikult;ADV;O;1;no
sõber;NOUN;O;1;no
alati;ADV;O;1;yes
käima;VERB;O;1;no
selline;DET;O;5;yes
mõte;NOUN;O;2;no
pea;NOUN;O;1;yes
mis;PRON;O;18;yes
kui;SCONJ;O;7;yes
tunne;NOUN;O;1;no
see;PRON;O;18;yes
siis;ADV;O;12;yes
nüüd;ADV;O;5;yes
saama;AUX;O;5;yes
teadma;VERB;O;1;no
varsti;ADV;O;1;no
aga;CCONJ;O;7;yes
natukene;ADV;O;1;no
hirmutav;ADJ;O;1;no
tahtma;VERB;O;2;no
juba;ADV;O;5;yes
kindlasti;ADV;O;5;no
andma;VERB;O;3;no
ise;PRON;O;3;yes
maksimum;NOUN;O;1;no
jätkama;VERB;O;2;no
tõsisem;ADJ;O;1;no
teema;NOUN;O;1;no
kas;ADV;O;2;yes
Saksa;PROPN;O;1;no
kantsler;NOUN;O;1;no
Angela;PROPN;O;1;no
Merkel;PROPN;O;1;no
täna;ADV;O;3;no
pidama;AUX;O;2;yes
välgukiirus;NOUN;O;1;no
parandama;VERB;O;1;no
majutustingimus;NOUN;O;1;no
vajama;VERB;O;2;no
rohkem;ADV;O;5;yes
abi;NOUN;O;1;no
kai;NOUN;O;1;no
domeen;NOUN;O;1;no
lähedale;ADP;O;1;yes
algselt;ADV;O;1;no
mõtlema;VERB;O;2;no
1500;NUM;O;1;no
enamus;NOUN;O;1;no
ööbima;VERB;O;1;no
telk;NOUN;O;1;no
põgenikeagentuur;NOUN;O;2;no
teade;NOUN;O;2;no
kehtestama;VERB;O;1;no
uus;ADJ;O;2;no
piirang;NOUN;O;1;no
saatma;VERB;O;1;no
tagasi;ADV;O;2;yes
kõik;PRON;O;3;yes
saabuma;VERB;O;1;no
linn;NOUN;O;1;no
lugema;VERB;O;1;no
sõjapiirkond;NOUN;O;1;no
kuuluv;ADJ;O;1;no
näiteks;ADV;O;9;no
viimane;ADJ;O;1;no
ööpäev;NOUN;O;1;no
jooksul;ADP;O;1;yes
vastu;ADV;O;1;yes
võtma;VERB;O;3;no
Damaskus;PROPN;O;2;no
või;CCONJ;O;6;yes
Bagdad;PROPN;O;1;no
saabunud;ADJ;O;1;no
rääkima;VERB;O;12;no
põgenikeala;NOUN;O;1;no
pärit;ADV;O;1;no
libi;NOUN;O;1;no
Süüria;PROPN;O;3;no
siin;ADV;O;13;yes
närviline;ADJ;O;1;no
lootusetu;ADJ;O;1;no
ilma;ADP;O;1;yes
raha;NOUN;O;1;no
näljane;ADJ;O;1;no
haige;NOUN;O;1;no
mitte;ADV;O;2;yes
ainult;ADV;O;2;yes
kõik;DET;O;3;yes
inimene;NOUN;O;7;no
tegema;VERB;O;9;yes
?;PUNCT;O;2;no
tunduma;VERB;O;1;no
hoolima;VERB;O;4;no
keegi;PRON;O;4;yes
10;NUM;O;3;no
palju;ADV;O;8;yes
väga;ADV;O;9;yes
haige;ADJ;O;1;no
laps;NOUN;O;4;no
vana;ADJ;O;1;no
mees;NOUN;O;1;no
olema;VERB;O;3;yes
surema;VERB;O;1;no
küsima;VERB;O;1;no
ala;NOUN;O;3;no
aga;ADV;O;3;yes
samm;NOUN;O;1;no
Jacalgeda;PROPN;O;1;no
lubama;VERB;O;2;no
damaskus;NOUN;O;2;no
isikutunnistus;NOUN;O;1;no
lubatama;VERB;O;1;no
ületama;VERB;O;1;no
sellepärast;ADV;O;2;yes
Damasku;PROPN;O;1;no
turvaline;ADJ;O;2;no
Jermuk;PROPN;O;1;no
islamiriik;NOUN;O;1;no
Vaba;PROPN;O;1;no
armee;NOUN;O;1;no
muu;PRON;O;2;yes
aru;NOUN;O;1;no
miks;ADV;O;2;yes
niimoodi;ADV;O;1;yes
otsustama;VERB;O;1;no
jakk;NOUN;O;1;no
alla;ADV;O;1;yes
hoiatama;VERB;O;1;no
eelmine;ADJ;O;1;yes
nädal;NOUN;O;1;no
tuhat;NUM;O;1;no
kogunemine;NOUN;O;1;no
põhjapiir;NOUN;O;1;no
päädima;VERB;O;1;no
humanitaarkriis;NOUN;O;1;no
tulema;VERB;O;6;yes
leevendama;VERB;O;1;no
nõudmine;NOUN;O;1;no
Kärt;PROPN;O;1;no
Kelder;PROPN;O;1;no
lugu;NOUN;O;1;no
tööjõud;NOUN;O;2;no
vananemine;NOUN;O;1;no
vähenemine;NOUN;O;1;no
ekspert;NOUN;O;1;no
odav;ADJ;O;1;no
rakendamine;NOUN;O;5;no
tööturg;NOUN;O;1;no
raskendama;VERB;O;1;no
jäik;ADJ;O;1;no
välismaalane;NOUN;O;2;no
kohtlema;VERB;O;1;no
töö;NOUN;O;4;no
aitamine;NOUN;O;1;no
juht;NOUN;O;2;no
Meelis;PROPN;O;1;no
Pavel;PROPN;O;2;no
sõna;NOUN;O;2;no
võrdselt;ADV;O;1;no
kodanik;NOUN;O;1;no
samas;ADV;O;1;yes
kehtima;VERB;O;4;no
tema;PRON;O;13;yes
nõue;NOUN;O;1;no
no;INTJ;O;1;no
esimene;ADJ;O;2;no
asi;NOUN;O;2;no
kaaluma;VERB;O;3;no
1,24;NUM;O;1;no
palgakoefitsient;NOUN;O;2;no
ülevaatamine;NOUN;O;1;no
lihtsam;ADJ;O;1;no
puhul;ADP;O;1;yes
teiseks;ADV;O;1;yes
keelenõue;NOUN;O;2;no
üle;ADP;O;7;yes
vaatama;NOUN;O;1;no
paindlik;ADJ;O;1;no
asuma;VERB;O;1;no
hakkama;VERB;O;4;yes
käigus;ADP;O;1;no
teeleda;NOUN;O;1;no
omandama;VERB;O;1;no
kolmandaks;ADV;O;1;no
periood;NOUN;O;1;no
pagulane;NOUN;O;1;no
kus;ADV;O;1;yes
otsima;VERB;O;2;no
õigustama;VERB;O;1;no
sest;SCONJ;O;1;yes
kuus;NUM;O;1;no
tegelikult;ADV;O;4;no
pikk;ADJ;O;1;no
aeg;NOUN;O;1;no
jõud;NOUN;O;1;no
elu;NOUN;O;1;no
ära;ADV;O;2;yes
harjuma;VERB;O;1;no
hetk;NOUN;O;1;no
valitsema;VERB;O;1;no
ütlus;NOUN;O;1;no
kohaselt;ADP;O;1;yes
eelkõige;ADV;O;1;yes
kaubandussektor;NOUN;O;1;no
suurim;ADJ;O;1;no
kaubanduskett;NOUN;O;1;no
Coop;PROPN;O;3;no
kaheksa;NUM;O;2;no
ettevõte;NOUN;O;2;no
turundusjuht;NOUN;O;1;no
Andres;PROPN;O;1;no
Lember;PROPN;O;2;no
kuigi;SCONJ;O;2;yes
amet;NOUN;O;1;no
pürgija;NOUN;O;1;no
nõudma;VERB;O;1;no
keeleoskus;NOUN;O;1;no
kauplus;NOUN;O;1;no
tehtud;ADJ;O;1;yes
erand;NOUN;O;1;no
müügipersonal;NOUN;O;1;no
teenindaja;NOUN;O;1;no
otseselt;ADV;O;1;no
klienditeenindus;NOUN;O;1;no
kokku;ADV;O;4;yes
puutuma;VERB;O;3;no
suur;ADJ;O;2;no
organisatsioon;NOUN;O;1;no
Tallinn;PROPN;O;1;no
maksimarket;NOUN;O;1;no
pagarikoda;NOUN;O;1;no
küpsetama;VERB;O;1;no
saiake;NOUN;O;1;no
pits;NOUN;O;1;no
tumedam;ADJ;O;1;no
nahavärv;NOUN;O;1;no
noorhärra;NOUN;O;1;no
hästi;ADV;O;3;no
rõõmsameelne;ADJ;O;1;no
teadmine;NOUN;O;1;no
rakendama;VERB;O;2;no
Paavel;PROPN;O;1;no
mõni;DET;O;3;yes
valdkond;NOUN;O;1;no
pidama;VERB;O;2;yes
liiga;ADV;O;1;yes
kõrge;ADJ;O;2;no
siseminister;NOUN;O;1;no
Hanno;PROPN;O;1;no
Pevkur;PROPN;O;1;no
kommenteerima;VERB;O;1;no
muutmine;NOUN;O;1;no
tulemus;NOUN;O;3;no
koefitsient;NOUN;O;1;no
sektoripõhiselt;ADV;O;1;no
paikkond;NOUN;O;2;no
sõltuvalt;ADV;O;1;no
erinevalt;ADV;O;1;no
ette;ADV;O;2;yes
erinev;ADJ;O;1;no
piirkondlik;ADJ;O;1;no
murre;NOUN;O;1;no
sõnastik;NOUN;O;2;no
koostamine;NOUN;O;2;no
täiendatud;ADJ;O;1;no
kuju;NOUN;O;1;no
ilmuma;VERB;O;2;no
idamurdesõnastik;NOUN;O;1;no
Mirko;PROPN;O;2;no
ojakivi;NOUN;O;1;no
Idamurre;PROPN;O;2;no
kuuluma;VERB;O;2;no
põhjaeesti;ADJ;O;3;no
murderühm;NOUN;O;1;no
Peipsi;PROPN;O;1;no
läänekallas;NOUN;O;1;no
arvatavasti;ADV;O;1;no
idamurd;NOUN;O;2;no
algkuju;NOUN;O;1;no
läänemerereomlane;NOUN;O;1;no
hõimukeel;NOUN;O;1;no
kujunema;VERB;O;1;no
kirdemurr;NOUN;O;1;no
vadi;ADJ;O;1;no
idamurre;NOUN;O;1;no
Instituut;PROPN;O;1;no
murdeuurija;NOUN;O;1;no
Viikberg;PROPN;O;2;no
murde;NOUN;O;1;no
oma;PRON;O;4;yes
olemus;NOUN;O;1;no
täiesti;ADV;O;2;yes
eriline;ADJ;O;2;no
mõjutaja;NOUN;O;1;no
vadjalane;NOUN;O;1;no
siia;ADV;O;1;yes
ränn;NOUN;O;1;no
mõningas;DET;O;1;yes
vene;ADJ;O;1;no
mõjutus;NOUN;O;1;no
võib-olla;ADV;O;2;yes
selline;ADJ;O;2;yes
omapärane;ADJ;O;1;no
mujal;ADV;O;1;yes
ei;ADV;O;2;yes
leiduma;VERB;O;1;no
idamurdetuumala;NOUN;O;1;no
ajalooline;ADJ;O;1;no
Kodavere;PROPN;O;1;no
kihelkond;NOUN;O;2;no
lisa;NOUN;O;1;no
kõneldima;VERB;O;1;no
Iisaku;PROPN;O;1;no
Torma;PROPN;O;1;no
Laius;PROPN;O;1;no
Palamus;PROPN;O;1;no
