lemma;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
hommik;NOUN;O;1;no
,;PUNCT;O;340;no
mina;PRON;O;64;yes
olema;AUX;O;215;yes
Sulev;PROPN;O;2;no
Valner;PROPN;O;2;no
ja;CCONJ;O;98;yes
sisu;NOUN;O;1;no
Maaleht;PROPN;O;6;no
poolt;ADP;O;3;yes
järgmine;ADJ;O;1;yes
pooltund;NOUN;O;1;no
.;PUNCT;O;152;no
kõigepealt;ADV;O;2;yes
võtma;VERB;O;14;no
jutt;NOUN;O;2;no
üks;DET;O;5;yes
edukas;ADJ;O;3;no
konkurss;NOUN;O;9;no
mis;PRON;O;29;yes
toimuma;VERB;O;1;no
juba;ADV;O;12;yes
mõni;DET;O;2;yes
aasta;NOUN;O;32;no
tänavu;ADV;O;5;no
jälle;ADV;O;3;no
tuur;NOUN;O;1;no
üles;ADV;O;1;yes
nimelt;ADV;O;4;no
valima;VERB;O;3;no
taas;ADV;O;1;no
põllumees;NOUN;O;18;no
just;ADV;O;9;yes
praegu;ADV;O;10;yes
õige;ADJ;O;5;no
aeg;NOUN;O;5;no
esitama;VERB;O;8;no
kandidaat;NOUN;O;12;no
see;DET;O;55;yes
väärikas;ADJ;O;4;no
tiitel;NOUN;O;3;no
Silja;PROPN;O;1;no
Lättemäe;PROPN;O;1;no
üritus;NOUN;O;2;no
koordinaator;NOUN;O;1;no
ütlema;VERB;O;8;no
et;SCONJ;O;87;yes
kui;SCONJ;O;30;yes
kaugele;ADV;O;1;no
kakstuhatkolm;NOUN;O;2;no
valimine;NOUN;O;1;no
praegune;ADJ;O;2;yes
jõudma;VERB;O;2;no
kuulutama;VERB;O;4;no
välja;ADV;O;6;yes
algul;ADP;O;1;yes
kes;PRON;O;23;yes
lugeja;NOUN;O;3;no
see;PRON;O;74;yes
kindlasti;ADV;O;3;no
asi;NOUN;O;8;no
kurss;NOUN;O;1;no
kolmas;ADJ;O;2;no
korraldama;VERB;O;3;no
selline;DET;O;12;yes
talv;NOUN;O;3;no
kõik;DET;O;12;yes
võimalik;ADJ;O;3;no
oma;PRON;O;11;yes
nii;ADV;O;33;yes
ka;ADV;O;38;yes
paar;NUM;O;4;no
aga;CCONJ;O;37;yes
võimalus;NOUN;O;2;no
organisatsioon;NOUN;O;1;no
ettevõte;NOUN;O;1;no
kui;ADV;O;2;yes
kaua;ADV;O;1;no
veel;ADV;O;8;yes
?;PUNCT;O;22;no
kuni;ADP;O;1;yes
20.;ADJ;O;1;no
juuni;NOUN;O;1;no
jaanipäev;NOUN;O;1;no
vaatama;VERB;O;3;no
eelmine;ADJ;O;4;yes
piisavalt;ADV;O;2;no
populaarne;ADJ;O;2;no
maainimene;NOUN;O;1;no
hulgas;ADP;O;1;yes
lõpuks;ADV;O;1;no
autoriteetne;ADJ;O;1;no
arvama;VERB;O;7;no
ei;AUX;O;38;yes
tasuma;VERB;O;2;no
miski;PRON;O;7;yes
häbenema;VERB;O;1;no
maakond;NOUN;O;4;no
leidma;VERB;O;7;no
tubli;ADJ;O;1;no
inimene;NOUN;O;29;no
väärt;ADJ;O;2;yes
siis;ADV;O;32;yes
võima;AUX;O;11;yes
julgelt;ADV;O;1;no
poole;ADP;O;2;yes
pöörama;VERB;O;3;no
no;INTJ;O;7;no
palju;ADV;O;6;yes
korraldaja;NOUN;O;2;no
ootama;VERB;O;4;no
tulema;VERB;O;10;yes
võib-olla;ADV;O;5;yes
isegi;ADV;O;7;yes
väga;ADV;O;19;yes
erinev;ADJ;O;10;no
huvitav;ADJ;O;1;no
kai;NOUN;O;1;no
ettevõtlik;ADJ;O;3;no
siiamaani;ADV;O;4;no
kuulma;VERB;O;2;no
tavaliselt;ADV;O;1;no
ikka;ADV;O;9;yes
maa;NOUN;O;11;no
tegelema;VERB;O;3;no
ettevõtlus;NOUN;O;2;no
tegema;VERB;O;17;yes
eriti;ADV;O;8;no
ise;PRON;O;9;yes
promo;VERB;O;1;no
kiitma;VERB;O;1;no
tema;PRON;O;36;yes
töö;NOUN;O;3;no
äri;NOUN;O;1;no
ajama;VERB;O;2;no
edendama;VERB;O;1;no
tihtipeale;ADV;O;1;no
ajakirjanik;NOUN;O;1;no
juhtuma;VERB;O;1;no
ajakirjandus;NOUN;O;1;no
pöörduma;VERB;O;1;no
kurtma;VERB;O;1;no
või;CCONJ;O;30;yes
tahtma;VERB;O;11;no
abi;NOUN;O;2;no
saama;VERB;O;13;yes
ettevõtja;NOUN;O;3;no
missugune;ADJ;O;1;yes
pidama;AUX;O;14;yes
nõue;NOUN;O;1;no
vastama;VERB;O;2;no
tüüp;NOUN;O;1;no
andma;VERB;O;6;no
tegevpõllumees;NOUN;O;1;no
maamajandus;NOUN;O;1;no
maaelu;NOUN;O;2;no
silmapaistev;ADJ;O;1;no
edendamine;NOUN;O;1;no
eest;ADP;O;2;yes
töötama;VERB;O;2;no
kriteerium;NOUN;O;1;no
milline;ADJ;O;2;yes
tingimus;NOUN;O;1;no
põllumajandus;NOUN;O;3;no
hea;ADJ;O;11;no
erialatundmine;NOUN;O;1;no
ning;CCONJ;O;2;yes
arenguvõimeline;ADJ;O;1;no
äripaist;NOUN;O;1;no
autoriteet;NOUN;O;1;no
ühiskond;NOUN;O;4;no
nüüd;ADV;O;14;yes
natukene;ADV;O;1;no
teistmoodi;ADV;O;1;no
võrdlema;VERB;O;1;no
nagu;SCONJ;O;10;yes
järg;NOUN;O;1;no
nägema;VERB;O;3;no
põhiliselt;ADV;O;3;no
piimakarjakasvataja;NOUN;O;1;no
teraviljakasvataja;NOUN;O;1;no
püüdma;VERB;O;1;no
laiendama;VERB;O;1;no
maaeluvaldkond;NOUN;O;1;no
juurde;ADV;O;1;yes
taimekasvatus;NOUN;O;1;no
aiandus;NOUN;O;1;no
kui;CCONJ;O;3;yes
mahetootmine;NOUN;O;1;no
esimene;ADJ;O;3;no
köögiviljakasvataja;NOUN;O;1;no
tuletama;VERB;O;1;no
meel;NOUN;O;3;no
2001;NUM;O;1;no
Raivo;PROPN;O;1;no
Musting;PROPN;O;1;no
Põlvamaa;PROPN;O;2;no
talunik;NOUN;O;1;no
kaks;NUM;O;5;no
üks;PRON;O;6;yes
samuti;ADV;O;1;yes
Jaak;PROPN;O;2;no
Hinrik;PROPN;O;1;no
Põlva;PROPN;O;1;no
põllumajandusosaühing;NOUN;O;1;no
juht;NOUN;O;2;no
teine;PRON;O;3;yes
teraviljatalunik;NOUN;O;1;no
Läänemets;PROPN;O;1;no
Lääne-Virumaa;PROPN;O;1;no
miks;ADV;O;5;yes
ikkagi;ADV;O;2;yes
