lemma;upos;ner tag;count;stopword
stuudio;NOUN;O;1;no
olema;AUX;O;190;yes
Gustav;PROPN;O;5;no
Naan;PROPN;O;3;no
.;PUNCT;O;228;no
mina;PRON;O;54;yes
ei;AUX;O;47;yes
muidugi;ADV;O;16;yes
nii;ADV;O;33;yes
naiivne;ADJ;O;2;no
või;CCONJ;O;25;yes
suur;ADJ;O;12;no
optimist;NOUN;O;1;no
,;PUNCT;O;367;no
et;SCONJ;O;83;yes
lootma;VERB;O;1;no
oma;PRON;O;11;yes
viimane;ADJ;O;2;no
aasta;NOUN;O;21;no
mõttetegevus;NOUN;O;1;no
kvintessents;NOUN;O;1;no
tilkutama;VERB;O;1;no
just;ADV;O;2;yes
see;DET;O;50;yes
saade;NOUN;O;1;no
kuid;CCONJ;O;1;yes
tänulik;ADJ;O;2;no
võimalus;NOUN;O;4;no
eest;ADP;O;2;yes
küsitlema;VERB;O;1;no
tema;PRON;O;30;yes
ja;CCONJ;O;89;yes
kuulama;VERB;O;2;no
60.;ADJ;O;1;no
juubel;NOUN;O;1;no
künnis;NOUN;O;1;no
Ene;PROPN;O;2;no
andmed;NOUN;O;1;no
pidama;AUX;O;8;yes
päev;NOUN;O;6;no
saabuma;VERB;O;1;no
seitsmeteistkümnes;ADJ;O;1;no
mai;NOUN;O;1;no
sina;PRON;O;24;yes
andma;VERB;O;8;no
miski;PRON;O;11;yes
mainimisväärne;ADJ;O;1;no
memuaarkirjandus;NOUN;O;1;no
lugemine;NOUN;O;1;no
varajane;ADJ;O;1;no
lapsepõlv;NOUN;O;4;no
nähtavasti;ADV;O;7;no
küllaltki;ADV;O;2;no
palju;ADV;O;6;yes
kuigi;SCONJ;O;1;yes
detail;NOUN;O;2;no
taastama;VERB;O;1;no
loomulikult;ADV;O;2;no
raske;ADJ;O;1;no
isa;NOUN;O;3;no
nimelt;ADV;O;4;no
täiesti;ADV;O;5;yes
korralik;ADJ;O;2;no
raamatukogu;NOUN;O;1;no
mis;PRON;O;41;yes
loek;NOUN;O;1;no
koguma;VERB;O;1;no
sealhulgas;ADV;O;1;no
hästi;ADV;O;4;no
populaarteaduslik;ADJ;O;1;no
kirjandus;NOUN;O;2;no
teatmekirjandus;NOUN;O;1;no
aeg;NOUN;O;35;no
peale;ADV;O;1;yes
hakkama;VERB;O;13;yes
lugu;NOUN;O;2;no
pidama;VERB;O;4;yes
entsüklopeedia;NOUN;O;1;no
siis;ADV;O;56;yes
ka;ADV;O;20;yes
memuaare;NOUN;O;2;no
eriti;ADV;O;4;no
teadlane;NOUN;O;3;no
mäletama;VERB;O;6;no
näiteks;ADV;O;13;no
väejuht;NOUN;O;1;no
ellolood;NOUN;O;1;no
jätma;VERB;O;5;no
pooktima;VERB;O;1;no
see;PRON;O;79;yes
mulje;NOUN;O;4;no
ütlema;VERB;O;25;no
teadusmees;NOUN;O;1;no
elulaad;NOUN;O;1;no
kõige;ADV;O;15;yes
kirjutama;VERB;O;4;no
täht;NOUN;O;1;no
vähe;ADV;O;3;no
sünnikoht;NOUN;O;2;no
Vladivostok;PROPN;O;3;no
mõni;DET;O;13;yes
varasem;ADJ;O;1;no
intervjuu;NOUN;O;1;no
lugema;VERB;O;5;no
sündima;VERB;O;3;no
Vaikne;PROPN;O;1;no
