lemma;upos;ner tag;count;stopword
Installin;PROPN;O;1;no
kuulama;VERB;O;3;no
Ringvaade;PROPN;O;3;no
,;PUNCT;O;220;no
tänane;ADJ;O;5;no
Eesti;PROPN;O;7;no
.;PUNCT;O;149;no
köik;ADV;O;1;no
rohitama;VERB;O;1;no
õitsema;VERB;O;1;no
sumisema;VERB;O;1;no
ja;CCONJ;O;114;yes
laulma;VERB;O;2;no
olema;AUX;O;128;yes
südasuvi;NOUN;O;1;no
jaanipäev;NOUN;O;11;no
kuukletama;VERB;O;1;no
juba;ADV;O;24;yes
gustav;ADJ;O;1;no
küla;NOUN;O;2;no
tagant;ADP;O;1;yes
ainult;ADV;O;8;yes
muiste;NOUN;O;2;no
karjapasun;NOUN;O;1;no
kutsuma;VERB;O;2;no
hääl;NOUN;O;2;no
minema;VERB;O;11;yes
mööda;ADP;O;1;yes
lõhnav;ADJ;O;1;no
kase;NOUN;O;1;no
salu;NOUN;O;1;no
haljendav;ADJ;O;1;no
põlluradu;NOUN;O;1;no
kirev;ADJ;O;1;no
rõivas;NOUN;O;1;no
neiu;NOUN;O;3;no
lillepärg;NOUN;O;2;no
pea;NOUN;O;7;yes
tulema;VERB;O;22;yes
nooruk;NOUN;O;1;no
pillija;NOUN;O;1;no
kaljas;NOUN;O;1;no
anker;NOUN;O;1;no
astuma;VERB;O;2;no
väärikalt;ADV;O;1;no
aat;NOUN;O;1;no
tossav;ADJ;O;1;no
piib;NOUN;O;1;no
suu;NOUN;O;1;no
jaanisaunastusetav;ADJ;O;1;no
memme;NOUN;O;1;no
et;SCONJ;O;34;yes
koos;ADP;O;1;yes
noor;NOUN;O;2;no
noor;ADJ;O;2;no
lendama;VERB;O;1;no
kiik;NOUN;O;1;no
tuul;NOUN;O;2;no
iil;NOUN;O;1;no
taevas;NOUN;O;2;no
alla;ADP;O;2;yes
käima;VERB;O;5;no
ringi;ADV;O;1;yes
vahu;NOUN;O;1;no
kobrutama;VERB;O;1;no
kann;NOUN;O;1;no
kõrisema;VERB;O;1;no
kannel;NOUN;O;1;no
mürtsuma;VERB;O;1;no
muru;NOUN;O;1;no
vägev;ADJ;O;2;no
jaani;ADJ;O;1;no
polkas;NOUN;O;1;no
nii;ADV;O;20;yes
see;PRON;O;42;yes
kauge;ADJ;O;3;no
minevik;NOUN;O;1;no
ka;ADV;O;11;yes
tänavune;ADJ;O;1;no
jaanipidustus;NOUN;O;1;no
kõikjal;ADV;O;1;no
nõukogu;NOUN;O;1;no
veel;ADV;O;8;yes
laiem;ADJ;O;1;no
rõõmsam;ADJ;O;1;no
hoogsam;ADJ;O;1;no
viis;NOUN;O;1;no
kes;PRON;O;5;yes
jõudma;VERB;O;3;no
loendama;VERB;O;1;no
kõik;DET;O;12;yes
kaunim;ADJ;O;1;no
paik;NOUN;O;2;no
kus;ADV;O;5;yes
eile;ADV;O;1;no
õhtu;NOUN;O;3;no
süttima;VERB;O;5;no
jaanitus;NOUN;O;2;no
iga;DET;O;8;yes
kolhoos;NOUN;O;6;no
linnasaar;NOUN;O;1;no
laid;NOUN;O;1;no
rõkkama;VERB;O;2;no
lõbus;ADJ;O;1;no
jaanipidu;NOUN;O;10;no
aeg;NOUN;O;15;no
tooma;VERB;O;3;no
küll;ADV;O;9;yes
igivanane;ADJ;O;1;no
uus;ADJ;O;3;no
sisu;NOUN;O;1;no
kõrgem;ADJ;O;1;no
aade;NOUN;O;1;no
suurem;ADJ;O;7;no
töörõõm;NOUN;O;1;no
selgem;ADJ;O;1;no
pilk;NOUN;O;1;no
homse;ADJ;O;1;no
kuid;CCONJ;O;5;yes
kõik;PRON;O;3;yes
mis;PRON;O;14;yes
väljendama;VERB;O;1;no
oma;PRON;O;12;yes
jaanilust;NOUN;O;1;no
rõõm;NOUN;O;4;no
kordaläinud;ADJ;O;2;no
kevad;NOUN;O;2;no
mina;PRON;O;21;yes
esivanem;NOUN;O;1;no
see;DET;O;18;yes
tõrvatünd;NOUN;O;1;no
jaaniõla;NOUN;O;1;no
kiigelennu;NOUN;O;1;no
sõnajalaõieelugu;NOUN;O;1;no
kust;ADV;O;1;yes
?;PUNCT;O;18;no
eks;ADV;O;5;yes
esimene;ADJ;O;8;no
sõna;NOUN;O;1;no
ütlema;VERB;O;6;no
rahvakomme;NOUN;O;1;no
uurija;NOUN;O;1;no
komme;NOUN;O;6;no
just;ADV;O;2;yes
loodus;NOUN;O;7;no
austamine;NOUN;O;1;no
muidugi;ADV;O;7;yes
väga;ADV;O;2;yes
põliselt;ADV;O;1;no
vana;ADJ;O;10;no
muu;PRON;O;5;yes
konkreetsem;ADJ;O;1;no
jaanikomme;NOUN;O;1;no
taotlema;VERB;O;2;no
nüüd;ADV;O;8;yes
kari;NOUN;O;5;no
viljaõnne;NOUN;O;1;no
kahtlemata;ADV;O;1;no
kui;SCONJ;O;33;yes
algama;VERB;O;6;no
viljakasvatus;NOUN;O;1;no
umbes;ADV;O;1;yes
kaks;NUM;O;2;no
kuni;CCONJ;O;1;yes
3000;NUM;O;1;no
aasta;NOUN;O;10;no
tagasi;ADP;O;1;yes
tähendus;NOUN;O;1;no
kommentaar;NOUN;O;1;no
siduma;VERB;O;2;no
tootmine;NOUN;O;1;no
tema;PRON;O;26;yes
hoopis;ADV;O;1;yes
teine;DET;O;3;yes
abinõue;NOUN;O;1;no
tänapäev;NOUN;O;1;no
ürgne;ADJ;O;1;no
inimene;NOUN;O;3;no
kujutelm;NOUN;O;1;no
viljasaak;NOUN;O;1;no
õnn;NOUN;O;3;no
olenema;VERB;O;1;no
arvama;VERB;O;2;no
võima;AUX;O;8;yes
mõjutama;VERB;O;2;no
samuti;ADV;O;1;yes
nagu;SCONJ;O;4;yes
tähendama;VERB;O;2;no
püüdma;VERB;O;3;no
ise;PRON;O;3;yes
samastama;VERB;O;1;no
näiteks;ADV;O;1;no
jaani;NOUN;O;3;no
punkt;NOUN;O;1;no
tahtma;VERB;O;3;no
sama;DET;O;5;yes
vägevus;NOUN;O;1;no
kandma;VERB;O;1;no
elu;NOUN;O;5;no
peamine;ADJ;O;1;no
elatusala;NOUN;O;1;no
vili;NOUN;O;1;no
kasv;NOUN;O;1;no
seetõttu;ADV;O;1;yes
jaaniöö;NOUN;O;1;no
mets;NOUN;O;3;no
panema;VERB;O;7;no
saama;VERB;O;7;yes
sama;ADV;O;2;yes
ilus;ADJ;O;3;no
lill;NOUN;O;1;no
lehm;NOUN;O;1;no
punuma;VERB;O;1;no
sarv;NOUN;O;2;no
ümber;ADP;O;1;yes
pikk;ADJ;O;1;no
rohi;NOUN;O;2;no
pärg;NOUN;O;1;no
toidukas;ADJ;O;1;no
suvi;NOUN;O;2;no
sama;ADJ;O;1;yes
ulatuma;VERB;O;1;no
katma;VERB;O;2;no
loom;NOUN;O;1;no
silt;NOUN;O;1;no
pime;ADJ;O;2;no
pidama;AUX;O;6;yes
kodu;NOUN;O;1;no
oskama;VERB;O;2;no
või;CCONJ;O;5;yes
leidma;VERB;O;2;no
kodutee;NOUN;O;1;no
pääsema;VERB;O;1;no
diskjas;ADJ;O;1;no
hädaoht;NOUN;O;1;no
eest;ADP;O;5;yes
too;DET;O;1;yes
valitsema;VERB;O;1;no
hiljem;ADV;O;1;no
iseendastmõistetav;ADJ;O;1;no
suur;ADJ;O;9;no
töö;NOUN;O;7;no
algus;NOUN;O;2;no
pärast;ADP;O;2;yes
enam;ADV;O;1;yes
üks;DET;O;5;yes
niisugune;DET;O;2;yes
püha;ADJ;O;4;no
ei;AUX;O;14;yes
suvekeskne;ADJ;O;1;no
möödas;ADV;O;1;no
enne;ADV;O;2;yes
ükskord;ADV;O;1;no
alles;ADV;O;3;yes
sügis;NOUN;O;2;no
lõikus;NOUN;O;1;no
pidutsema;VERB;O;1;no
sellepärast;ADV;O;1;yes
enne;ADP;O;4;yes
pühitsema;VERB;O;1;no
Ki;NOUN;O;1;no
kuidas;ADV;O;12;yes
siis;ADV;O;37;yes
