lemma;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
õhtu;NOUN;O;1;no
,;PUNCT;O;210;no
Eesti;PROPN;O;24;no
raadiouudis;NOUN;O;1;no
toimetus;NOUN;O;2;no
võtma;VERB;O;2;no
päev;NOUN;O;1;no
kokku;ADV;O;5;yes
stuudio;NOUN;O;2;no
olema;AUX;O;123;yes
toimetaja;NOUN;O;1;no
Riina;PROPN;O;2;no
Eentalu;PROPN;O;2;no
.;PUNCT;O;135;no
2007.;ADJ;O;1;no
aasta;NOUN;O;31;no
seis;NOUN;O;6;no
maailm;NOUN;O;4;no
riik;NOUN;O;13;no
konkurentsivõime;NOUN;O;5;no
edetabel;NOUN;O;2;no
22.;ADJ;O;3;no
ja;CCONJ;O;77;yes
Euroopa;PROPN;O;9;no
liit;NOUN;O;7;no
10.;ADJ;O;2;no
koht;NOUN;O;16;no
võrdlema;VERB;O;4;no
eelmine;ADJ;O;5;yes
mina;PRON;O;36;yes
kolm;NUM;O;8;no
langema;VERB;O;3;no
kuid;CCONJ;O;5;yes
sama;DET;O;2;yes
aeg;NOUN;O;4;no
tõusma;VERB;O;3;no
esikoht;NOUN;O;2;no
olev;ADJ;O;2;yes
USA;PROPN;O;5;no
suhtes;ADP;O;3;yes
üürnik;NOUN;O;7;no
mure;NOUN;O;4;no
uus;ADJ;O;8;no
sundüürnik;NOUN;O;4;no
laine;NOUN;O;2;no
pärast;ADP;O;4;yes
kes;PRON;O;15;yes
ei;AUX;O;21;yes
suutma;VERB;O;1;no
tagastatud;ADJ;O;5;no
maja;NOUN;O;7;no
omanik;NOUN;O;1;no
kokkulepe;NOUN;O;1;no
jõudma;VERB;O;4;no
majandusministeerium;NOUN;O;2;no
hinnang;NOUN;O;3;no
abivajaja;NOUN;O;1;no
vaid;ADV;O;2;yes
viis;NUM;O;5;no
protsent;NOUN;O;4;no
probleem;NOUN;O;5;no
terav;ADJ;O;1;no
jäätmekäitleja;NOUN;O;4;no
arvama;VERB;O;6;no
üleriigiline;ADJ;O;2;no
kogumissüsteem;NOUN;O;2;no
jäätmed;NOUN;O;1;no
sortimine;NOUN;O;2;no
puudulik;ADJ;O;2;no
