lemma;upos;ner tag;count;stopword
ja;CCONJ;O;90;yes
kui;SCONJ;O;28;yes
mina;PRON;O;46;yes
nüüd;ADV;O;11;yes
mõtlema;VERB;O;5;no
,;PUNCT;O;221;no
kuidas;ADV;O;4;yes
Janssen;PROPN;O;3;no
siis;ADV;O;31;yes
tyhja;NOUN;O;1;no
kasvama;VERB;O;1;no
Jansen;PROPN;O;21;no
kassa;NOUN;O;1;yes
mändrav;NOUN;O;1;no
Vändra;PROPN;O;3;no
mõis;NOUN;O;2;no
mölder;NOUN;O;1;no
kõrtsimees;NOUN;O;1;no
pere;NOUN;O;2;no
.;PUNCT;O;126;no
see;PRON;O;78;yes
kasvastiv;ADJ;O;1;no
natuke;NOUN;O;6;no
nagu;SCONJ;O;16;yes
vabamagi;NOUN;O;1;no
olu;NOUN;O;3;no
tavaline;ADJ;O;2;no
talupoeg;NOUN;O;2;no
võib-olla;ADV;O;4;yes
jõukam;ADJ;O;1;no
aga;CCONJ;O;22;yes
sama;DET;O;6;yes
aeg;NOUN;O;30;no
olema;AUX;O;121;yes
teisipidi;ADV;O;1;no
väga;ADV;O;20;yes
tähtis;ADJ;O;1;no
sest;SCONJ;O;10;yes
see;DET;O;45;yes
või;CCONJ;O;3;yes
vesk;NOUN;O;1;no
kõrts;NOUN;O;3;no
kuulma;VERB;O;1;no
tema;PRON;O;71;yes
jo;NOUN;O;1;no
poisike;NOUN;O;2;no
alati;ADV;O;1;yes
kogu;DET;O;7;yes
traditsioon;NOUN;O;2;no
et;SCONJ;O;69;yes
mees;NOUN;O;2;no
veskima;VERB;O;1;no
ootama;VERB;O;1;no
järjekord;NOUN;O;1;no
käima;VERB;O;3;no
hea;ADJ;O;3;no
jutt;NOUN;O;1;no
ju;ADV;O;18;yes
tegelikult;ADV;O;4;no
simm;NOUN;O;1;no
pärastine;ADJ;O;1;no
kultuurimaja;NOUN;O;1;no
niiet;ADV;O;1;no
kuulja;NOUN;O;1;no
seal;ADV;O;6;yes
palju;ADV;O;10;yes
külamees;NOUN;O;1;no
jutleja;NOUN;O;1;no
vestlus;NOUN;O;1;no
nii;ADV;O;28;yes
tõsine;ADJ;O;1;no
kui;CCONJ;O;2;yes
naljakas;ADJ;O;1;no
küllap;ADV;O;2;no
kuulama;VERB;O;1;no
ka;ADV;O;38;yes
küllalt;ADV;O;9;no
laul;NOUN;O;12;no
eriti;ADV;O;6;no
Visu;PROPN;O;1;no
kus;ADV;O;3;yes
ringmäng;NOUN;O;2;no
viima;VERB;O;2;no
tihedalt;ADV;O;1;no
kontakt;NOUN;O;2;no
selleaegne;ADJ;O;2;no
rahvas;NOUN;O;15;no
elu;NOUN;O;1;no
üsna;ADV;O;2;yes
tõenäoline;ADJ;O;1;no
just;ADV;O;6;yes
sealt;ADV;O;4;yes
õpihkane;ADJ;O;1;no
parem;ADJ;O;1;no
jutumees;NOUN;O;1;no
ütlemine;NOUN;O;2;no
viis;NOUN;O;3;no
niisugune;DET;O;11;yes
humoorikas;ADJ;O;1;no
lihtne;ADJ;O;3;no
kõne;NOUN;O;1;no
ning;CCONJ;O;9;yes
pärast;ADV;O;3;yes
kirjutamine;NOUN;O;4;no
järgnevalt;ADV;O;1;no
oluline;ADJ;O;2;no
töötama;VERB;O;2;no
abipastor;NOUN;O;1;no
hiljem;ADV;O;1;no
pastor;NOUN;O;2;no
Karl;PROPN;O;4;no
Kõrb;PROPN;O;1;no
kõrber;NOUN;O;3;no
juures;ADP;O;2;yes
esiteks;ADV;O;3;no
kutsar;NOUN;O;1;no
kanter;NOUN;O;2;no
koolmeister;NOUN;O;1;no
lõpuks;ADV;O;3;no
842;NUM;O;1;no
kuni;CCONJ;O;2;yes
1850;NUM;O;1;no
köster;NOUN;O;2;no
otsustav;ADJ;O;1;no
