lemma;upos;ner tag;count;stopword
reisipalavik;NOUN;O;7;no
anymore;NOUN;O;1;no
nakkusraadioeeter;NOUN;O;1;no
.;PUNCT;O;345;no
tere;INTJ;O;2;yes
,;PUNCT;O;659;no
kallis;ADJ;O;7;no
raadio;NOUN;O;4;no
kaks;NUM;O;7;no
kuulaja;NOUN;O;3;no
taas;ADV;O;1;no
olema;AUX;O;471;yes
käsi;NOUN;O;6;no
jõudma;VERB;O;6;no
aeg;NOUN;O;22;no
audiorännak;NOUN;O;1;no
ja;CCONJ;O;276;yes
peale;ADP;O;5;yes
eksootiline;ADJ;O;1;no
Aafrika;PROPN;O;2;no
püsima;VERB;O;1;no
see;DET;O;86;yes
nädal;NOUN;O;3;no
Euroopa;PROPN;O;12;no
ning;CCONJ;O;4;yes
võtma;VERB;O;6;no
vaatlus;NOUN;O;1;no
alla;ADP;O;2;yes
Šveits;PROPN;O;144;no
mina;PRON;O;93;yes
tänane;ADJ;O;2;no
reisijuht;NOUN;O;1;no
Din;PROPN;O;1;no
Lään;PROPN;O;2;no
kes;PRON;O;39;yes
kolm;NUM;O;2;no
aasta;NOUN;O;13;no
elama;VERB;O;13;no
töötama;VERB;O;6;no
teadma;VERB;O;8;no
seal;ADV;O;36;yes
toimuv;ADJ;O;1;no
nii;ADV;O;62;yes
mõni;PRON;O;7;yes
telemartin;NOUN;O;1;no
rääkima;VERB;O;16;no
kuidas;ADV;O;8;yes
miks;ADV;O;1;yes
tema;PRON;O;74;yes
sattuma;VERB;O;6;no
mis;PRON;O;128;yes
sina;PRON;O;31;yes
tegema;VERB;O;17;yes
?;PUNCT;O;27;no
Eesti;PROPN;O;11;no
vabariik;NOUN;O;2;no
palvel;NOUN;O;1;no
täpsemalt;ADV;O;2;no
alaline;ADJ;O;2;no
esindus;NOUN;O;4;no
Genf;PROPN;O;22;no
ehk;CCONJ;O;31;yes
saatkond;NOUN;O;4;no
sisuline;ADJ;O;1;no
erinevus;NOUN;O;3;no
seisnema;VERB;O;3;no
see;PRON;O;143;yes
et;SCONJ;O;189;yes
kui;SCONJ;O;76;yes
riik;NOUN;O;28;no
mingisugune;DET;O;17;yes
teine;DET;O;6;yes
juures;ADP;O;3;yes
siis;ADV;O;125;yes
esindama;VERB;O;4;no
organisatsioon;NOUN;O;5;no
asuma;VERB;O;15;no
paiknema;VERB;O;6;no
väga;ADV;O;80;yes
mitu;DET;O;8;yes
rahvusvaheline;ADJ;O;10;no
näiteks;ADV;O;29;no
ÜRO;PROPN;O;3;no
peakorter;NOUN;O;3;no
allorganisatsioon;NOUN;O;1;no
samuti;ADV;O;15;yes
ka;ADV;O;88;yes
maailm;NOUN;O;21;no
kaubandusorganisatsioon;NOUN;O;2;no
WTO;PROPN;O;2;no
nii-öelda;ADV;O;2;no
põhileib;NOUN;O;1;no
jooksul;ADP;O;6;yes
töö;NOUN;O;6;no
põhimõtteliselt;ADV;O;2;no
üks;DET;O;45;yes
külg;NOUN;O;1;no
tulema;VERB;O;17;yes
seisukoht;NOUN;O;2;no
teiseks;ADV;O;1;yes
andma;VERB;O;3;no
Tallinn;PROPN;O;2;no
töötav;ADJ;O;1;no
kolleeg;NOUN;O;1;no
parasjagu;ADV;O;2;no
toimuma;VERB;O;16;no
milline;ADJ;O;11;yes
meeleolu;NOUN;O;1;no
kõige;ADV;O;35;yes
uuem;ADJ;O;1;no
uudis;NOUN;O;3;no
ametlik;ADJ;O;2;no
kui;CCONJ;O;5;yes
mitteametlik;ADJ;O;1;no
mõte;NOUN;O;7;no
kas;ADV;O;15;yes
seltskond;NOUN;O;1;no
hüüdma;VERB;O;1;no
paremini;ADV;O;5;no
seltskonnauudis;NOUN;O;1;no
diplomaatia;NOUN;O;1;no
alati;ADV;O;11;yes
oluline;ADJ;O;9;no
kolima;VERB;O;4;no
mingi;DET;O;6;yes
selline;DET;O;46;yes
uus;ADJ;O;3;no
omapärane;ADJ;O;3;no
asi;NOUN;O;22;no
pidama;AUX;O;18;yes
harjuma;VERB;O;1;no
arvama;VERB;O;16;no
ütlema;VERB;O;50;no
eks;ADV;O;6;yes
iga;DET;O;17;yes
kord;NOUN;O;4;no
inimene;NOUN;O;46;no
mõni;DET;O;17;yes
harjumatu;ADJ;O;1;no
nagu;SCONJ;O;45;yes
aga;CCONJ;O;44;yes
miski;PRON;O;18;yes
šokeeriv;ADJ;O;1;no
küll;ADV;O;21;yes
ei;AUX;O;68;yes
kogema;VERB;O;1;no
pigem;ADV;O;5;yes
kujutama;VERB;O;3;no
ette;ADV;O;3;yes
võima;AUX;O;49;yes
šokeerima;VERB;O;1;no
koht;NOUN;O;17;no
India;PROPN;O;1;no
või;CCONJ;O;34;yes
kuhugi;ADV;O;2;yes
tõeliselt;ADV;O;3;no
kasvõi;ADV;O;3;yes
Jaapan;PROPN;O;1;no
tavaline;ADJ;O;6;no
euroopalik;ADJ;O;1;no
kus;ADV;O;44;yes
eestlane;NOUN;O;11;no
natukene;ADV;O;8;no
ümbruskond;NOUN;O;3;no
ringi;ADV;O;6;yes
vaatama;VERB;O;9;no
tohtima;AUX;O;3;no
suur;ADJ;O;33;no
üllatus;NOUN;O;1;no
kokku;ADV;O;7;yes
puutuma;VERB;O;2;no
positiivne;ADJ;O;1;no
kindlasti;ADV;O;41;no
kõik;PRON;O;10;yes
hästi;ADV;O;4;no
korras;ADJ;O;4;no
Ornungis;PROPN;O;1;no
buss;NOUN;O;1;no
troll;NOUN;O;1;no
tramm;NOUN;O;1;no
saabuma;VERB;O;3;no
just;ADV;O;14;yes
mitte;ADV;O;20;yes
sekund;NOUN;O;1;no
pooleminutiline;ADJ;O;1;no
täpsus;NOUN;O;1;no
suhteliselt;ADV;O;11;no
puhas;ADJ;O;1;no
suurem;ADJ;O;13;no
elamus;NOUN;O;6;no
teistmoodi;ADV;O;3;no
võib-olla;ADV;O;35;yes
ikkagi;ADV;O;14;yes
täiesti;ADV;O;13;yes
loodus;NOUN;O;6;no
ju;ADV;O;9;yes
lame;ADJ;O;2;no
kõrgem;ADJ;O;4;no
mägi;NOUN;O;17;no
praktiliselt;ADV;O;11;no
kogu;DET;O;9;yes
looduslik;ADJ;O;2;no
tagataust;NOUN;O;1;no
looduseilu;NOUN;O;1;no
tegelikult;ADV;O;17;no
rohkem;ADV;O;15;yes
esimene;ADJ;O;5;no
niisugune;DET;O;6;yes
sügav;ADJ;O;3;no
mulje;NOUN;O;6;no
lennuk;NOUN;O;1;no
maanduma;VERB;O;2;no
lennuväli;NOUN;O;1;no
mõlema;DET;O;2;yes
poole;ADP;O;6;yes
jääma;VERB;O;13;no
maastik;NOUN;O;2;no
pool;ADV;O;4;yes
alpi;ADJ;O;1;no
mäestik;NOUN;O;4;no
teine;PRON;O;2;yes
juur;NOUN;O;1;no
jätma;VERB;O;7;no
päris;ADV;O;15;yes
šveitsi;ADJ;O;12;no
eriline;ADJ;O;1;no
no;INTJ;O;6;no
võrdlema;VERB;O;2;no
oma;PRON;O;50;yes
naaber;NOUN;O;7;no
määr;NOUN;O;2;no
samamoodi;ADV;O;1;no
samasugune;DET;O;2;yes
seis;NOUN;O;1;no
paraku;ADV;O;1;no
isegi;ADV;O;8;yes
mitu;PRON;O;3;yes
Prantsusmaa;PROPN;O;6;no
Saksamaa;PROPN;O;2;no
Itaalia;PROPN;O;4;no
oni;NOUN;O;1;no
suurriik;NOUN;O;1;no
kõrval;ADP;O;2;yes
kuidagi;ADV;O;3;yes
hakkama;VERB;O;6;yes
saama;VERB;O;15;yes
seoses;ADP;O;2;no
šveitslane;NOUN;O;50;no
kujunema;VERB;O;2;no
välja;ADV;O;5;yes
iseloomulik;ADJ;O;5;no
selgesti;ADV;O;1;no
äratuntav;ADJ;O;1;no
identiteet;NOUN;O;3;no
huvitav;ADJ;O;9;no
kohe;ADV;O;1;yes
seiklus;NOUN;O;3;no
lähemalt;ADV;O;2;no
enne;ADV;O;1;yes
kuulama;VERB;O;5;no
väike;ADJ;O;17;no
muusikapala;NOUN;O;1;no
ikka;ADV;O;3;yes
raadiokuulaja;NOUN;O;4;no
teretulnud;VERB;O;2;no
kommentaar;NOUN;O;1;no
foorumine;NOUN;O;2;no
kodukas;ADJ;O;1;no
aadress;NOUN;O;2;no
www;PROPN;O;2;no
R2;PROPN;O;2;no
ee;NOUN;O;1;yes
kaldkriip;NOUN;O;2;no
sinna;ADV;O;14;yes
muide;ADV;O;1;yes
soovitus;NOUN;O;1;no
hea;ADJ;O;14;no
reisimine;NOUN;O;1;no
rändamine;NOUN;O;1;no
käsitlev;ADJ;O;1;no
raamat;NOUN;O;1;no
kohta;ADP;O;6;yes
saade;NOUN;O;4;no
sest;SCONJ;O;3;yes
täna;ADV;O;1;no
erinev;ADJ;O;12;no
muusika;NOUN;O;6;no
Martin;PROPN;O;6;no
Hanson;PROPN;O;1;no
lemmiklaul;NOUN;O;1;no
tahtma;VERB;O;3;no
järgmine;ADJ;O;2;yes
sisse;ADV;O;6;yes
juhatama;VERB;O;1;no
nüüd;ADV;O;12;yes
ausalt;ADV;O;3;no
küsimus;NOUN;O;9;no
enne;ADP;O;3;yes
algus;NOUN;O;4;no
