lemma;upos;ner tag;count;stopword
taas;ADV;O;2;no
olema;AUX;O;734;yes
sina;PRON;O;131;yes
ees;ADP;O;3;yes
üks;DET;O;40;yes
pere;NOUN;O;8;no
lugu;NOUN;O;5;no
,;PUNCT;O;1404;no
mis;PRON;O;87;yes
aitama;VERB;O;6;no
küsija;NOUN;O;1;no
vahendama;VERB;O;1;no
saatejuht;NOUN;O;1;no
Sten;PROPN;O;2;no
Teppan;PROPN;O;2;no
.;PUNCT;O;392;no
tere;INTJ;O;2;yes
ja;CCONJ;O;402;yes
aitäh;INTJ;O;5;yes
et;SCONJ;O;552;yes
kuulama;VERB;O;4;no
näitleja;NOUN;O;10;no
Piret;PROPN;O;11;no
Kalda;PROPN;O;2;no
ütlema;VERB;O;49;no
lapsepõlv;NOUN;O;14;no
meenutama;VERB;O;2;no
tema;PRON;O;187;yes
pidama;VERB;O;2;yes
mõnikord;ADV;O;5;yes
poiss;NOUN;O;5;no
kurioosne;ADJ;O;1;no
näide;NOUN;O;1;no
see;PRON;O;271;yes
juuksur;NOUN;O;4;no
kes;PRON;O;34;yes
lõikama;VERB;O;3;no
tüdruk;NOUN;O;9;no
kogemata;ADV;O;1;no
pea;NOUN;O;3;yes
Neiuna;PROPN;O;1;no
uskuma;VERB;O;2;no
22;NUM;O;4;no
viimane;ADJ;O;7;no
taks;NOUN;O;3;no
ema;NOUN;O;54;no
saitas;NOUN;O;1;no
varakult;ADV;O;2;no
seitse;NUM;O;2;no
aastane;ADJ;O;5;no
vahe;NOUN;O;6;no
sündima;VERB;O;9;no
kolm;NUM;O;5;no
tütar;NOUN;O;9;no
tulema;VERB;O;52;yes
saade;NOUN;O;4;no
keskmine;ADJ;O;2;no
Amanda;PROPN;O;13;no
Hermine;PROPN;O;3;no
kui;SCONJ;O;139;yes
esimene;ADJ;O;21;no
soov;NOUN;O;2;no
saama;VERB;O;55;yes
arst;NOUN;O;7;no
siis;ADV;O;212;yes
käima;VERB;O;25;no
kõigepealt;ADV;O;2;yes
balletikool;NOUN;O;6;no
õppima;VERB;O;19;no
seejärel;ADV;O;1;yes
VHK;PROPN;O;1;no
teatriklass;NOUN;O;1;no
kodu;NOUN;O;35;no
lähedalt;ADV;O;1;yes
kõik;DET;O;26;yes
olemine;NOUN;O;2;no
pluss;NOUN;O;1;no
miinus;NOUN;O;1;no
nägema;VERB;O;20;no
paistma;VERB;O;5;no
vähemalt;ADV;O;4;yes
esialgu;ADV;O;1;yes
kõndima;VERB;O;4;no
jälg;NOUN;O;1;no
ka;ADV;O;94;yes
teater;NOUN;O;13;no
saatma;VERB;O;3;no
jutt;NOUN;O;7;no
aga;CCONJ;O;118;yes
esikoht;NOUN;O;1;no
siiski;ADV;O;3;yes
kooskasvamine;NOUN;O;1;no
lähedane;NOUN;O;1;no
hea;ADJ;O;22;no
kuulamine;NOUN;O;1;no
tere;VERB;O;1;yes
vikerraadio;NOUN;O;1;no
tere;PROPN;O;1;yes
kaasas;ADV;O;1;yes
Hermiine;PROPN;O;2;no
rõõm;NOUN;O;2;no
kutse;NOUN;O;1;no
vastu;ADP;O;3;yes
võtma;VERB;O;24;no
alustama;VERB;O;1;no
seekord;ADV;O;2;yes
nii;ADV;O;94;yes
mitte;ADV;O;20;yes
ei;AUX;O;184;yes
rääkima;VERB;O;21;no
õde;NOUN;O;32;no
vaid;CCONJ;O;4;yes
tegema;VERB;O;58;yes
sissejuhatus;NOUN;O;1;no
ise;PRON;O;33;yes
vaatama;VERB;O;25;no
Vanemuine;PROPN;O;3;no
suunas;ADP;O;1;no
kus;ADV;O;10;yes
praegune;ADJ;O;2;yes
