lemma;upos;ner tag;count;stopword
jääma;VERB;O;1;no
üksi;ADV;O;1;yes
kaardilaut;NOUN;O;1;no
,;PUNCT;O;8;no
jääkjadu;NOUN;O;1;no
.;PUNCT;O;6;no
kui;SCONJ;O;1;yes
vaikselt;ADV;O;1;no
mängusõber;NOUN;O;1;no
sina;PRON;O;5;yes
ümbert;ADP;O;1;yes
kaduma;VERB;O;1;no
käima;VERB;O;1;no
välja;ADV;O;1;yes
viimne;ADJ;O;1;no
kaart;NOUN;O;1;no
ja;CCONJ;O;2;yes
tegema;VERB;O;1;yes
nüüd;ADV;O;1;yes
elu;NOUN;O;3;no
suvasta;NOUN;O;1;no
istuma;VERB;O;1;no
saatus;NOUN;O;2;no
mängima;VERB;O;1;no
sublaan;NOUN;O;1;no
võib-olla;ADV;O;1;yes
õige;ADJ;O;1;no
mõte;NOUN;O;1;no
arukas;ADJ;O;1;no
kuid;CCONJ;O;1;yes
teadma;VERB;O;1;no
et;SCONJ;O;1;yes
varu;NOUN;O;1;no
üks;DET;O;1;yes
trump;NOUN;O;1;no
olema;AUX;O;4;yes
varrukas;ADJ;O;1;no
ikka;ADV;O;1;yes
kõik;DET;O;1;yes
leht;NOUN;O;1;no
märkima;VERB;O;1;no
ahne;ADJ;O;1;no
laul;NOUN;O;1;no
laulma;VERB;O;1;no
mäng;NOUN;O;1;no
mängitud;VERB;O;1;no
