lemma;upos;ner tag;count;stopword
ei;ADV;O;4;yes
kool;NOUN;O;6;no
.;PUNCT;O;252;no
Peeter;PROPN;O;6;no
Tulviste;PROPN;O;3;no
ja;CCONJ;O;265;yes
Ingo;PROPN;O;6;no
Normet;PROPN;O;4;no
kõnelema;VERB;O;2;no
teema;NOUN;O;4;no
fantaasia;NOUN;O;4;no
reaalsus;NOUN;O;2;no
,;PUNCT;O;761;no
Vaino;PROPN;O;6;no
vahing;NOUN;O;15;no
looming;NOUN;O;12;no
tere;INTJ;O;1;yes
õhtu;NOUN;O;4;no
siia;ADV;O;2;yes
Karepa;PROPN;O;1;no
kogunenud;ADJ;O;1;no
mina;PRON;O;146;yes
nimi;NOUN;O;6;no
olema;AUX;O;389;yes
teater;NOUN;O;5;no
lavastaja;NOUN;O;1;no
pedagoog;NOUN;O;1;no
kõrval;ADP;O;1;yes
istuma;VERB;O;3;no
väga-väga;ADV;O;1;no
vana;ADJ;O;3;no
tuttav;ADJ;O;2;no
kes;PRON;O;32;yes
mööp;NOUN;O;1;no
tutvuma;VERB;O;2;no
kui;SCONJ;O;61;yes
umbes;ADV;O;2;yes
kolmeaastane;ADJ;O;1;no
elama;VERB;O;7;no
lähestikku;ADV;O;1;no
järv;NOUN;O;1;no
see;PRON;O;245;yes
Tallinn;PROPN;O;9;no
Nõmme;PROPN;O;2;no
vahel;ADP;O;3;yes
pärast;ADP;O;9;yes
igasugune;DET;O;3;yes
asi;NOUN;O;41;no
koos;ADV;O;8;yes
tegema;VERB;O;32;yes
käima;VERB;O;18;no
ka;ADV;O;42;yes
üks;DET;O;35;yes
sama;DET;O;14;yes
aasta;NOUN;O;28;no
lõpetamine;NOUN;O;1;no
minema;VERB;O;27;yes
Moskva;PROPN;O;4;no
õppima;VERB;O;5;no
küll;ADV;O;6;yes
täiesti;ADV;O;7;yes
erinev;ADJ;O;3;no
ala;NOUN;O;1;no
aga;CCONJ;O;67;yes
seal;ADV;O;37;yes
palju;ADV;O;18;yes
tegemine;NOUN;O;6;no
hiljem;ADV;O;3;no
ainuke;ADJ;O;2;no
mis;PRON;O;96;yes
ei;AUX;O;83;yes
veel;ADV;O;11;yes
kunagi;ADV;O;6;yes
varem;ADV;O;1;no
meelest;ADP;O;2;yes
niimoodi;ADV;O;13;yes
kahekesi;ADV;O;1;no
esinema;VERB;O;2;no
nagu;SCONJ;O;21;yes
täna;ADV;O;3;no
Milingo;PROPN;O;1;no
kukkuma;VERB;O;1;no
välja;ADV;O;16;yes
et;SCONJ;O;153;yes
mõlema;DET;O;4;yes
eemal;ADV;O;1;yes
Eesti;PROPN;O;12;no
vaimuelu;NOUN;O;3;no
aeg;NOUN;O;39;no
kujunemine;NOUN;O;1;no
seisukoht;NOUN;O;2;no
väga;ADV;O;50;yes
oluline;ADJ;O;7;no
kuigi;SCONJ;O;5;yes
juba;ADV;O;16;yes
10.;ADJ;O;1;no
klass;NOUN;O;2;no
talvevaheaeg;NOUN;O;3;no
viimane;ADJ;O;4;no
koolipoiss;NOUN;O;1;no
mõlema;PRON;O;2;yes
gümnaasium;NOUN;O;1;no
või;CCONJ;O;36;yes
kümnes;ADJ;O;1;no
keskkool;NOUN;O;1;no
tollane;ADJ;O;2;no
kaks;NUM;O;5;no
koolivaheaeg;NOUN;O;2;no
vähemalt;ADV;O;6;yes
mõni;DET;O;10;yes
päev;NOUN;O;5;no
Tartu;PROPN;O;13;no
Vanemuine;PROPN;O;2;no
ülikool;NOUN;O;2;no
kohvik;NOUN;O;2;no
tema;PRON;O;209;yes
kolmapäev;NOUN;O;1;no
see;DET;O;95;yes
küünlavalgusõht;NOUN;O;1;no
kolmapäeviti;ADV;O;1;no
vist;ADV;O;9;yes
eks;ADV;O;5;yes
seltskond;NOUN;O;5;no
ise;PRON;O;20;yes
kõik;PRON;O;14;yes
niisugune;DET;O;51;yes
tore;ADJ;O;4;no
nii;ADV;O;37;yes
külg;NOUN;O;4;no
üldse;ADV;O;16;no
memme;NOUN;O;1;no
abiturient;NOUN;O;1;no
sees;ADV;O;4;yes
siis;ADV;O;111;yes
järsku;ADV;O;1;no
ning;CCONJ;O;3;yes
neli;NUM;O;3;no
viis;NUM;O;2;no
peamine;ADJ;O;1;no
olemine;NOUN;O;1;no
paik;NOUN;O;1;no
teine;PRON;O;14;yes
lööma;VERB;O;2;no
teatud;ADJ;O;1;no
distants;NOUN;O;3;no
saama;AUX;O;17;yes
tagasi;ADV;O;4;yes
tulema;VERB;O;31;yes
vaatama;VERB;O;18;no
kodu;NOUN;O;4;no
vahepeal;ADV;O;3;yes
toimunu;NOUN;O;1;no
muidugi;ADV;O;5;yes
samamoodi;ADV;O;4;no
pidevalt;ADV;O;2;no
kuskil;ADV;O;4;yes
mujal;ADV;O;1;yes
natukene;ADV;O;4;no
teine;DET;O;14;yes
tunne;NOUN;O;3;no
võib-olla;ADV;O;5;yes
sellepärast;ADV;O;8;yes
mulje;NOUN;O;2;no
värskem;ADJ;O;1;no
sina;PRON;O;22;yes
too;DET;O;15;yes
tekkima;VERB;O;3;no
kogu;DET;O;8;yes
supp;NOUN;O;2;no
sees;ADP;O;3;yes
siin;ADV;O;12;yes
kus;ADV;O;21;yes
niisugune;ADJ;O;9;yes
asu;NOUN;O;1;no
nõva;ADJ;O;2;no
tänav;NOUN;O;2;no
eriline;ADJ;O;4;no
roll;NOUN;O;5;no
rääkima;VERB;O;29;no
ega;ADV;O;3;yes
mees;NOUN;O;6;no
kuidagimoodi;ADV;O;1;no
mööda;ADV;O;1;yes
inimene;NOUN;O;58;no
iseloomustamine;NOUN;O;1;no
hulk;NOUN;O;3;no
võimalus;NOUN;O;2;no
kindlasti;ADV;O;3;no
sinna;ADV;O;11;yes
kuidas;ADV;O;17;yes
maailm;NOUN;O;2;no
nägema;VERB;O;13;no
mõtlema;VERB;O;9;no
teiseks;ADV;O;3;yes
käituma;VERB;O;3;no
kolmas;ADV;O;1;no
alati;ADV;O;10;yes
huvitav;ADJ;O;11;no
missugune;ADJ;O;3;yes
suhe;NOUN;O;5;no
oma;PRON;O;19;yes
ühiskond;NOUN;O;11;no
korraldus;NOUN;O;1;no
võimalik;ADJ;O;5;no
kava;NOUN;O;1;no
järgi;ADP;O;3;yes
osalt;ADV;O;1;no
võima;AUX;O;22;yes
70.-te;ADJ;O;1;no
algus;NOUN;O;6;no
tegelema;VERB;O;5;no
nihkuma;VERB;O;1;no
psühholoogia;NOUN;O;8;no
psühhiaatria;NOUN;O;4;no
hingeelu;NOUN;O;1;no
küsimus;NOUN;O;4;no
mõneti;ADV;O;1;no
mõistetav;ADJ;O;1;no
ilmselt;ADV;O;4;no
kohe;ADV;O;6;yes
miski;PRON;O;17;yes
täpsem;ADJ;O;1;no
totalitaarne;ADJ;O;1;no
nõukogu;NOUN;O;9;no
ju;ADV;O;8;yes
eriti;ADV;O;9;no
okupeeritud;ADJ;O;1;no
maa;NOUN;O;3;no
inimesekäsitlus;NOUN;O;1;no
suhteliselt;ADV;O;3;no
selge;ADJ;O;6;no
riigipoolne;ADJ;O;1;no
võimupoolne;ADJ;O;1;no
soov;NOUN;O;1;no
iha;NOUN;O;1;no
pidama;AUX;O;21;yes
etteaimatav;ADJ;O;1;no
teisiti;ADV;O;2;no
propagandamasin;NOUN;O;1;no
töötama;VERB;O;5;no
olema;VERB;O;21;yes
alateadvus;NOUN;O;1;no
peidetud;ADJ;O;1;no
tung;NOUN;O;2;no
arusaamatu;ADJ;O;1;no
reaktsioon;NOUN;O;1;no
mingi;DET;O;17;yes
mõistetamatus;NOUN;O;1;no
käitumine;NOUN;O;4;no
saama;VERB;O;20;yes
iseenesest;ADV;O;3;yes
aru;NOUN;O;10;no
suur;ADJ;O;11;no
üllatus;NOUN;O;1;no
ohtlik;ADJ;O;1;no
võim;NOUN;O;5;no
sest;SCONJ;O;19;yes
näiteks;ADV;O;3;no
Vahing;PROPN;O;12;no
kirjutama;VERB;O;19;no
otsene;ADJ;O;3;no
sotsiaalne;ADJ;O;3;no
otseselt;ADV;O;1;no
tekst;NOUN;O;8;no
poolt;ADP;O;1;yes
vastu;ADV;O;3;yes
romaan;NOUN;O;1;no
novell;NOUN;O;5;no
jutt;NOUN;O;5;no
näidend;NOUN;O;15;no
keerukus;NOUN;O;1;no
no;INTJ;O;2;no
tooma;VERB;O;7;no
näide;NOUN;O;4;no
tugev;ADJ;O;1;no
režissöör;NOUN;O;1;no
üks;PRON;O;3;yes
siiani;ADV;O;1;yes
Juri;PROPN;O;1;no
Lubimov;PROPN;O;1;no
teadma;VERB;O;15;no
tõttu;ADP;O;1;yes
lavastanud;ADJ;O;1;no
dominiiklane;NOUN;O;1;no
