lemma;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
eeter;NOUN;O;1;no
portaal;NOUN;O;1;no
tehnoloogia;NOUN;O;1;no
kommentaar;NOUN;O;4;no
esitama;VERB;O;1;no
Kristjan;PROPN;O;1;no
Port;PROPN;O;1;no
.;PUNCT;O;33;no
tänane;ADJ;O;1;no
sissejuhatus;NOUN;O;1;no
tuletama;VERB;O;2;no
meel;NOUN;O;2;no
lihtne;ADJ;O;1;no
loogiline;ADJ;O;1;no
tarkus;NOUN;O;6;no
,;PUNCT;O;30;no
täpsemalt;ADV;O;1;no
järel;ADV;O;4;yes
nimelt;ADV;O;2;no
joonima;VERB;O;1;no
alla;ADV;O;1;yes
lihtsalt;ADV;O;1;no
õde;NOUN;O;1;no
parem;ADJ;O;1;no
lahendus;NOUN;O;1;no
olema;VERB;O;6;yes
aga;CCONJ;O;4;yes
kahjuks;ADV;O;1;no
ei;AUX;O;5;yes
viitsima;VERB;O;1;no
see;PRON;O;6;yes
enne;ADP;O;2;yes
tegu;NOUN;O;1;no
asumine;NOUN;O;1;no
mõtlema;VERB;O;1;no
ja;CCONJ;O;14;yes
tihti;ADV;O;1;no
olema;AUX;O;16;yes
tänu;ADP;O;1;yes
müra;NOUN;O;2;no
raske;ADJ;O;1;no
tegema;VERB;O;3;yes
seisnema;VERB;O;1;no
tavaliselt;ADV;O;1;no
emotsioon;NOUN;O;1;no
tugev;ADJ;O;1;no
ning;CCONJ;O;2;yes
laetud;ADJ;O;1;no
sõna;NOUN;O;1;no
vorm;NOUN;O;2;no
nagu;SCONJ;O;2;yes
näiteks;ADV;O;1;no
lasteporno;NOUN;O;4;no
kui;SCONJ;O;2;yes
üksik;ADJ;O;1;no
ühiskond;NOUN;O;1;no
väärastunud;ADJ;O;1;no
liige;NOUN;O;1;no
välja;ADV;O;1;yes
arvama;VERB;O;1;no
vist;ADV;O;1;yes
enamus;NOUN;O;1;no
alam;NOUN;O;1;no
nõus;ADV;O;1;no
pedofiilia;NOUN;O;1;no
keelustamine;NOUN;O;1;no
nimel;ADP;O;1;no
andma;VERB;O;1;no
oma;PRON;O;5;yes
hääl;NOUN;O;2;no
taoline;ADJ;O;5;yes
pooldaja;NOUN;O;1;no
liitumine;NOUN;O;1;no
tekkima;VERB;O;1;no
kriitiline;ADJ;O;1;no
massiefekt;NOUN;O;1;no
mis;PRON;O;7;yes
viima;VERB;O;1;no
alla-vool;NOUN;O;1;no
kogu;DET;O;1;yes
ratsionaalne;ADJ;O;1;no
tähelepanu;NOUN;O;1;no
ega;CCONJ;O;1;yes
sallima;VERB;O;1;no
teisitiarvaja;NOUN;O;1;no
mõistukõne;NOUN;O;1;no
soovima;VERB;O;2;no
sisse;ADV;O;1;yes
juhatama;VERB;O;1;no
huvitav;ADJ;O;3;no
mõte;NOUN;O;1;no
leidma;VERB;O;1;no
tee;NOUN;O;1;yes
Ameerika;PROPN;O;1;no
Ühendriik;PROPN;O;1;no
esindajatekoda;NOUN;O;1;no
seadusalgatus;NOUN;O;2;no
formaat;NOUN;O;1;no
idee;NOUN;O;1;no
algataja;NOUN;O;1;no
Texas;PROPN;O;1;no
pärit;ADV;O;1;no
vabariiklane;NOUN;O;2;no
Lamar;PROPN;O;1;no
Smid;PROPN;O;1;no
seaduseelnõu;NOUN;O;2;no
eesmärk;NOUN;O;2;no
kohustama;VERB;O;1;no
kõik;DET;O;3;yes
internetiteenus;NOUN;O;3;no
pakkuja;NOUN;O;3;no
arhiveerima;VERB;O;1;no
internetikasutaja;NOUN;O;1;no
tegevus;NOUN;O;1;no
lõputu;ADJ;O;1;no
ajaperiood;NOUN;O;1;no
jooksul;ADP;O;1;yes
tähendama;VERB;O;2;no
et;SCONJ;O;4;yes
tall;NOUN;O;1;no
panema;VERB;O;2;no
mitte;ADV;O;3;yes
pedofiil;NOUN;O;2;no
99,999;NUM;O;1;no
protsent;NOUN;O;1;no
kodanik;NOUN;O;3;no
internet;NOUN;O;3;no
külastatud;ADJ;O;1;no
aadress;NOUN;O;1;no
tema;PRON;O;1;yes
e-post;PROPN;O;1;no
välksõnum;NOUN;O;1;no
sisu;NOUN;O;1;no
kes;PRON;O;2;yes
või;CCONJ;O;5;yes
pidama;AUX;O;2;yes
mõni;DET;O;1;yes
tehniline;ADJ;O;1;no
põhjus;NOUN;O;1;no
miski;PRON;O;2;yes
ära;ADV;O;2;yes
kustutama;VERB;O;1;no
kaotama;VERB;O;1;no
ootama;VERB;O;1;no
ees;ADV;O;1;yes
vähemalt;ADV;O;2;yes
aastane;ADJ;O;1;no
vanglakaristus;NOUN;O;1;no
siinpoolselt;ADV;O;1;no
Atlandi;PROPN;O;1;no
ookean;NOUN;O;1;no
kallas;NOUN;O;1;no
vaatama;VERB;O;1;no
võima;AUX;O;1;yes
kehitama;VERB;O;1;no
õlg;NOUN;O;1;no
ütlema;VERB;O;2;no
las;ADV;O;1;no
loll;ADJ;O;1;no
mina;PRON;O;1;yes
targem;ADJ;O;1;no
paraku;ADV;O;1;no
tegemine;NOUN;O;1;no
internetiajalugu;NOUN;O;1;no
kõige;ADV;O;1;yes
olulisem;ADJ;O;1;no
isikuvabadus;NOUN;O;1;no
puudutav;ADJ;O;1;no
riik;NOUN;O;2;no
ülistama;VERB;O;1;no
demokraatia;NOUN;O;1;no
käima;VERB;O;1;no
reegel;NOUN;O;1;no
teine;DET;O;2;yes
jõud;NOUN;O;1;no
ette;ADV;O;2;yes
kirjutama;VERB;O;1;no
lõpp;NOUN;O;2;no
oluline;ADJ;O;1;no
teenusepakkuja;NOUN;O;1;no
server;NOUN;O;1;no
asukohamaa;NOUN;O;1;no
taoline;DET;O;2;yes
kontroll;NOUN;O;2;no
meeldima;VERB;O;1;no
riigiisa;NOUN;O;1;no
unustama;VERB;O;1;no
valija;NOUN;O;1;no
vabadus;NOUN;O;1;no
niipea;ADV;O;1;no
käsi;NOUN;O;1;no
saama;VERB;O;1;yes
lastepornonim;NOUN;O;1;no
all;ADP;O;1;yes
küpsema;VERB;O;1;no
teine;ADJ;O;1;yes
seadus;NOUN;O;2;no
nägema;VERB;O;2;no
ebaseaduslik;ADJ;O;2;no
lastepornopilt;NOUN;O;1;no
