lemma;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
mina;PRON;O;2;yes
olema;AUX;O;17;yes
Reino;PROPN;O;1;no
ja;CCONJ;O;9;yes
lugema;VERB;O;2;no
sina;PRON;O;1;yes
,;PUNCT;O;16;no
Jaan;PROPN;O;1;no
Kruusvall;PROPN;O;1;no
lühijutt;NOUN;O;1;no
Himmat;PROPN;O;5;no
.;PUNCT;O;19;no
väga;ADV;O;1;yes
tuim;ADJ;O;1;no
näitleja;NOUN;O;2;no
tema;PRON;O;9;yes
mängima;VERB;O;1;no
aasta;NOUN;O;3;no
provintsiteater;NOUN;O;1;no
nii;ADV;O;3;yes
igavalt;ADV;O;1;no
tüütult;ADV;O;1;no
et;SCONJ;O;6;yes
publik;NOUN;O;1;no
saal;NOUN;O;1;no
magama;VERB;O;1;no
jääma;VERB;O;2;no
kogu;DET;O;2;yes
trupp;NOUN;O;1;no
kui;SCONJ;O;1;yes
uni;NOUN;O;1;no
esinema;VERB;O;1;no
ainult;ADV;O;2;yes
etendus;NOUN;O;1;no
lõpp;NOUN;O;1;no
ootama;VERB;O;1;no
siis;ADV;O;1;yes
iiveldus;NOUN;O;1;no
lahkuma;VERB;O;1;no
immati;ADV;O;2;no
läbi;ADV;O;1;yes
vastik;ADJ;O;1;no
muutunud;ADJ;O;1;no
teatrimaja;NOUN;O;1;no
ükskõik;ADV;O;1;yes
kuhu;ADV;O;1;yes
see;DET;O;2;yes
kes;PRON;O;3;yes
ramp;NOUN;O;1;no
alla;ADP;O;1;yes
tulema;VERB;O;2;yes
mingi;DET;O;3;yes
eriline;ADJ;O;1;no
unistus;NOUN;O;1;no
süda;NOUN;O;1;no
ning;CCONJ;O;3;yes
kõik;DET;O;1;yes
hing;NOUN;O;1;no
soovima;VERB;O;1;no
ise;PRON;O;2;yes
üles;ADV;O;1;yes
töötama;VERB;O;1;no
tegu;NOUN;O;1;no
tegema;VERB;O;1;yes
taipama;VERB;O;1;no
immat;NOUN;O;3;no
koos;ADV;O;1;yes
talent;NOUN;O;1;no
kustuma;VERB;O;1;no
tahe;NOUN;O;1;no
närbuma;VERB;O;1;no
eluisu;NOUN;O;1;no
saama;VERB;O;1;yes
otsa;ADV;O;1;yes
nägema;VERB;O;1;no
ise;ADV;O;1;yes
ka;ADV;O;1;yes
ega;ADV;O;1;yes
asi;NOUN;O;1;no
igavesti;ADV;O;1;no
kestma;VERB;O;1;no
või;CCONJ;O;2;yes
perspektiiv;NOUN;O;1;no
teater;NOUN;O;2;no
?;PUNCT;O;1;no
Anti;VERB;O;1;no
meel;NOUN;O;1;no
viimane;ADJ;O;2;no
aeg;NOUN;O;1;no
Tuija;PROPN;O;1;no
mitte;ADV;O;1;yes
loomutu;NOUN;O;1;no
unimüts;NOUN;O;1;no
osa;NOUN;O;1;no
tavaliselt;ADV;O;1;no
tekstigi;ADV;O;1;no
just;ADV;O;1;yes
lavastus;NOUN;O;1;no
vähe;ADV;O;1;no
Lahti;ADV;O;1;no
laskma;VERB;O;1;no
sellepärast;ADV;O;2;yes
kuulduma;VERB;O;1;no
pealinn;NOUN;O;1;no
tutvus;NOUN;O;1;no
tegelikult;ADV;O;1;no
see;PRON;O;1;yes
puha;ADV;O;1;no
vale;ADJ;O;1;no
jutt;NOUN;O;1;no
suhtuma;VERB;O;1;no
üks;DET;O;1;yes
nutune;ADJ;O;1;no
päev;NOUN;O;4;no
oma;PRON;O;2;yes
soov;NOUN;O;1;no
esitatud;ADJ;O;1;no
lahkumisavaldus;NOUN;O;1;no
aga;CCONJ;O;2;yes
suur;ADJ;O;1;no
rõõm;NOUN;O;1;no
kergendustunne;NOUN;O;1;no
katkestama;VERB;O;1;no
koguni;ADV;O;1;yes
proov;NOUN;O;1;no
minema;VERB;O;2;yes
kamp;NOUN;O;1;no
ilma;ADP;O;1;yes
imati;NOUN;O;1;no
muidugi;ADV;O;1;yes
lähim;ADJ;O;1;no
restoran;NOUN;O;1;no
immati;NOUN;O;1;no
äraminek;NOUN;O;1;no
liikuma;VERB;O;1;no
jooma;VERB;O;1;no
õhtune;ADJ;O;1;no
kurbmänguetendus;NOUN;O;1;no
küll;ADV;O;1;yes
veidi;ADV;O;1;no
operetlik;ADJ;O;1;no
sama;DET;O;1;yes
pärastlõuna;NOUN;O;1;no
juba;ADV;O;1;yes
tädi;NOUN;O;3;no
juurde;ADP;O;1;yes
küla;NOUN;O;1;no
jõudma;VERB;O;1;no
sõitma;VERB;O;2;no
hommik;NOUN;O;1;no
haige;ADJ;O;1;no
vanainimene;NOUN;O;1;no
töö;NOUN;O;1;no
asendama;VERB;O;1;no
raudtee;NOUN;O;2;no
ülesõidukoht;NOUN;O;1;no
kus;ADV;O;1;yes
tõkkepuid;NOUN;O;1;no
vastavalt;ADV;O;1;no
ülevalt;ADV;O;1;yes
poolt;ADV;O;1;yes
tulnud;ADJ;O;1;yes
korraldus;NOUN;O;1;no
äranägemine;NOUN;O;1;no
järgi;ADP;O;1;yes
tehtud;ADJ;O;1;yes
otsus;NOUN;O;1;no
pidama;AUX;O;1;yes
kas;ADV;O;1;yes
langetama;VERB;O;1;no
tõstma;VERB;O;1;no
nimetatud;ADJ;O;1;no
raudteeremond;NOUN;O;1;no
tõttu;ADP;O;1;yes
sulgema;VERB;O;1;no
Emmat;PROPN;O;1;no
võima;AUX;O;1;yes
vahiputka;NOUN;O;1;no
istuma;VERB;O;1;no
sein;NOUN;O;1;no
kleebitud;ADJ;O;1;no
instruktsioon;NOUN;O;1;no
vahepeal;ADV;O;1;yes
vaatama;VERB;O;1;no
aken;NOUN;O;1;no
välja;ADV;O;1;yes
maantee;NOUN;O;1;no
elav;ADJ;O;1;no
liiklus;NOUN;O;1;no
auto;NOUN;O;1;no
tõkkepuu;NOUN;O;1;no
üleval;ADV;O;1;yes
kurb;ADJ;O;1;no
rohkem;ADV;O;1;yes
sugulane;NOUN;O;1;no
ei;AUX;O;1;yes
