lemma;upos;ner tag;count;stopword
täisnädal;NOUN;O;1;no
,;PUNCT;O;117;no
kuid;CCONJ;O;6;yes
kuna;SCONJ;O;1;yes
mina;PRON;O;22;yes
järgmine;ADJ;O;9;yes
reede;NOUN;O;1;no
lihtsalt;ADV;O;2;no
puhtfüüsiliselt;ADV;O;1;no
ei;AUX;O;11;yes
olema;AUX;O;76;yes
võimalik;ADJ;O;1;no
siin;ADV;O;2;yes
rokkraadio;NOUN;O;2;no
stuudio;NOUN;O;1;no
siis;ADV;O;28;yes
täna;ADV;O;4;no
et;SCONJ;O;9;yes
sina;PRON;O;2;yes
lihtsam;ADJ;O;1;no
see;DET;O;30;yes
edetabel;NOUN;O;20;no
järgima;VERB;O;1;no
tegema;VERB;O;4;yes
veel;ADV;O;4;yes
selge;ADJ;O;1;no
üks;DET;O;14;yes
asi;NOUN;O;2;no
nimelt;ADV;O;2;no
iga;DET;O;1;yes
edetab;NOUN;O;1;no
lõpetama;VERB;O;1;no
nagu;SCONJ;O;7;yes
ütlema;VERB;O;3;no
oma;PRON;O;11;yes
kehtivus;NOUN;O;1;no
laupäevane;ADJ;O;1;no
päev;NOUN;O;2;no
.;PUNCT;O;74;no
nii;ADV;O;3;yes
nädal;NOUN;O;37;no
praegu;ADV;O;5;yes
kehtiv;ADJ;O;1;no
edetabelilõpp;NOUN;O;1;no
homme;ADV;O;1;no
viies;ADJ;O;3;no
august;NOUN;O;1;no
ja;CCONJ;O;66;yes
kergem;ADJ;O;1;no
jälgima;VERB;O;1;no
nimetama;VERB;O;1;no
august;PROPN;O;1;no
tänane;ADJ;O;1;no
saade;NOUN;O;1;no
alustama;VERB;O;1;no
aga;ADV;O;9;yes
möödunud;ADJ;O;5;no
29.;ADJ;O;2;no
juuli;NOUN;O;2;no
lõppenud;ADJ;O;2;no
Hotsate;PROPN;O;1;no
müüt;NOUN;O;1;no
see;PRON;O;22;yes
singel;NOUN;O;23;no
mis;PRON;O;15;yes
esimene;ADJ;O;21;no
ning;CCONJ;O;9;yes
kõige;ADV;O;9;yes
kõrgem;ADJ;O;2;no
positsioon;NOUN;O;1;no
pidama;VERB;O;2;yes
73.;ADJ;O;1;no
koht;NOUN;O;60;no
nimi;NOUN;O;4;no
One;PROPN;O;2;no
album;NOUN;O;2;no
nimilugu;NOUN;O;1;no
nüüd;ADV;O;9;yes
tulema;VERB;O;8;yes
kõigepealt;ADV;O;1;yes
tuletama;VERB;O;1;no
meel;NOUN;O;1;no
käsitlema;VERB;O;2;no
pill;NOUN;O;1;no
poort;NOUN;O;1;no
kuum;ADJ;O;1;no
sada;NUM;O;1;no
seal;ADV;O;6;yes
suurem;ADJ;O;4;no
osa;NOUN;O;1;no
muusika;NOUN;O;1;no
mängima;VERB;O;15;no
pärit;ADV;O;2;no
just;ADV;O;1;yes
sealt;ADV;O;2;yes
ka;ADV;O;8;yes
samuti;ADV;O;1;yes
kõik;DET;O;1;yes
eelnev;ADJ;O;1;no
sky;NOUN;O;1;no
selline;DET;O;5;yes
kolm;NUM;O;7;no
ära;ADV;O;4;yes
märgitud;ADJ;O;1;no
lugu;NOUN;O;11;no
andma;VERB;O;2;no
special;NOUN;O;1;no
näiteks;ADV;O;1;no
Hossate;PROPN;O;1;no
püüdma;VERB;O;1;no
sees;ADV;O;3;yes
olev;ADJ;O;3;yes
Beachis;PROPN;O;1;no
power;X;O;2;no
pik;X;O;1;no
Play;PROPN;O;1;no
tähendama;VERB;O;2;no
raadiojaam;NOUN;O;2;no
poolt;ADP;O;3;yes
rohkem;ADV;O;2;yes
mängitud;ADJ;O;2;no
või;CCONJ;O;2;yes
soositud;ADJ;O;1;no
power;NOUN;O;1;no
piks;NOUN;O;1;no
eilne;ADJ;O;1;no
nähtavasti;ADV;O;1;no
müügiartike;NOUN;O;1;no
play;X;O;1;no
vast;ADV;O;1;no
enam;ADV;O;1;yes
ansambel;NOUN;O;10;no
sõutuma;VERB;O;1;no
sõu;NOUN;O;1;no
kibu;NOUN;O;1;no
movi;NOUN;O;1;no
aga;CCONJ;O;4;yes
muuseas;ADV;O;3;no
inglise;ADJ;O;1;no
tipp;NOUN;O;3;no
uus;ADJ;O;9;no
tunduma;AUX;O;1;no
Ameerika;PROPN;O;7;no
pool;NOUN;O;2;yes
peal;ADP;O;1;yes
läbilöövama;VERB;O;1;no
kes;PRON;O;10;yes
juba;ADV;O;6;yes
kaks;NUM;O;7;no
look;NOUN;O;1;no
eelmine;ADJ;O;6;yes
kord;NOUN;O;5;no
õigemini;ADV;O;2;no
tema;PRON;O;9;yes
mööduma;VERB;O;1;no
number;NOUN;O;27;no
üks;NUM;O;3;yes
Saksamaa;PROPN;O;1;no
mustanahaline;ADJ;O;1;no
duett;NOUN;O;1;no
Mill;PROPN;O;2;no
vanill;NOUN;O;2;no
kuulsam;ADJ;O;1;no
mees;NOUN;O;3;no
juures;ADP;O;1;yes
hammas;NOUN;O;1;no
produtsent;NOUN;O;1;no
Frank;PROPN;O;1;no
saajand;NOUN;O;1;no
kuumem;ADJ;O;2;no
Hatsate;PROPN;O;1;no
püüd;NOUN;O;1;no
minema;VERB;O;4;yes
karmis;ADJ;O;1;no
igatahes;ADV;O;2;yes
jääma;VERB;O;6;no
huvi;NOUN;O;1;no
ootama;VERB;O;3;no
kas;ADV;O;2;yes
kolmas;ADJ;O;17;no
väga;ADV;O;1;yes
suur;ADJ;O;1;no
üllatus;NOUN;O;1;no
mitte;ADV;O;2;yes
vähem;ADV;O;1;no
nii-öelda;ADV;O;1;no
kui;SCONJ;O;4;yes
vaatama;VERB;O;3;no
Top;PROPN;O;1;no
kahtekümme;NOUN;O;1;no
kaksekümmend;NUM;O;1;no
