lemma;upos;ner tag;count;stopword
järgnevalt;ADV;O;1;no
kuulma;VERB;O;2;no
ehk;ADV;O;1;yes
kirjutamata;ADJ;O;1;no
memuaare;NOUN;O;1;no
.;PUNCT;O;164;no
tänane;ADJ;O;1;no
moto;NOUN;O;1;no
inimene;NOUN;O;19;no
võima;AUX;O;3;yes
võtma;VERB;O;22;no
vabadus;NOUN;O;1;no
aga;ADV;O;5;yes
tema;PRON;O;54;yes
ei;AUX;O;70;yes
saama;AUX;O;9;yes
melu;NOUN;O;1;no
mina;PRON;O;112;yes
olema;AUX;O;243;yes
viskama;VERB;O;3;no
,;PUNCT;O;439;no
see;PRON;O;86;yes
siis;ADV;O;131;yes
võib-olla;ADV;O;4;yes
isegi;ADV;O;5;yes
41.;ADJ;O;2;no
aasta;NOUN;O;8;no
varakeva;NOUN;O;1;no
Kadriorg;PROPN;O;3;no
jalutama;VERB;O;2;no
ja;CCONJ;O;282;yes
tütarlaps;NOUN;O;1;no
ka;ADV;O;33;yes
või;CCONJ;O;23;yes
40.;ADJ;O;2;no
kevad;NOUN;O;1;no
tõesti;ADV;O;2;yes
teadma;VERB;O;17;no
kumb;ADJ;O;1;yes
toode;NOUN;O;2;no
väga;ADV;O;12;yes
niisugune;DET;O;8;yes
ilus;ADJ;O;1;no
ilm;NOUN;O;3;no
palju;ADV;O;9;yes
seal;ADV;O;67;yes
see;DET;O;69;yes
lauluväljak;NOUN;O;1;no
poole;ADP;O;4;yes
minev;ADJ;O;1;yes
tee;NOUN;O;7;yes
ääres;ADP;O;2;yes
kes;PRON;O;15;yes
istuma;VERB;O;3;no
muru;NOUN;O;1;no
kõik;PRON;O;14;yes
veidi;ADV;O;1;no
otsustama;VERB;O;4;no
laskma;VERB;O;15;no
tuttav;ADJ;O;1;no
tütar;NOUN;O;1;no
sõber;NOUN;O;1;no
seltskond;NOUN;O;1;no
nagu;SCONJ;O;17;yes
rohkem;ADV;O;2;yes
isa;NOUN;O;4;no
noh;INTJ;O;17;yes
ühesõnaga;ADV;O;1;no
hakkama;VERB;O;5;yes
kahtel;ADJ;O;1;no
mustlasnaine;NOUN;O;1;no
jälgima;VERB;O;1;no
