lemma;upos;ner tag;count;stopword
võitlus;NOUN;O;2;no
kestma;VERB;O;1;no
ka;ADV;O;2;yes
vangla;NOUN;O;6;no
edasi;ADV;O;1;yes
,;PUNCT;O;15;no
mina;PRON;O;5;yes
andma;VERB;O;1;no
välja;ADV;O;1;yes
ajaleht;NOUN;O;1;no
ees;ADP;O;1;yes
.;PUNCT;O;21;no
see;PRON;O;7;yes
tulema;VERB;O;3;yes
kõik;DET;O;1;yes
tiha;NOUN;O;1;no
salaja;ADV;O;2;no
pisike;ADJ;O;2;no
pulber;NOUN;O;2;no
paber;NOUN;O;2;no
peale;ADP;O;2;yes
keset;ADP;O;1;yes
sinna;ADV;O;1;yes
peale;ADV;O;2;yes
saama;AUX;O;2;yes
tegema;VERB;O;2;yes
väga;ADV;O;2;yes
kiri;NOUN;O;2;no
trükitäht;NOUN;O;1;no
siiner;NOUN;O;1;no
kavalus;NOUN;O;2;no
tarvitama;VERB;O;1;no
see;DET;O;3;yes
raamat;NOUN;O;3;no
panema;VERB;O;3;no
asi;NOUN;O;2;no
juur;NOUN;O;1;no
pööning;NOUN;O;1;no
iga;DET;O;1;yes
kaks;NUM;O;1;no
nädal;NOUN;O;1;no
tagant;ADP;O;1;yes
käima;VERB;O;1;no
saun;NOUN;O;3;no
kui;SCONJ;O;2;yes
minema;VERB;O;3;yes
risu;NOUN;O;1;no
järele;ADP;O;1;yes
siis;ADV;O;2;yes
võtma;VERB;O;3;no
sealt;ADV;O;2;yes
oma;PRON;O;1;yes
juures;ADP;O;1;yes
ja;CCONJ;O;11;yes
aga;CCONJ;O;2;yes
ei;AUX;O;3;yes
niimoodi;ADV;O;1;yes
kasutama;VERB;O;2;no
seal;ADV;O;1;yes
olema;AUX;O;8;yes
kirjutama;VERB;O;1;no
lubama;VERB;O;1;no
kustutama;VERB;O;1;no
ei;ADV;O;1;yes
ära;ADV;O;1;yes
Enn;PROPN;O;1;no
taha;ADP;O;1;yes
allkiri;NOUN;O;1;no
olema;VERB;O;2;yes
juba;ADV;O;1;yes
side;NOUN;O;2;no
pidamine;NOUN;O;1;no
muidugi;ADV;O;1;yes
suur;ADJ;O;1;no
raskus;NOUN;O;1;no
tihti;ADV;O;1;no
siduma;VERB;O;1;no
tema;PRON;O;3;yes
sige;ADJ;O;1;no
mees;NOUN;O;3;no
vahialune;NOUN;O;2;no
Lasnamäe;PROPN;O;2;no
kaudu;ADP;O;1;yes
lava;NOUN;O;1;no
all;ADP;O;1;yes
päikene;ADJ;O;1;no
ämber;NOUN;O;4;no
teke;NOUN;O;1;no
katma;VERB;O;1;no
et;SCONJ;O;1;yes
vesi;NOUN;O;1;no
sisse;ADV;O;1;yes
nöör;NOUN;O;2;no
külge;ADP;O;1;yes
laskma;VERB;O;1;no
alla;ADV;O;1;yes
teine;PRON;O;1;yes
alt;ADV;O;1;yes
vastu;ADV;O;1;yes
tühjendama;VERB;O;2;no
ühtlasi;ADV;O;1;yes
täitma;VERB;O;2;no
testikiri;NOUN;O;1;no
pidama;AUX;O;2;yes
kõik;PRON;O;1;yes
toimuma;VERB;O;1;no
välk-kiirelt;ADV;O;1;no
keegi;PRON;O;1;yes
aeg;NOUN;O;2;no
hoidma;VERB;O;1;no
naine;NOUN;O;1;no
kinni;ADV;O;2;no
niikaua;ADV;O;1;yes
uuesti;ADV;O;1;no
seltsimees;NOUN;O;1;no
morginson;NOUN;O;1;no
rääkima;VERB;O;1;no
sina;PRON;O;1;yes
veel;ADV;O;1;yes
ummitama;VERB;O;1;no
hammas;NOUN;O;1;no
edasitoimetamine;NOUN;O;1;no
viis;NOUN;O;1;no
sidepidamine;NOUN;O;1;no
ehitama;VERB;O;1;no
põrand;NOUN;O;4;no
lagi;NOUN;O;3;no
vahele;ADP;O;1;yes
teine;ADJ;O;1;yes
korrus;NOUN;O;4;no
talundus;NOUN;O;1;no
esimene;ADJ;O;2;no
teine;DET;O;1;yes
läbi;ADP;O;3;yes
lõikama;VERB;O;1;no
ümar;ADJ;O;1;no
auk;NOUN;O;1;no
kitt;NOUN;O;1;no
pealt;ADV;O;1;yes
natuke;ADV;O;1;no
värv;NOUN;O;1;no
tee;NOUN;O;1;yes
kuni;ADP;O;1;yes
laudsepatöötuba;NOUN;O;1;no
kust;ADV;O;1;yes
vastu;ADP;O;1;yes
kas;ADV;O;1;yes
miski;PRON;O;1;yes
teade;NOUN;O;1;no
kommunistlik;ADJ;O;2;no
noor;ADJ;O;1;no
Martel;PROPN;O;1;no
nurk;NOUN;O;1;no
jah;ADV;O;1;yes
Martin;PROPN;O;1;no
Nurk;NOUN;O;1;no
noorkommunist;NOUN;O;1;no
arreteerima;VERB;O;1;no
lendleht;NOUN;O;1;no
levitamine;NOUN;O;1;no
pärast;ADP;O;1;yes
1924.;ADJ;O;1;no
aasta;NOUN;O;1;no
mõistma;VERB;O;1;no
elu;NOUN;O;1;no
sunnitöö;NOUN;O;1;no
Tauli;PROPN;O;1;no
tõestuskool;NOUN;O;1;no
õpilane;NOUN;O;1;no
Eestimaa;PROPN;O;1;no
noorsooühing;NOUN;O;1;no
Tallinn;PROPN;O;1;no
linnakomitee;NOUN;O;1;no
liige;NOUN;O;1;no
saama;VERB;O;1;yes
raske;ADJ;O;1;no
südamehaigus;NOUN;O;1;no
surema;VERB;O;1;no
