lemma;upos;ner tag;count;stopword
pidama;VERB;O;7;yes
kodanik;NOUN;O;3;no
,;PUNCT;O;1038;no
ülekuulamine;NOUN;O;8;no
alustama;VERB;O;4;no
.;PUNCT;O;237;no
väljas;ADV;O;1;yes
uluma;VERB;O;1;no
kõle;ADJ;O;1;no
tuul;NOUN;O;1;no
aga;CCONJ;O;88;yes
mitte;ADV;O;19;yes
sellepärast;ADV;O;8;yes
et;SCONJ;O;287;yes
talv;NOUN;O;1;no
olema;VERB;O;28;yes
pea;NOUN;O;2;yes
saabuma;VERB;O;1;no
vaid;ADV;O;6;yes
seepärast;ADV;O;1;yes
rahaliit;NOUN;O;10;no
mis;PRON;O;108;yes
liige;NOUN;O;3;no
mina;PRON;O;254;yes
õige;ADV;O;1;no
pea;ADV;O;1;yes
astuma;VERB;O;6;no
tulevik;NOUN;O;3;no
muutuma;VERB;O;6;no
iga;DET;O;7;yes
päev;NOUN;O;3;no
järjest;ADV;O;1;no
segasem;ADJ;O;1;no
tänane;ADJ;O;9;no
toimik;NOUN;O;4;no
vahel;ADP;O;1;yes
olema;AUX;O;472;yes
euro;NOUN;O;32;no
eurotsoon;NOUN;O;27;no
ja;CCONJ;O;239;yes
üks;DET;O;24;yes
poliitik;NOUN;O;2;no
number;NOUN;O;7;no
154;NUM;O;2;no
Ühisraha;PROPN;O;1;no
segane;ADJ;O;2;no
saatus;NOUN;O;2;no
ülekuulaja;NOUN;O;1;no
Reimo;PROPN;O;1;no
Sildvee;PROPN;O;1;no
Urmas;PROPN;O;1;no
Vaino;PROPN;O;1;no
väljavõte;NOUN;O;3;no
toimikus;NOUN;O;3;no
kogutud;ADJ;O;3;no
materjal;NOUN;O;3;no
ülekuulatav;ADJ;O;1;no
üks;NUM;O;2;yes
Poolamets;PROPN;O;4;no
antiam;NOUN;O;1;no
võrguajakiri;NOUN;O;1;no
wwwaa;PROPN;O;1;no
Iseseisvuspunkt;PROPN;O;1;no
ee;NOUN;O;1;yes
vastutav;ADJ;O;1;no
väljaandja;NOUN;O;1;no
eurovastane;ADJ;O;1;no
Anti;VERB;O;3;no
sina;PRON;O;53;yes
süda;NOUN;O;3;no
praegu;ADV;O;35;yes
vaatama;VERB;O;27;no
sündmus;NOUN;O;1;no
toimuma;VERB;O;13;no
Euroopa;PROPN;O;53;no
pidu;NOUN;O;1;no
kontekst;NOUN;O;3;no
nägema;VERB;O;17;no
ju;ADV;O;25;yes
ütlema;VERB;O;49;no
või;CCONJ;O;39;yes
siis;ADV;O;108;yes
suur;ADJ;O;11;no
mure;NOUN;O;2;no
teadma;VERB;O;10;no
ikkagi;ADV;O;9;yes
tulema;VERB;O;26;yes
Eesti;PROPN;O;46;no
kasutus;NOUN;O;6;no
pidama;ADP;O;1;yes
teine;ADJ;O;3;yes
õnnetus;NOUN;O;1;no
tööõnnetus;NOUN;O;1;no
üle;ADP;O;8;yes
ei;AUX;O;152;yes
mõte;NOUN;O;16;no
hea;ADJ;O;9;no
meel;NOUN;O;3;no
tundma;VERB;O;2;no
küsimus;NOUN;O;10;no
kindlasti;ADV;O;8;no
see;PRON;O;263;yes
kroon;NOUN;O;18;no
loobumine;NOUN;O;1;no
konsulteerima;VERB;O;3;no
see;DET;O;132;yes
ennustus;NOUN;O;4;no
palju;PRON;O;3;yes
täituma;VERB;O;3;no
paraku;ADV;O;3;no
veel;ADV;O;15;yes
enne;ADP;O;5;yes
aasta;NOUN;O;27;no
lõpp;NOUN;O;6;no
kriis;NOUN;O;14;no
süvenema;VERB;O;1;no
mõni;DET;O;10;yes
dramaatiline;ADJ;O;1;no
olukord;NOUN;O;7;no
rong;NOUN;O;2;no
juba;ADV;O;30;yes
kihutama;VERB;O;1;no
täis;ADJ;O;1;no
hool;NOUN;O;1;no
sama;DET;O;7;yes
aeg;NOUN;O;21;no
just;ADV;O;4;yes
hetk;NOUN;O;12;no
kus;ADV;O;20;yes
vaja;ADV;O;7;no
pila;NOUN;O;1;no
kümmekond;NUM;O;1;no
tõsine;ADJ;O;3;no
majandusfilosoofiline;ADJ;O;1;no
konverents;NOUN;O;1;no
küsima;VERB;O;3;no
kuhu;ADV;O;2;yes
minema;VERB;O;34;yes
ega;ADV;O;15;yes
kampaania;NOUN;O;1;no
vedama;VERB;O;1;no
pigem;ADV;O;5;yes
nagu;SCONJ;O;65;yes
inimene;NOUN;O;9;no
meelsus;NOUN;O;1;no
väljendamine;NOUN;O;1;no
kes;PRON;O;42;yes
nõus;ADV;O;7;no
no;INTJ;O;9;no
siin;ADV;O;38;yes
kümme;NUM;O;1;no
majanduskonverents;NOUN;O;2;no
eriti;ADV;O;7;no
filosoofiline;ADJ;O;1;no
milline;ADJ;O;6;yes
hädaorg;NOUN;O;2;no
tee;NOUN;O;1;yes
sõna;NOUN;O;4;no
otsene;ADJ;O;3;no
arvama;VERB;O;13;no
?;PUNCT;O;22;no
niimoodi;ADV;O;2;yes
väljaspool;ADP;O;2;yes
tõepoolest;ADV;O;5;no
sest;SCONJ;O;22;yes
kui;SCONJ;O;92;yes
kunagine;ADJ;O;2;no
nii-öelda;ADV;O;21;no
tiiger;NOUN;O;1;no
Iirimaa;PROPN;O;16;no
kuulutama;VERB;O;2;no
pankrot;NOUN;O;5;no
välja;ADV;O;28;yes
sisuliselt;ADV;O;3;no
täna;ADV;O;20;no
lugema;VERB;O;4;no
Airis;PROPN;O;1;no
Times;PROPN;O;3;no
hommik;NOUN;O;1;no
Iiri;PROPN;O;4;no
valitsus;NOUN;O;13;no
kukkuma;VERB;O;6;no
pankrotihüüe;NOUN;O;1;no
järgmine;ADJ;O;4;yes
kukkuja;NOUN;O;2;no
väga;ADV;O;44;yes
Portugal;PROPN;O;8;no
Wall;PROPN;O;2;no
Street;PROPN;O;2;no
Journal;PROPN;O;1;no
uudis;NOUN;O;1;no
hirmuäratav;ADJ;O;1;no
ajakirjanik;NOUN;O;1;no
Martin;PROPN;O;1;no
tema;PRON;O;83;yes
nüüd;ADV;O;35;yes
Hispaania;PROPN;O;5;no
saama;AUX;O;30;yes
välistama;VERB;O;3;no
kiiresti;ADV;O;2;no
tervik;NOUN;O;1;no
majandus;NOUN;O;22;no
nii;ADV;O;48;yes
ennustama;VERB;O;4;no
saksa;ADJ;O;3;no
maksumaksja;NOUN;O;4;no
koorem;NOUN;O;1;no
valmis;ADJ;O;1;no
ise;PRON;O;24;yes
peale;ADP;O;5;yes
võtma;VERB;O;23;no
selline;ADJ;O;8;yes
emotsionaalne;ADJ;O;3;no
tore;ADJ;O;5;no
arusaadav;ADJ;O;3;no
kõik;PRON;O;16;yes
tegelikult;ADV;O;29;no
ka;ADV;O;65;yes
seal;ADV;O;23;yes
taga;ADV;O;1;yes
riik;NOUN;O;52;no
pärast;ADP;O;12;yes
probleem;NOUN;O;21;no
suuresti;ADV;O;1;no
mõjutama;VERB;O;4;no
vähem;ADV;O;5;no
ega;CCONJ;O;2;yes
rohkem;ADV;O;5;yes
kas;ADV;O;29;yes
vastupidi;ADV;O;2;no
väitma;VERB;O;3;no
mitteolemine;NOUN;O;1;no
püsimajäämine;NOUN;O;1;no
suurem;ADJ;O;4;no
risk;NOUN;O;7;no
oht;NOUN;O;1;no
arvestama;VERB;O;4;no
dominoefekt;NOUN;O;1;no
väike;ADJ;O;9;no
kokku;ADV;O;13;yes
hakkama;VERB;O;26;yes
varisema;VERB;O;3;no
ei;ADV;O;8;yes
nõustuma;VERB;O;1;no
lihtne;ADJ;O;2;no
põhjus;NOUN;O;6;no
esimene;ADJ;O;6;no
jaanuar;NOUN;O;3;no
vereringe;NOUN;O;1;no
päriselt;ADV;O;1;no
või;ADV;O;5;yes
alates;ADP;O;2;yes
ühtne;ADJ;O;5;no
võlakatlas;NOUN;O;1;no
liigutamine;NOUN;O;1;no
asi;NOUN;O;19;no
muutum;NOUN;O;1;no
kohustuslik;ADJ;O;1;no
abipakett;NOUN;O;1;no
kõik;DET;O;18;yes
muu;PRON;O;6;yes
kiskuma;VERB;O;1;no
lõuna;NOUN;O;1;no
võlakatla;NOUN;O;1;no
kujutama;VERB;O;3;no
ette;ADV;O;6;yes
tõeliselt;ADV;O;2;no
õpilane;NOUN;O;1;no
lubama;VERB;O;5;no
tegema;VERB;O;38;yes
kompliment;NOUN;O;1;no
poliitika;NOUN;O;8;no
üle;ADV;O;12;yes
võlastama;VERB;O;2;no
madalaim;ADJ;O;1;no
valitsussektor;NOUN;O;4;no
laenukoormus;NOUN;O;1;no
vältima;VERB;O;2;no
Läti;PROPN;O;2;no
stsenaarium;NOUN;O;3;no
tubli;ADJ;O;1;no
tõestama;VERB;O;1;no
võimeline;ADJ;O;1;no
täiesti;ADV;O;8;yes
iseseisev;ADJ;O;2;no
sama;ADV;O;1;yes
tugevalt;ADV;O;3;no
fikseeritud;ADJ;O;1;no
suhtes;ADP;O;4;yes
