lemma;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
õhtu;NOUN;O;2;no
,;PUNCT;O;188;no
kell;NOUN;O;1;no
saama;VERB;O;10;yes
kuu;NOUN;O;2;no
uudistetoimetus;NOUN;O;1;no
tegema;VERB;O;8;yes
kokkuvõte;NOUN;O;1;no
kolmas;ADJ;O;1;no
veebruar;NOUN;O;3;no
.;PUNCT;O;150;no
stuudio;NOUN;O;2;no
olema;AUX;O;131;yes
toimetaja;NOUN;O;4;no
Janek;PROPN;O;2;no
Salme;PROPN;O;2;no
Eesti;PROPN;O;21;no
elanik;NOUN;O;2;no
rahulolu;NOUN;O;2;no
oma;PRON;O;11;yes
elu;NOUN;O;3;no
viimane;ADJ;O;6;no
paar;NUM;O;2;no
aasta;NOUN;O;25;no
jooksul;ADP;O;4;yes
langema;VERB;O;7;no
ja;CCONJ;O;70;yes
jääma;VERB;O;5;no
alla;ADP;O;1;yes
Euroopa;PROPN;O;21;no
Liit;PROPN;O;7;no
keskmine;ADJ;O;5;no
näitaja;NOUN;O;1;no
avaldatud;ADJ;O;1;no
eurobaromeeter;NOUN;O;2;no
küsitlus;NOUN;O;3;no
tulemus;NOUN;O;6;no
näitama;VERB;O;5;no
et;SCONJ;O;71;yes
kasvama;VERB;O;1;no
ka;ADV;O;28;yes
mure;NOUN;O;2;no
seoses;ADP;O;1;no
majandus;NOUN;O;3;no
olukord;NOUN;O;6;no
keskkonnarikkumine;NOUN;O;2;no
hulk;NOUN;O;2;no
vähenema;VERB;O;7;no
aga;CCONJ;O;10;yes
trahv;NOUN;O;3;no
rikkumine;NOUN;O;11;no
eest;ADP;O;4;yes
suurenema;VERB;O;1;no
kõige;ADV;O;4;yes
enam;ADV;O;2;yes
mööduma;VERB;O;1;no
taast;NOUN;O;1;no
kalapüük;NOUN;O;3;no
valdkond;NOUN;O;7;no
selguma;VERB;O;2;no
keskkonnainspektsioon;NOUN;O;3;no
ülevaade;NOUN;O;2;no
Komisjon;PROPN;O;4;no
teatama;VERB;O;4;no
Vene;PROPN;O;2;no
Gazprom;PROPN;O;5;no
gaasitarne;NOUN;O;4;no
kaheksas;ADJ;O;2;no
ühendus;NOUN;O;2;no
riik;NOUN;O;17;no
Austria;PROPN;O;3;no
näiteks;ADV;O;3;no
pärane;ADJ;O;1;no
kogus;NOUN;O;2;no
30;NUM;O;2;no
Itaalia;PROPN;O;4;no
24;NUM;O;4;no
protsent;NOUN;O;8;no
vähem;ADV;O;3;no
gaas;NOUN;O;3;no
peaminister;NOUN;O;2;no
Lukas;PROPN;O;1;no
papadima;VERB;O;1;no
kinnitama;VERB;O;2;no
erasektor;NOUN;O;3;no
esindaja;NOUN;O;3;no
peetav;ADJ;O;2;yes
kõnelus;NOUN;O;2;no
Kreeka;PROPN;O;8;no
võlakoorem;NOUN;O;2;no
vähendamine;NOUN;O;2;no
lõpusirgel;NOUN;O;2;no
omavalitsus;NOUN;O;15;no
soovima;VERB;O;2;no
muudatus;NOUN;O;2;no
gümnaasium;NOUN;O;5;no
võrk;NOUN;O;2;no
järk-järgult;ADV;O;1;no
samas;ADV;O;3;yes
ei;AUX;O;18;yes
tema;PRON;O;11;yes
seas;ADP;O;2;yes
üksmeel;NOUN;O;1;no
kas;ADV;O;5;yes
koolivõrgupidaja;NOUN;O;1;no
pidama;AUX;O;8;yes
jätkama;VERB;O;3;no
või;CCONJ;O;12;yes
tulema;VERB;O;10;yes
looma;VERB;O;4;no
riigigümnaasium;NOUN;O;1;no
Tallinn;PROPN;O;2;no
börs;NOUN;O;2;no
noteeritud;ADJ;O;2;no
rõivafirma;NOUN;O;2;no
Baltika;PROPN;O;4;no
hoiatama;VERB;O;1;no
lõpetama;VERB;O;4;no
eelmine;ADJ;O;5;yes
neljas;ADJ;O;4;no
kvartal;NOUN;O;4;no
suur;ADJ;O;7;no
kahjum;NOUN;O;3;no
Kultuuriministeerium;NOUN;O;2;no
tunnustama;VERB;O;2;no
tiitel;NOUN;O;5;no
kultuurisõber;NOUN;O;5;no
2011;NUM;O;4;no
Nordea;PROPN;O;3;no
Pank;PROPN;O;3;no
osaühing;NOUN;O;2;no
Nordic;PROPN;O;3;no
Hotels;PROPN;O;3;no
ning;CCONJ;O;7;yes
kunstimuuseum;NOUN;O;3;no
kunstisõber;NOUN;O;3;no
selts;NOUN;O;3;no
asutaja;NOUN;O;3;no
Enn;PROPN;O;4;no
Kunila;PROPN;O;6;no
14;NUM;O;5;no
klaasikunstnik;NOUN;O;4;no
Raplamaa;PROPN;O;3;no
kaasaegne;ADJ;O;3;no
kunst;NOUN;O;4;no
keskus;NOUN;O;2;no
uus;ADJ;O;3;no
valgusinstallatsioon;NOUN;O;2;no
öösel;ADV;O;2;no
külm;ADJ;O;2;no
27;NUM;O;2;no
kuni;CCONJ;O;11;yes
32;NUM;O;2;no
kraad;NOUN;O;8;no
saar;NOUN;O;7;no
21;NUM;O;2;no
homme;ADV;O;1;no
päev;NOUN;O;2;no
20;NUM;O;2;no
25;NUM;O;2;no
Briti;PROPN;O;1;no
17;NUM;O;2;no
esindus;NOUN;O;2;no
tutvustama;VERB;O;1;no
täna;ADV;O;2;no
viima;VERB;O;1;no
läbi;ADV;O;1;yes
mullu;ADV;O;1;no
november;NOUN;O;2;no
kõik;DET;O;6;yes
liikmesriik;NOUN;O;1;no
Liis;PROPN;O;2;no
Lass;PROPN;O;1;no
eestlane;NOUN;O;6;no
halvenema;VERB;O;1;no
majandusolukord;NOUN;O;1;no
tõttu;ADP;O;1;yes
veidi;ADV;O;4;no
möödunud;ADJ;O;5;no
olema;VERB;O;4;yes
rahul;ADV;O;1;no
69;NUM;O;1;no
mis;PRON;O;15;yes
madalam;ADJ;O;1;no
kui;SCONJ;O;17;yes
keskmiselt;ADV;O;1;no
majanduskriis;NOUN;O;2;no
muutma;VERB;O;1;no
inimene;NOUN;O;12;no
hoiak;NOUN;O;1;no
nii;ADV;O;13;yes
kui;CCONJ;O;5;yes
ise;PRON;O;7;yes
majanduslik;ADJ;O;4;no
tulevik;NOUN;O;3;no
suhtes;ADP;O;2;yes
oluliselt;ADV;O;2;no
kriitilisem;ADJ;O;2;no
see;DET;O;22;yes
kes;PRON;O;16;yes
varem;ADV;O;2;no
lähitulevik;NOUN;O;2;no
optimistlik;ADJ;O;1;no
tõdema;VERB;O;1;no
TNS;PROPN;O;1;no
Emori;PROPN;O;1;no
uuringujuht;NOUN;O;1;no
Aivar;PROPN;O;2;no
Voog;PROPN;O;2;no
see;PRON;O;57;yes
tähendama;VERB;O;2;no
nägema;VERB;O;2;no
väga;ADV;O;11;yes
negatiivselt;ADV;O;1;no
vaid;ADV;O;2;yes
uskuma;VERB;O;1;no
sama;PRON;O;2;yes
praegune;ADJ;O;2;yes
hetk;NOUN;O;1;no
siis;ADV;O;20;yes
toimuma;VERB;O;2;no
liikumine;NOUN;O;1;no
hulgas;ADP;O;1;yes
otseselt;ADV;O;1;no
asi;NOUN;O;4;no
läbi;ADP;O;2;yes
roos;ADJ;O;1;no
prill;NOUN;O;1;no
muutuma;VERB;O;5;no
nagu;SCONJ;O;6;yes
ettevaatlikum;ADJ;O;1;no
arvama;VERB;O;13;no
Jabe;PROPN;O;1;no
enam-vähem;ADV;O;1;no
vähemalt;ADV;O;1;yes
lootma;VERB;O;1;no
vaatama;VERB;O;3;no
hinnang;NOUN;O;4;no
leibkond;NOUN;O;1;no
osas;ADP;O;5;no
võima;AUX;O;8;yes
drastiliselt;ADV;O;2;no
erinema;VERB;O;1;no
uuring;NOUN;O;1;no
ebastabiilselt;ADV;O;1;no
sõltuvalt;ADV;O;1;no
aga;ADV;O;7;yes
palju;ADV;O;3;yes
meediakajastus;NOUN;O;1;no
sest;SCONJ;O;3;yes
meedia;NOUN;O;1;no
kirjeldus;NOUN;O;1;no
negatiivne;ADJ;O;1;no
toetus;NOUN;O;7;no
ühine;ADJ;O;4;no
rahapoliitika;NOUN;O;3;no
tervik;NOUN;O;2;no
põhjendama;VERB;O;1;no
sõltuma;VERB;O;2;no
suuresti;ADV;O;1;no
kuuluma;VERB;O;2;no
euroala;NOUN;O;2;no
mitte;ADV;O;4;yes
negatiivsem;ADJ;O;1;no
suhtumine;NOUN;O;2;no
just;ADV;O;6;yes
mittekuuluv;ADJ;O;1;no
euro;NOUN;O;12;no
kasutatav;ADJ;O;1;no
püsima;VERB;O;1;no
stabiilne;ADJ;O;2;no
kreeklane;NOUN;O;1;no
puhul;ADP;O;3;yes
ühisraha;NOUN;O;1;no
varasem;ADJ;O;2;no
võrdlema;VERB;O;2;no
veelgi;ADV;O;1;yes
positiivsem;ADJ;O;1;no
Peipsi;PROPN;O;1;no
kevad;NOUN;O;1;no
tõus;NOUN;O;3;no
kasutus;NOUN;O;1;no
harjuma;VERB;O;2;no
tõusma;VERB;O;1;no
sügis;NOUN;O;1;no
kiire;ADJ;O;1;no
tasanduma;VERB;O;1;no
kohe;ADV;O;3;yes
sarnane;ADJ;O;1;no
juba;ADV;O;3;yes
suhteliselt;ADV;O;2;no
kolmnel;NUM;O;1;no
ehk;CCONJ;O;1;yes
peaaegu;ADV;O;2;yes
kaks;NUM;O;4;no
kolmandik;NUM;O;2;no
toetama;VERB;O;4;no
teadmine;NOUN;O;1;no
küsimus;NOUN;O;3;no
liit;NOUN;O;5;no
madal;ADJ;O;2;no
vastanu;NOUN;O;1;no
hindama;VERB;O;2;no
hästi;ADV;O;4;no
üsna;ADV;O;3;yes
informeeritud;ADJ;O;1;no
kuigi;SCONJ;O;2;yes
usaldus;NOUN;O;2;no
institutsioon;NOUN;O;3;no
vastu;ADP;O;2;yes
paistma;VERB;O;1;no
teine;DET;O;1;yes
silm;NOUN;O;2;no
kõrge;ADJ;O;1;no
juht;NOUN;O;1;no
Hannes;PROPN;O;1;no
Rumm;PROPN;O;1;no
mina;PRON;O;19;yes
siin;ADV;O;6;yes
põhjus;NOUN;O;3;no
esiteks;ADV;O;2;no
oluline;ADJ;O;5;no
tugi;NOUN;O;1;no
majandusraskus;NOUN;O;1;no
ületamine;NOUN;O;1;no
mõtlema;VERB;O;1;no
peale;ADP;O;1;yes
iga;DET;O;2;yes
600;NUM;O;1;no
riigieelarve;NOUN;O;1;no
loomulikult;ADV;O;1;no
aru;NOUN;O;2;no
teiseks;ADV;O;1;yes
ära;ADV;O;1;yes
tundma;VERB;O;1;no
koduselt;ADV;O;1;no
oskama;VERB;O;1;no
euroopalik;ADJ;O;1;no
väärtus;NOUN;O;1;no
kuna;SCONJ;O;1;yes
räsima;VERB;O;1;no
tõsine;ADJ;O;1;no
usalduskriis;NOUN;O;1;no
alati;ADV;O;4;yes
suutma;VERB;O;2;no
otsus;NOUN;O;2;no
õigeaegselt;ADV;O;1;no
tekkinud;ADJ;O;1;no
probleem;NOUN;O;1;no
piisavalt;ADV;O;1;no
kiiresti;ADV;O;1;no
reageerima;VERB;O;1;no
siiski;ADV;O;1;yes
vähendama;VERB;O;2;no
usaldusväärsus;NOUN;O;1;no
keskkonnaministeerium;NOUN;O;1;no
andma;VERB;O;3;no
tegevus;NOUN;O;1;no
kohal;ADV;O;2;yes
Uku;PROPN;O;1;no
Toom;PROPN;O;1;no
minister;NOUN;O;2;no
Keit;PROPN;O;2;no
Pentus;PROPN;O;2;no
nentima;VERB;O;1;no
algus;NOUN;O;2;no
hea;ADJ;O;2;no
poolest;ADP;O;1;yes
suurem;ADJ;O;2;no
keskkonnaalane;ADJ;O;2;no
õnnetus;NOUN;O;1;no
kahju;NOUN;O;5;no
tekitamine;NOUN;O;1;no
arv;NOUN;O;1;no
nüüd;ADV;O;4;yes
2011.;ADJ;O;1;no
selline;DET;O;5;yes
poolt;ADP;O;2;yes
suurus;NOUN;O;1;no
puudutama;VERB;O;2;no
siduma;VERB;O;1;no
kaevandamine;NOUN;O;4;no
kokku;ADV;O;2;yes
tekitama;VERB;O;2;no
keskkond;NOUN;O;2;no
ligi;ADV;O;2;yes
300000;NUM;O;1;no
ulatus;NOUN;O;1;no
125000;NUM;O;1;no
moodustama;VERB;O;2;no
seesama;DET;O;1;yes
maapõud;NOUN;O;1;no
ehk;ADV;O;1;yes
konkreetselt;ADV;O;1;no
seotud;ADJ;O;2;no
tegu;NOUN;O;1;no
üle;ADP;O;3;yes
luba;NOUN;O;2;no
ehkki;SCONJ;O;1;yes
arvuliselt;ADV;O;2;no
ütlema;VERB;O;13;no
pahategu;NOUN;O;1;no
vähe;ADV;O;1;no
üks;DET;O;8;yes
kus;ADV;O;3;yes
ainuüksi;ADV;O;1;no
küündima;VERB;O;1;no
väga-väga;ADV;O;1;no
tegemine;NOUN;O;1;no
põhiliselt;ADV;O;1;no
ebamäärane;ADJ;O;1;no
kuuluvus;NOUN;O;1;no
leidmine;NOUN;O;1;no
ju;ADV;O;3;yes
tegelikult;ADV;O;6;no
raskem;ADJ;O;1;no
hulka;ADP;O;1;yes
tooma;VERB;O;1;no
välja;ADV;O;3;yes
metsavaldkond;NOUN;O;1;no
samuti;ADV;O;2;yes
kolm;NUM;O;3;no
kord;NOUN;O;2;no
lisama;VERB;O;2;no
taaskord;ADV;O;1;no
mets;NOUN;O;1;no
jälle;ADV;O;1;no
piisama;VERB;O;1;no
paar;DET;O;1;no
priske;ADJ;O;1;no
tõrvatilk;NOUN;O;1;no
kogu;DET;O;1;yes
sektor;NOUN;O;1;no
maine;NOUN;O;1;no
rikkuma;VERB;O;1;no
kindlasti;ADV;O;1;no
koht;NOUN;O;3;no
mingisugune;DET;O;2;yes
järeleandmine;NOUN;O;1;no
saama;AUX;O;4;yes
peadirektor;NOUN;O;1;no
Peeter;PROPN;O;2;no
Volkov;PROPN;O;2;no
juhtima;VERB;O;1;no
poolt;ADV;O;1;yes
tähelepanu;NOUN;O;1;no
korrarikkuja;NOUN;O;1;no
trahvimine;NOUN;O;1;no
teema;NOUN;O;2;no
määratud;ADJ;O;1;no
kogusumma;NOUN;O;2;no
looduskaitse;NOUN;O;1;no
suunas;ADP;O;2;no
aasta-aastalt;ADV;O;1;no
kalakaitse;NOUN;O;2;no
trahvisumma;NOUN;O;3;no
suund;NOUN;O;1;no
niimoodi;ADV;O;1;yes
una;NOUN;O;1;no
2008;NUM;O;2;no
86;NUM;O;1;no
118;X;O;1;no
keskkonnakaitsesuun;NOUN;O;1;no
231;NUM;O;1;no
268;NUM;O;1;no
määrama;VERB;O;1;no
ültse;ADV;O;1;no
1205;NUM;O;1;no
isik;NOUN;O;1;no
pea;NOUN;O;1;yes
200000;NUM;O;1;no
lähiaeg;NOUN;O;1;no
prioriteet;NOUN;O;1;no
nimetama;VERB;O;1;no
kaevandustegevus;NOUN;O;1;no
kütus;NOUN;O;1;no
kvaliteet;NOUN;O;2;no
raietegevus;NOUN;O;1;no
kontroll;NOUN;O;2;no
pais;NOUN;O;1;no
tagama;VERB;O;3;no
