lemma;upos;ner tag;count;stopword
Viola;PROPN;O;1;no
Veevachi;PROPN;O;1;no
neljas;ADJ;O;1;no
põlima;VERB;O;1;no
vara;NOUN;O;1;no
,;PUNCT;O;366;no
et;SCONJ;O;93;yes
noor;NOUN;O;4;no
.;PUNCT;O;155;no
ei;AUX;O;34;yes
töötama;VERB;O;1;no
eesti;ADJ;O;2;no
lugu;NOUN;O;3;no
ja;CCONJ;O;135;yes
toomkapiitel;NOUN;O;16;no
pragu;NOUN;O;2;no
istuma;VERB;O;2;no
kõige;ADV;O;7;yes
suurem;ADJ;O;3;no
kõrgem;ADJ;O;1;no
tool;NOUN;O;1;no
peal;ADP;O;3;yes
tinglikult;ADV;O;5;no
siis;ADV;O;72;yes
laud;NOUN;O;2;no
otsas;ADP;O;1;yes
edasi;ADV;O;7;yes
minema;VERB;O;21;yes
juba;ADV;O;19;yes
amet;NOUN;O;5;no
tähtsus;NOUN;O;2;no
järg;NOUN;O;1;no
korrastikaansculassik;NOUN;O;1;no
nii;ADV;O;36;yes
kui;SCONJ;O;44;yes
korporatsioon;NOUN;O;1;no
olema;AUX;O;175;yes
oluline;ADJ;O;8;no
akadeemia;NOUN;O;1;no
vanus;NOUN;O;1;no
tollal;ADV;O;3;no
selline;DET;O;10;yes
kanoonik;NOUN;O;1;no
vanune;NOUN;O;1;no
kes;PRON;O;27;yes
mis;PRON;O;26;yes
aeg;NOUN;O;19;no
või;CCONJ;O;28;yes
varem;ADV;O;1;no
kapiitel;NOUN;O;4;no
liige;NOUN;O;6;no
saama;VERB;O;18;yes
olemasolev;ADJ;O;1;no
toom;ADJ;O;2;no
härra;NOUN;O;1;no
seistuma;VERB;O;1;no
paavst;NOUN;O;5;no
lähemal;ADV;O;1;no
see;DET;O;38;yes
alustama;VERB;O;1;no
sealt;ADV;O;2;yes
kaugem;ADJ;O;1;no
otsast;ADP;O;1;yes
toomhärra;NOUN;O;13;no
miks;ADV;O;4;yes
295;NUM;O;3;no
Tartu;PROPN;O;33;no
?;PUNCT;O;9;no
just;ADV;O;5;yes
ehk;ADV;O;1;yes
teisisõnu;ADV;O;1;no
kuidas;ADV;O;3;yes
Euroopa;PROPN;O;6;no
haridus;NOUN;O;3;no
Liivimaa;PROPN;O;2;no
jõudma;VERB;O;8;no
