lemma;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
kuulama;VERB;O;1;no
keel;NOUN;O;57;no
sõnum;NOUN;O;3;no
kahekümnes;ADJ;O;1;no
saade;NOUN;O;3;no
.;PUNCT;O;149;no
mina;PRON;O;90;yes
mikrofon;NOUN;O;2;no
käima;VERB;O;1;no
see;DET;O;81;yes
nädal;NOUN;O;2;no
küla;NOUN;O;1;no
Tallinn;PROPN;O;3;no
Ülikool;PROPN;O;3;no
rakenduslingvistika;NOUN;O;2;no
professor;NOUN;O;4;no
Krista;PROPN;O;5;no
kerge;ADJ;O;1;no
kes;PRON;O;10;yes
arenema;VERB;O;1;no
huvipakkuv;ADJ;O;1;no
vestlus;NOUN;O;4;no
hajumine;NOUN;O;5;no
ja;CCONJ;O;109;yes
vajadus;NOUN;O;3;no
emakeel;NOUN;O;4;no
senine;ADJ;O;3;no
enam;ADV;O;7;yes
kaitsma;VERB;O;1;no
korraldama;VERB;O;2;no
olema;AUX;O;196;yes
jõudma;VERB;O;6;no
aeg;NOUN;O;9;no
,;PUNCT;O;304;no
kui;SCONJ;O;30;yes
eesti;ADJ;O;11;no
keeleruum;NOUN;O;1;no
kujunema;VERB;O;2;no
välja;ADV;O;6;yes
rühm;NOUN;O;3;no
teadlane;NOUN;O;4;no
kasutama;VERB;O;1;no
üha;ADV;O;2;no
rohkem;ADV;O;1;yes
oma;PRON;O;23;yes
mis;PRON;O;47;yes
enamik;NOUN;O;3;no
rahvas;NOUN;O;2;no
ei;AUX;O;47;yes
mõistagi;AUX;O;1;no
õiguskeel;NOUN;O;3;no
vahendamine;NOUN;O;1;no
kodanik;NOUN;O;2;no
olema;VERB;O;11;yes
aga;ADV;O;4;yes
vaja;ADV;O;3;no
märgatavalt;ADV;O;1;no
tema;PRON;O;27;yes
tõhustama;VERB;O;2;no
et;SCONJ;O;95;yes
inimene;NOUN;O;14;no
üldse;ADV;O;5;no
suutma;VERB;O;3;no
õigus;NOUN;O;7;no
teadlik;ADJ;O;1;no
ka;ADV;O;36;yes
meediakeel;NOUN;O;1;no
muutuma;VERB;O;4;no
aina;ADV;O;1;yes
primitiivsem;ADJ;O;1;no
ebaadekvaatne;ADJ;O;1;no
maks;NOUN;O;1;no
selline;DET;O;7;yes
kriitiline;ADJ;O;1;no
olukord;NOUN;O;7;no
ette;ADV;O;1;yes
võtma;VERB;O;4;no
eks;ADV;O;3;yes
ikka;ADV;O;4;yes
keelekorraldus;NOUN;O;5;no
eest;ADP;O;4;yes
selts;NOUN;O;2;no
keeletoimkond;NOUN;O;5;no
vanem;NOUN;O;1;no
seisma;VERB;O;1;no
vapralt;ADV;O;1;no
kerge;PROPN;O;3;no
koos;ADV;O;4;yes
paide;NOUN;O;2;no
kus;ADV;O;12;yes
küsimus;NOUN;O;3;no
arutama;VERB;O;2;no
lisa;NOUN;O;2;no
saatejuht;NOUN;O;3;no
väike;ADJ;O;1;no
mõtisklus;NOUN;O;2;no
teema;NOUN;O;8;no
Priveid;PROPN;O;1;no
leibe;NOUN;O;1;no
koletu;ADJ;O;1;no
väljend;NOUN;O;2;no
see;PRON;O;93;yes
keelesõnum;NOUN;O;2;no
nüüd;ADV;O;25;yes
siin;ADV;O;4;yes
kabinet;NOUN;O;1;no
rääkima;VERB;O;24;no
veidi;ADV;O;2;no
juhtuma;VERB;O;4;no
kas;ADV;O;12;yes
võima;AUX;O;12;yes
üks;NUM;O;1;yes
tervik;NOUN;O;2;no
?;PUNCT;O;9;no
kindlasti;ADV;O;3;no
murdeet;NOUN;O;1;no
rühmakeel;NOUN;O;1;no
igasugune;DET;O;2;yes
olukohane;ADJ;O;1;no
keelevariant;NOUN;O;1;no
noh;INTJ;O;6;yes
argipäev;NOUN;O;1;no
ei;ADV;O;2;yes
ilmselt;ADV;O;2;no
sootuks;ADV;O;1;no
teine;DET;O;8;yes
saama;AUX;O;9;yes
õigusakt;NOUN;O;2;no
nii;ADV;O;18;yes
elav;ADJ;O;1;no
organism;NOUN;O;1;no
niisugune;DET;O;34;yes
klient;NOUN;O;1;no
kõik;PRON;O;5;yes
muidugi;ADV;O;2;yes
elamus;NOUN;O;1;no
rikkus;NOUN;O;2;no
tunnus;NOUN;O;2;no
pidama;AUX;O;23;yes
ütlema;VERB;O;18;no
mõte;NOUN;O;9;no
hetk;NOUN;O;3;no
väga;ADV;O;40;yes
elujõuline;ADJ;O;1;no
rikas;ADJ;O;1;no
kuid;CCONJ;O;7;yes
taust;NOUN;O;1;no
üks;DET;O;17;yes
tendents;NOUN;O;4;no
tahtma;VERB;O;5;no
kõne;NOUN;O;2;no
jaa;INTJ;O;1;no
nimelt;ADV;O;7;no
variant;NOUN;O;2;no
saama;VERB;O;12;yes
palju;ADV;O;11;yes
siis;ADV;O;24;yes
iseenese;PRON;O;1;yes
vastand;NOUN;O;1;no
riik;NOUN;O;10;no
jaoks;ADP;O;7;yes
toimiv;ADJ;O;1;no
selge;ADJ;O;4;no
tuum;NOUN;O;8;no
liiga;ADV;O;1;yes
hakkama;VERB;O;6;yes
hajutama;VERB;O;2;no
tuumik;NOUN;O;1;no
no;INTJ;O;3;no
harjuma;VERB;O;1;no
mingi;DET;O;13;yes
koolikeel;NOUN;O;2;no
kool;NOUN;O;8;no
õppima;VERB;O;3;no
sina;PRON;O;5;yes
mõtlema;VERB;O;4;no
tõepoolest;ADV;O;2;no
õige;ADJ;O;4;no
sõna;NOUN;O;10;no
keskkond;NOUN;O;6;no
naljalt;ADV;O;1;no
all;ADV;O;1;yes
keelealune;ADJ;O;1;no
põhisõnavara;NOUN;O;1;no
grammatika;NOUN;O;3;no
enne;ADP;O;2;yes
kooliminek;NOUN;O;1;no
omandama;VERB;O;3;no
teadlikult;ADV;O;2;no
ühisosa;NOUN;O;9;no
andma;VERB;O;6;no
võib-olla;ADV;O;4;yes
tunduma;AUX;O;2;no
naljakas;ADJ;O;1;no
geograafia;NOUN;O;1;no
aga;CCONJ;O;8;yes
tegelikult;ADV;O;15;no
kaudu;ADP;O;4;yes
looma;VERB;O;1;no
mingisugune;DET;O;5;yes
ühine;ADJ;O;2;no
teadmine;NOUN;O;4;no
kõik;DET;O;11;yes
aine;NOUN;O;5;no
test;NOUN;O;1;no
edasi;ADV;O;5;yes
kõigest;ADV;O;1;yes
laiemalt;ADV;O;1;no
meedia;NOUN;O;16;no
säli;NOUN;O;1;no
säilitama;VERB;O;3;no
viis;NOUN;O;4;no
