lemma;upos;ner tag;count;stopword
Harri;PROPN;O;8;no
Otsa;PROPN;O;7;yes
looming;NOUN;O;6;no
olema;AUX;O;67;yes
üks;DET;O;14;yes
viimane;ADJ;O;1;no
raadiolindistus;NOUN;O;1;no
sümfooniaorkester;NOUN;O;2;no
koosseisuline;ADJ;O;1;no
loodud;ADJ;O;1;no
kolm;NUM;O;5;no
Eesti;PROPN;O;6;no
tants;NOUN;O;13;no
.;PUNCT;O;79;no
see;DET;O;39;yes
nagu;SCONJ;O;17;yes
omamoodi;ADV;O;4;no
läbi;ADV;O;3;yes
käima;VERB;O;1;no
õige;ADV;O;1;no
pikk;ADJ;O;3;no
muusika;NOUN;O;4;no
tee;NOUN;O;2;yes
helilooja;NOUN;O;3;no
elu;NOUN;O;3;no
paluma;VERB;O;2;no
autor;NOUN;O;1;no
stuudio;NOUN;O;1;no
tema;PRON;O;20;yes
meenutama;VERB;O;1;no
tõepoolest;ADV;O;2;no
,;PUNCT;O;107;no
peegelduma;VERB;O;1;no
mina;PRON;O;48;yes
ajalugu;NOUN;O;1;no
sest;SCONJ;O;1;yes
esimene;ADJ;O;4;no
nii;ADV;O;5;yes
palju;ADV;O;2;yes
kui;SCONJ;O;13;yes
mäletama;VERB;O;4;no
pärinema;VERB;O;2;no
1952.-st;ADJ;O;1;no
aasta;NOUN;O;8;no
mil;ADV;O;2;yes
teine;ADJ;O;1;yes
kursus;NOUN;O;1;no
konservatoorium;NOUN;O;4;no
üliõpilane;NOUN;O;1;no
olukord;NOUN;O;1;no
vesi;NOUN;O;1;no
too;DET;O;3;yes
moment;NOUN;O;1;no
selline;ADJ;O;1;yes
et;SCONJ;O;26;yes
kirjutama;VERB;O;7;no
eksam;NOUN;O;2;no
prelüüt;NOUN;O;4;no
see;PRON;O;32;yes
harmoonia;NOUN;O;2;no
lõppema;VERB;O;2;no
andma;VERB;O;1;no
teema;NOUN;O;7;no
Reemarror;PROPN;O;1;no
ja;CCONJ;O;55;yes
improviseerimine;NOUN;O;1;no
edasi;ADV;O;1;yes
nägema;VERB;O;2;no
kuidas;ADV;O;4;yes
võima;AUX;O;13;yes
kulgema;VERB;O;1;no
sattuma;VERB;O;2;no
näpp;NOUN;O;3;no
alla;ADV;O;2;yes
parajasti;ADV;O;1;no
just;ADV;O;1;yes
tantsunumber;NOUN;O;2;no
improviseerima;VERB;O;1;no
iseenesest;ADV;O;2;yes
kütma;VERB;O;1;no
üles;ADV;O;1;yes
unustama;VERB;O;1;no
pea;NOUN;O;2;yes
aegus;NOUN;O;1;yes
armoon;NOUN;O;1;no
hakkama;VERB;O;2;yes
asemel;ADP;O;2;yes
tegema;VERB;O;3;yes
umbes;ADV;O;3;yes
kell;NOUN;O;1;no
kaks;NUM;O;8;no
ringis;ADP;O;1;yes
valmis;ADJ;O;1;no
siis;ADV;O;21;yes
Villem;PROPN;O;1;no
Kapp;PROPN;O;1;no
tulema;VERB;O;7;yes
kontrollima;VERB;O;1;no
õpetaja;NOUN;O;1;no
kas;ADV;O;1;yes
eksamitöö;NOUN;O;2;no
olema;VERB;O;7;yes
juba;ADV;O;4;yes
valmima;VERB;O;5;no
selguma;VERB;O;1;no
meelepaha;ADJ;O;1;no
ei;AUX;O;7;yes
veel;ADV;O;7;yes
alustama;VERB;O;1;no
lõpetatud;ADJ;O;1;no
kuju;NOUN;O;2;no
hoopis;ADV;O;1;yes
mingi;DET;O;4;yes
loominguline;ADJ;O;3;no
töö;NOUN;O;5;no
muidugi;ADV;O;6;yes
kasutama;VERB;O;4;no
seal;ADV;O;5;yes
isegi;ADV;O;6;yes
kurjem;ADJ;O;1;no
sõna;NOUN;O;2;no
võtma;VERB;O;3;no
leht;NOUN;O;1;no
käest;ADP;O;1;yes
ära;ADV;O;1;yes
nõudma;VERB;O;1;no
kohe;ADV;O;3;yes
lõpetama;VERB;O;1;no
tund;NOUN;O;1;no
jooksul;ADP;O;2;yes
katki;ADV;O;1;no
miski;PRON;O;5;yes
eksamine;NOUN;O;1;no
jääma;VERB;O;6;no
mälestus;NOUN;O;1;no
üks;PRON;O;2;yes
tantsulugu;NOUN;O;1;no
hiljem;ADV;O;3;no
professor;NOUN;O;1;no
Eugen;PROPN;O;1;no
Kapi;PROPN;O;1;no
juures;ADP;O;1;yes
Orgstratsioon;PROPN;O;1;no
õppima;VERB;O;2;no
ülesanne;NOUN;O;2;no
leidma;VERB;O;6;no
oma;PRON;O;7;yes
mingisugune;DET;O;3;yes
lõik;NOUN;O;1;no
mis;PRON;O;11;yes
orkestratsioon;NOUN;O;2;no
õpetus;NOUN;O;1;no
meenuma;VERB;O;1;no
orkistreerima;VERB;O;1;no
1954;NUM;O;1;no
kusagil;ADV;O;2;yes
samas;ADV;O;1;yes
ka;ADV;O;8;yes
lindistama;VERB;O;2;no
aeg;NOUN;O;9;no
orkester;NOUN;O;5;no
käesolev;ADJ;O;1;no
nüüd;ADV;O;7;yes
uuesti;ADV;O;1;no
peale;ADP;O;5;yes
väike;ADJ;O;1;no
korrigeerimine;NOUN;O;1;no
osas;ADP;O;1;no
arvatavasti;ADV;O;1;no
mälestusmärk;NOUN;O;1;no
eest;ADP;O;1;yes
number;NOUN;O;3;no
märksa;ADV;O;1;no
70.-te;ADJ;O;1;no
ring;NOUN;O;1;no
jällegi;ADV;O;1;no
või;CCONJ;O;5;yes
ütlema;VERB;O;7;no
suurem;ADJ;O;2;no
tegemine;NOUN;O;2;no
väikene;ADJ;O;2;no
pulk;NOUN;O;1;no
taoline;DET;O;1;yes
motiivikene;NOUN;O;1;no
väga;ADV;O;8;yes
meeldima;VERB;O;1;no
kujunema;VERB;O;1;no
välja;ADV;O;3;yes
eesti;ADJ;O;3;no
kolmas;ADJ;O;1;no
79;ADJ;O;1;no
siin;ADV;O;2;yes
täpselt;ADV;O;1;no
kevad;NOUN;O;1;no
vokaalkontsert;NOUN;O;2;no
amore;NOUN;O;1;no
nimelt;ADV;O;2;no
talvine;ADJ;O;2;no
vaheaeg;NOUN;O;1;no
suvilakene;NOUN;O;1;no
Laulasmaa;PROPN;O;2;no
kus;ADV;O;3;yes
õppevaheaeg;NOUN;O;1;no
maksimaalselt;ADV;O;1;no
Felix;PROPN;O;1;no
väiksem;ADJ;O;3;no
trio;NOUN;O;1;no
nimetama;VERB;O;2;no
trioliin;NOUN;O;1;no
üle;ADV;O;1;yes
samuti;ADV;O;1;yes
niisugune;DET;O;5;yes
huvitav;ADJ;O;3;no
intrigeeriv;ADJ;O;1;no
otsekohe;ADV;O;1;no
realiseerima;VERB;O;1;no
kandma;VERB;O;1;no
nimetus;NOUN;O;1;no
esitama;VERB;O;1;no
NSV;PROPN;O;1;no
riiklik;ADJ;O;1;no
dirigeerima;VERB;O;1;no
Kirill;PROPN;O;1;no
Raudsepp;PROPN;O;1;no
1972.;ADJ;O;1;no
puhkpillikvintet;NOUN;O;3;no
dile;NOUN;O;1;no
viieosaline;ADJ;O;1;no
sõit;NOUN;O;1;no
följeton;NOUN;O;3;no
teos;NOUN;O;2;no
lahe;ADJ;O;2;no
muusikaeld;NOUN;O;1;no
mängija;NOUN;O;1;no
jaanemine;NOUN;O;1;no
kvintett;NOUN;O;2;no
raadio;NOUN;O;1;no
kõlama;VERB;O;1;no
10;NUM;O;1;no
kontsert;NOUN;O;4;no
rohkesti;ADV;O;1;no
mängitud;VERB;O;5;no
vabariik;NOUN;O;1;no
linn;NOUN;O;2;no
kaugemal;ADV;O;1;no
interpreet;NOUN;O;1;no
hõljeton;NOUN;O;1;no
arvama;VERB;O;5;no
janune;ADJ;O;1;no
rääkima;VERB;O;3;no
test;NOUN;O;1;no
puhkpillikvintett;NOUN;O;3;no
pidama;AUX;O;4;yes
tuletama;VERB;O;1;no
meel;NOUN;O;2;no
tudengipõlv;NOUN;O;1;no
millal;ADV;O;1;yes
praegune;ADJ;O;1;yes
ERSO;PROPN;O;1;no
täis;ADJ;O;1;no
koosseis;NOUN;O;1;no
õpine;ADJ;O;1;no
Tallinn;PROPN;O;1;no
tegutsema;VERB;O;1;no
MTÜ;PROPN;O;1;no
liin;NOUN;O;1;no
vabane;ADJ;O;1;no
tahe;NOUN;O;1;no
suur;ADJ;O;3;no
mõnu;NOUN;O;1;no
tegelema;VERB;O;1;no
kõik;PRON;O;2;yes
poolt;ADP;O;1;yes
kardetud;ADJ;O;1;no
sama;DET;O;2;yes
lugupeetud;ADJ;O;1;no
