lemma;upos;ner tag;count;stopword
jätkama;VERB;O;1;no
taas;ADV;O;1;no
komme;NOUN;O;1;no
ja;CCONJ;O;23;yes
uskumus;NOUN;O;4;no
ning;CCONJ;O;1;yes
täna;ADV;O;1;no
rääkima;VERB;O;2;no
mina;PRON;O;6;yes
usunditeadlane;NOUN;O;1;no
folklor;NOUN;O;1;no
Reet;PROPN;O;1;no
Hiiemäe;PROPN;O;1;no
ehmatamine;NOUN;O;12;no
.;PUNCT;O;54;no
pidama;VERB;O;2;yes
usundiline;ADJ;O;1;no
maailmanägemus;NOUN;O;1;no
kohaselt;ADP;O;2;yes
väga;ADV;O;2;yes
ohtlik;ADJ;O;1;no
eematamine;NOUN;O;2;no
kui;SCONJ;O;15;yes
maagiline;ADJ;O;6;no
terviserisk;NOUN;O;1;no
kohta;ADP;O;2;yes
,;PUNCT;O;61;no
aga;CCONJ;O;5;yes
ka;ADV;O;17;yes
muidugi;ADV;O;2;yes
see;DET;O;8;yes
risk;NOUN;O;1;no
maandamine;NOUN;O;1;no
olema;VERB;O;2;yes
sada;NUM;O;1;no
arhiiv;NOUN;O;1;no
järeldama;VERB;O;1;no
et;SCONJ;O;18;yes
seotud;ADJ;O;1;no
reaktsioon;NOUN;O;5;no
näiteks;ADV;O;11;no
äkiline;ADJ;O;1;no
hirmusööstud;ADJ;O;1;no
ärevus;NOUN;O;1;no
igasugune;DET;O;2;yes
vaimne;ADJ;O;2;no
tasakaal;NOUN;O;2;no
pärssiv;ADJ;O;1;no
mõju;NOUN;O;7;no
muutma;VERB;O;1;no
inimene;NOUN;O;13;no
vastuvõtlik;ADJ;O;2;no
üleloomulik;ADJ;O;2;no
arvama;VERB;O;3;no
selline;DET;O;20;yes
aisting;NOUN;O;2;no
tagajärg;NOUN;O;1;no
nõrgenema;VERB;O;1;no
kaitsev;ADJ;O;2;no
piir;NOUN;O;1;no
seetõttu;ADV;O;1;yes
pääsema;VERB;O;1;no
ebasoovitav;ADJ;O;1;no
paremini;ADV;O;1;no
sisse;ADV;O;1;yes
vaatama;VERB;O;1;no
juba;ADV;O;4;yes
ammune;ADJ;O;1;no
ürik;NOUN;O;1;no
1000;NUM;O;1;no
aasta;NOUN;O;3;no
tagune;ADJ;O;1;no
sündmus;NOUN;O;1;no
kirjeldav;ADJ;O;2;no
islandi;ADJ;O;1;no
saagas;NOUN;O;1;no
samamoodi;ADV;O;2;no
see;PRON;O;14;yes
kuidas;ADV;O;1;yes
ainult;ADV;O;2;yes
vaimselt;ADV;O;2;no
tugev;ADJ;O;4;no
suutma;VERB;O;1;no
säilitama;VERB;O;1;no
oma;PRON;O;5;yes
keha;NOUN;O;4;no
kaitsevõime;NOUN;O;1;no
panema;VERB;O;1;no
vastu;ADV;O;3;yes
ootamatu;ADJ;O;1;no
välismõju;NOUN;O;1;no
lisa;NOUN;O;3;no
siis;ADV;O;28;yes
kes;PRON;O;3;yes
kord;NOUN;O;1;no
niimoodi;ADV;O;1;yes
vaim;NOUN;O;1;no
saama;AUX;O;1;yes
ilma;ADP;O;1;yes
kahjustus;NOUN;O;1;no
üldse;ADV;O;2;no
suhtlema;VERB;O;1;no
muu;PRON;O;3;yes
maailm;NOUN;O;1;no
esindaja;NOUN;O;1;no
pärimuslik;ADJ;O;1;no
tõekspidamine;NOUN;O;1;no
olema;AUX;O;28;yes
mõni;DET;O;8;yes
elujõud;NOUN;O;2;no
sünnipäraselt;ADV;O;1;no
tugevam;ADJ;O;1;no
