lemma;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
hommik;NOUN;O;1;no
,;PUNCT;O;29;no
mina;PRON;O;21;yes
olema;AUX;O;15;yes
Eesti;PROPN;O;1;no
Evangeelse;PROPN;O;1;no
Luterlik;PROPN;O;1;no
kirik;NOUN;O;1;no
emeriitõpetaja;NOUN;O;1;no
Jüri;PROPN;O;1;no
Raudsep;PROPN;O;1;no
.;PUNCT;O;30;no
hommikupalvus;NOUN;O;1;no
alus;NOUN;O;1;no
panema;VERB;O;1;no
tähele;ADV;O;1;no
jumal;NOUN;O;2;no
sõna;NOUN;O;1;no
Johannes;PROPN;O;1;no
evangeelium;NOUN;O;1;no
kaheksas;ADJ;O;1;no
peatükk;NOUN;O;1;no
33.-st;ADJ;O;1;no
kuni;CCONJ;O;1;yes
36.;ADJ;O;1;no
Salmin;PROPN;O;1;no
tema;PRON;O;5;yes
kostma;VERB;O;2;no
jeesus;NOUN;O;1;no
naabraam;NOUN;O;1;no
sugu;NOUN;O;1;no
ega;CCONJ;O;2;yes
veel;ADV;O;1;yes
iialgi;ADV;O;1;yes
keegi;PRON;O;1;yes
orgama;VERB;O;1;no
kuidas;ADV;O;1;yes
sina;PRON;O;13;yes
siis;ADV;O;5;yes
ütlema;VERB;O;3;no
saama;VERB;O;3;yes
vabaksJeesus;ADJ;O;1;no
tõesti;ADV;O;2;yes
et;SCONJ;O;3;yes
igaüks;PRON;O;1;yes
kes;PRON;O;7;yes
tegema;VERB;O;4;yes
padu;NOUN;O;2;no
patt;NOUN;O;3;no
ori;NOUN;O;3;no
ent;CCONJ;O;1;yes
ei;AUX;O;1;yes
jääma;VERB;O;1;no
maja;NOUN;O;1;no
igavesti;ADV;O;2;no
kui;SCONJ;O;2;yes
nüüd;ADV;O;2;yes
poeg;NOUN;O;2;no
vaba;ADJ;O;4;no
õieti;ADV;O;2;no
pattuma;VERB;O;1;no
vaenulik;ADJ;O;1;no
jõud;NOUN;O;2;no
südamepõhi;NOUN;O;1;no
ase;NOUN;O;1;no
võtma;VERB;O;2;no
ning;CCONJ;O;1;yes
sealt;ADV;O;1;yes
nähtamatu;ADJ;O;1;no
kanal;NOUN;O;1;no
pidama;AUX;O;1;yes
kogu;DET;O;1;yes
olemus;NOUN;O;1;no
meel;NOUN;O;1;no
ja;CCONJ;O;15;yes
mõte;NOUN;O;1;no
mürgitama;VERB;O;1;no
tahtma;NOUN;O;1;no
käitumine;NOUN;O;1;no
vangistama;VERB;O;1;no
halvim;ADJ;O;1;no
see;PRON;O;3;yes
patune;NOUN;O;2;no
lisa;VERB;O;1;no
kangekaelsus;NOUN;O;1;no
kinni;ADV;O;1;no
hoidma;VERB;O;1;no
kuigi;SCONJ;O;1;yes
tundma;VERB;O;1;no
teadma;VERB;O;1;no
kuiv;ADJ;O;1;no
vilets;ADJ;O;1;no
stamitee;NOUN;O;1;no
see;DET;O;1;yes
tee;NOUN;O;2;yes
sattuma;VERB;O;1;no
lõpuks;ADV;O;1;no
orjus;NOUN;O;1;no
põgenema;VERB;O;1;no
tige;ADJ;O;1;no
esimene;ADJ;O;1;no
tunnus;NOUN;O;1;no
ilmnemine;NOUN;O;1;no
ära;AUX;O;2;yes
laskma;VERB;O;1;no
hakkama;VERB;O;1;yes
oma;PRON;O;3;yes
valitsema;VERB;O;1;no
patusulane;NOUN;O;1;no
abi;NOUN;O;1;no
tulema;VERB;O;3;yes
ainus;NOUN;O;1;no
suutma;VERB;O;1;no
võim;NOUN;O;1;no
murdma;VERB;O;1;no
palve;NOUN;O;1;no
armuline;ADJ;O;1;no
isa;NOUN;O;2;no
aitama;VERB;O;1;no
ka;ADV;O;2;yes
teine;DET;O;1;yes
koorem;NOUN;O;1;no
kandma;VERB;O;1;no
andma;VERB;O;4;no
üle;ADV;O;1;yes
saamine;NOUN;O;1;no
mis;PRON;O;2;yes
läbima;VERB;O;1;no
viimaks;ADV;O;1;no
igavene;ADJ;O;2;no
päev;NOUN;O;1;no
rahu;NOUN;O;1;no
võima;AUX;O;1;yes
viletsus;NOUN;O;1;no
lõppema;VERB;O;1;no
toimima;VERB;O;1;no
meelepärane;ADJ;O;1;no
viis;NOUN;O;1;no
kuid;CCONJ;O;1;yes
nii;ADV;O;1;yes
kannatlikkus;NOUN;O;1;no
enesevalitsemine;NOUN;O;1;no
tugevam;ADJ;O;1;no
king;NOUN;O;1;no
elu;NOUN;O;1;no
kylev;ADJ;O;1;no
iga;DET;O;1;yes
päevasus;NOUN;O;1;no
kindel;ADJ;O;1;no
süda;NOUN;O;1;no
rahulik;ADJ;O;1;no
meelelaga;NOUN;O;1;no
kõik;DET;O;2;yes
jaoks;ADP;O;1;yes
püha;ADJ;O;1;no
õnnistamine;NOUN;O;1;no
sõber;NOUN;O;1;no
vaenlane;NOUN;O;1;no
Kristus;PROPN;O;1;no
vääriline;ADJ;O;1;no
taevas;NOUN;O;2;no
pühitsetud;ADJ;O;1;no
nimi;NOUN;O;1;no
riik;NOUN;O;2;no
tahtmine;NOUN;O;1;no
sündima;VERB;O;1;no
nagu;SCONJ;O;2;yes
nõnda;ADV;O;1;yes
maa;NOUN;O;1;no
peal;ADP;O;1;yes
igapäevane;ADJ;O;1;no
leib;NOUN;O;1;no
tänapäev;NOUN;O;1;no
andeks;ADV;O;2;no
võlg;NOUN;O;1;no
võlglane;NOUN;O;1;no
mitte;ADV;O;1;yes
kiusatus;NOUN;O;1;no
vaid;ADV;O;1;yes
päästma;VERB;O;1;no
ära;ADV;O;1;yes
kuri;NOUN;O;1;no
sest;SCONJ;O;1;yes
vägi;NOUN;O;1;no
au;NOUN;O;1;no
aamen;INTJ;O;1;no
