lemma;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
taas;ADV;O;2;no
kõik;DET;O;6;yes
filmihuviline;NOUN;O;1;no
sügishooaeg;NOUN;O;1;no
olema;AUX;O;335;yes
hakkama;VERB;O;12;yes
ja;CCONJ;O;176;yes
kõige;ADV;O;11;yes
huvitavam;ADJ;O;2;no
muidugi;ADV;O;8;yes
see;PRON;O;146;yes
,;PUNCT;O;649;no
et;SCONJ;O;211;yes
mis;PRON;O;98;yes
toimuma;VERB;O;10;no
suur;ADJ;O;12;no
ekraan;NOUN;O;9;no
.;PUNCT;O;176;no
aga;CCONJ;O;43;yes
ei;AUX;O;67;yes
miski;PRON;O;17;yes
sellepärast;ADV;O;6;yes
see;DET;O;92;yes
film;NOUN;O;59;no
mina;PRON;O;131;yes
Ameerika;PROPN;O;2;no
manner;NOUN;O;1;no
tulema;VERB;O;18;yes
igav;ADJ;O;1;no
nagu;SCONJ;O;73;yes
ikkagi;ADV;O;19;yes
rohkem;ADV;O;14;yes
huvi;NOUN;O;9;no
pakkuma;VERB;O;5;no
kino;NOUN;O;6;no
Sõprus;PROPN;O;2;no
tegevus;NOUN;O;2;no
kes;PRON;O;20;yes
väärtfilm;NOUN;O;1;no
kostitama;VERB;O;1;no
endiselt;ADV;O;1;no
võimalik;ADJ;O;6;no
vaatama;VERB;O;22;no
king;NOUN;O;1;no
Tucci;PROPN;O;1;no
tühi;PROPN;O;1;no
maja;NOUN;O;1;no
nüüd;ADV;O;24;yes
jõudma;VERB;O;4;no
ka;ADV;O;64;yes
Toomas;PROPN;O;1;no
Vinter;PROPN;O;1;no
peri;NOUN;O;1;no
Diouend;PROPN;O;1;no
samas;ADV;O;8;yes
üks;DET;O;21;yes
haruldane;ADJ;O;1;no
lugu;NOUN;O;20;no
nimelt;ADV;O;2;no
täispikk;ADJ;O;2;no
dokumentaalfilm;NOUN;O;69;no
ehtima;VERB;O;1;no
reklaamplakat;NOUN;O;1;no
sõprus;NOUN;O;4;no
sein;NOUN;O;4;no
tunduma;VERB;O;4;no
vähemasti;ADV;O;7;no
Eesti;PROPN;O;34;no
küll;ADV;O;6;yes
olema;VERB;O;26;yes
ilma;ADV;O;1;yes
tegema;VERB;O;58;yes
filmielamus;NOUN;O;1;no
või;CCONJ;O;51;yes
mõni;DET;O;7;yes
aeg;NOUN;O;23;no
tagasi;ADP;O;7;yes
avalik;ADJ;O;1;no
seans;NOUN;O;1;no
uus;ADJ;O;18;no
eesti;ADJ;O;16;no
televisioon;PROPN;O;3;no
käivitunud;VERB;O;1;no
kolmas;ADJ;O;1;no
hooaeg;NOUN;O;1;no
kus;ADV;O;15;yes
näitama;VERB;O;8;no
sõidetud;ADJ;O;1;no
too;PRON;O;1;yes
selline;ADJ;O;9;yes
väga;ADV;O;42;yes
hea;ADJ;O;13;no
mõte;NOUN;O;16;no
kutsuma;VERB;O;1;no
saatekülaline;NOUN;O;2;no
täna;ADV;O;1;no
Kristiina;PROPN;O;3;no
David;PROPN;O;1;no
Jants;PROPN;O;1;no
sihtasutus;NOUN;O;2;no
eest;ADP;O;3;yes
ekspert;NOUN;O;1;no
samuti;ADV;O;2;yes
Marie;PROPN;O;3;no
jortšenko;NOUN;O;1;no
abi;NOUN;O;1;no
televisioon;NOUN;O;4;no
käivitunud;ADJ;O;1;no
Lott;PROPN;O;2;no
üldse;ADV;O;4;no
kõvasti;ADV;O;1;no
võitlema;VERB;O;1;no
saama;VERB;O;28;yes
meeldiv;ADJ;O;1;no
nägema;VERB;O;19;no
sina;PRON;O;44;yes
sama;ADV;O;2;yes
siin;ADV;O;14;yes
Rootsi;PROPN;O;1;no
sest;SCONJ;O;11;yes
