lemma;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
kõik;DET;O;6;yes
komme;NOUN;O;8;no
,;PUNCT;O;500;no
rituaal;NOUN;O;6;no
ja;CCONJ;O;197;yes
uskumus;NOUN;O;3;no
pühendatud;ADJ;O;1;no
sari;NOUN;O;1;no
tänane;ADJ;O;4;no
saade;NOUN;O;4;no
rääkima;VERB;O;9;no
neli;NUM;O;11;no
püha;ADJ;O;26;no
pühilane;NOUN;O;2;no
sest;SCONJ;O;10;yes
tegemine;NOUN;O;2;no
olema;AUX;O;301;yes
igati;ADV;O;1;yes
põnev;ADJ;O;3;no
vaja;ADV;O;1;no
elujõuline;ADJ;O;4;no
traditsioon;NOUN;O;2;no
ning;CCONJ;O;3;yes
sinna;ADV;O;4;yes
juurde;ADV;O;1;yes
kuuluv;ADJ;O;2;no
omapärane;ADJ;O;1;no
.;PUNCT;O;118;no
ühtlasi;ADV;O;1;yes
tegu;NOUN;O;1;no
miski;PRON;O;9;yes
selline;PRON;O;1;yes
mis;PRON;O;36;yes
kuuluma;VERB;O;3;no
raudselt;ADV;O;1;no
kevad;NOUN;O;12;no
andma;VERB;O;4;no
oma;PRON;O;12;yes
tseremoonia;NOUN;O;2;no
ka;ADV;O;74;yes
märk;NOUN;O;1;no
et;SCONJ;O;140;yes
suvi;NOUN;O;7;no
mägi;NOUN;O;2;no
taga;ADP;O;1;yes
stuudio;NOUN;O;3;no
folklor;NOUN;O;2;no
Marju;PROPN;O;4;no
Kõivupuu;PROPN;O;2;no
Haldi;PROPN;O;2;no
Normet-Saarna;PROPN;O;2;no
kust;ADV;O;2;yes
nelipüha;NOUN;O;14;no
nimetus;NOUN;O;3;no
tulema;VERB;O;18;yes
ju;ADV;O;13;yes
kus;ADV;O;24;yes
see;DET;O;57;yes
ikka;ADV;O;17;yes
kristlik;ADJ;O;8;no
kalender;NOUN;O;3;no
mina;PRON;O;85;yes
ära;ADV;O;6;yes
unustama;VERB;O;2;no
tegelikult;ADV;O;6;no
pühkima;NOUN;O;1;no
siis;ADV;O;139;yes
tähistama;VERB;O;5;no
päev;NOUN;O;9;no
see;PRON;O;104;yes
liikuv;ADJ;O;2;no
rahvakalender;NOUN;O;5;no
kui;SCONJ;O;50;yes
nüüd;ADV;O;12;yes
ei;AUX;O;37;yes
trükkima;VERB;O;1;no
nii;ADV;O;32;yes
nagu;SCONJ;O;27;yes
esimene;ADJ;O;8;no
teine;PRON;O;3;yes
ega;ADV;O;3;yes
tavaliselt;ADV;O;4;no
inimene;NOUN;O;8;no
kes;PRON;O;34;yes
kogudus;NOUN;O;7;no
ega;CCONJ;O;4;yes
siduma;VERB;O;7;no
oskama;AUX;O;1;no
alati;ADV;O;2;yes
välja;ADV;O;5;yes
arvutama;VERB;O;2;no
tema;PRON;O;42;yes
küsima;VERB;O;5;no
kuidas;ADV;O;12;yes
tegema;VERB;O;19;yes
nelipühi;NOUN;O;6;no
ehk;CCONJ;O;6;yes
suvine;ADJ;O;5;no
nimi;NOUN;O;4;no
ütlema;VERB;O;15;no
suvepüha;NOUN;O;1;no
pidama;VERB;O;10;yes
