lemma;upos;ner tag;count;stopword
Taali;PROPN;O;1;no
kaks;NUM;O;1;no
Maarja;PROPN;O;2;no
.;PUNCT;O;24;no
jõulud;NOUN;O;4;no
pidama;AUX;O;2;yes
olema;AUX;O;28;yes
rahuaeg;NOUN;O;3;no
nii;ADV;O;3;yes
kõik;PRON;O;6;yes
rääkima;VERB;O;1;no
,;PUNCT;O;50;no
mina;PRON;O;9;yes
kinnitama;VERB;O;1;no
ometi;ADV;O;1;yes
see;PRON;O;7;yes
palju;PRON;O;1;yes
jaoks;ADP;O;2;yes
aasta;NOUN;O;4;no
kõige;ADV;O;2;yes
kiirem;ADJ;O;1;no
ja;CCONJ;O;23;yes
keerulisem;ADJ;O;1;no
aeg;NOUN;O;5;no
ei;AUX;O;5;yes
pidama;VERB;O;2;yes
siin;ADV;O;1;yes
silm;NOUN;O;1;no
see;DET;O;9;yes
lisatoiming;NOUN;O;1;no
mis;PRON;O;5;yes
pühadeootus;NOUN;O;1;no
kaasnema;VERB;O;1;no
nagu;SCONJ;O;2;yes
kingitus;NOUN;O;2;no
planeerimine;NOUN;O;1;no
hankimine;NOUN;O;1;no
kodu;NOUN;O;1;no
kaunistamine;NOUN;O;1;no
jõulukaart;NOUN;O;1;no
saatmine;NOUN;O;2;no
sest;SCONJ;O;3;yes
esiteks;ADV;O;1;no
kõik;DET;O;7;yes
asi;NOUN;O;2;no
väga;ADV;O;5;yes
meeldiv;ADJ;O;1;no
teiseks;ADV;O;1;yes
kena;ADJ;O;1;no
päev;NOUN;O;1;no
no;INTJ;O;1;no
ju;ADV;O;1;yes
täiesti;ADV;O;2;yes
aktsepteeritav;ADJ;O;1;no
hoopis;ADV;O;1;yes
vahele;ADV;O;1;yes
jätma;VERB;O;1;no
mitte;ADV;O;3;yes
sebima;VERB;O;1;no
tarbima;VERB;O;1;no
saatma;VERB;O;1;no
mõte;NOUN;O;1;no
soojus;NOUN;O;1;no
valgus;NOUN;O;1;no
tiksuma;VERB;O;1;no
oma;PRON;O;4;yes
tempo;NOUN;O;1;no
edasi;ADV;O;1;yes
eraelu;NOUN;O;1;no
jah;ADV;O;1;yes
võimalus;NOUN;O;3;no
elu;NOUN;O;2;no
kahjuks;ADV;O;1;no
kogu;DET;O;1;yes
süsteem;NOUN;O;1;no
üles;ADV;O;1;yes
seadma;VERB;O;1;no
säärane;ADJ;O;1;yes
et;SCONJ;O;9;yes
kui;SCONJ;O;10;yes
november;NOUN;O;1;no
ka;ADV;O;5;yes
detsember;NOUN;O;1;no
algus;NOUN;O;1;no
tulema;VERB;O;1;yes
veel;ADV;O;3;yes
tegu;NOUN;O;1;no
kidu;NOUN;O;1;no
toimetama;VERB;O;1;no
siis;ADV;O;6;yes
enne;ADP;O;1;yes
lõpp;NOUN;O;1;no
ots;NOUN;O;1;no
siduma;VERB;O;1;no
kokkuvõte;NOUN;O;1;no
tegema;VERB;O;4;yes
aruanne;NOUN;O;1;no
esitama;VERB;O;1;no
sellepärast;ADV;O;1;yes
tegelikult;ADV;O;3;no
mingi;DET;O;1;yes
vaid;CCONJ;O;2;yes
eriti;ADV;O;1;no
intensiivne;ADJ;O;1;no
tegutsemisaeg;NOUN;O;1;no
mil;ADV;O;1;yes
müttama;VERB;O;1;no
tavapärane;ADJ;O;1;no
oluliselt;ADV;O;1;no
kõrgem;ADJ;O;1;no
tuur;NOUN;O;1;no
tee;NOUN;O;1;yes
palju;ADV;O;2;yes
rohkem;ADV;O;1;yes
tavaliselt;ADV;O;1;no
siia;ADV;O;1;yes
võrdlema;VERB;O;1;no
lisama;VERB;O;1;no
armas;ADJ;O;1;no
ennist;ADV;O;1;no
mainitud;ADJ;O;1;no
jõulurõõm;NOUN;O;1;no
king;NOUN;O;1;no
otsimine;NOUN;O;1;no
kaart;NOUN;O;1;no
piparkoogiküpsetamine;NOUN;O;1;no
pidev;ADJ;O;1;no
meeldetuletus;NOUN;O;1;no
suurepärane;ADJ;O;1;no
lähedane;NOUN;O;2;no
veetma;VERB;O;1;no
absoluutselt;ADV;O;1;no
kokku;ADV;O;1;yes
võima;AUX;O;1;yes
olukord;NOUN;O;1;no
mõjuma;VERB;O;1;no
üsna;ADV;O;1;yes
rusuvalt;ADV;O;1;no
isegi;ADV;O;1;yes
hästi;ADV;O;1;no
inimene;NOUN;O;7;no
ise;PRON;O;1;yes
tundma;VERB;O;2;no
tema;PRON;O;5;yes
olema;VERB;O;4;yes
lihtsalt;ADV;O;1;no
teine;ADJ;O;1;yes
suur;ADJ;O;1;no
esimene;ADJ;O;1;no
maailm;NOUN;O;1;no
probleem;NOUN;O;1;no
seoses;ADP;O;1;no
miskipärast;ADV;O;1;no
vaba;ADJ;O;1;no
näiteks;ADV;O;2;no
juhtumisi;ADV;O;1;no
hetk;NOUN;O;1;no
töötu;ADJ;O;1;no
aga;CCONJ;O;1;yes
tahtma;VERB;O;3;no
teine;DET;O;1;yes
rõõm;NOUN;O;2;no
valmistama;VERB;O;1;no
miski;PRON;O;2;yes
heategevuslik;ADJ;O;2;no
ette;ADP;O;1;yes
võtma;VERB;O;2;no
seal;ADV;O;1;yes
salgama;VERB;O;1;no
isetu;ADJ;O;1;no
tegevus;NOUN;O;1;no
kaudu;ADP;O;1;yes
isekalt;ADV;O;1;no
