lemma;upos;ner tag;count;stopword
kõrvaline;ADJ;O;2;no
isik;NOUN;O;2;no
.;PUNCT;O;84;no
autor;NOUN;O;1;no
Ilmar;PROPN;O;2;no
Tomusk;PROPN;O;2;no
lugema;VERB;O;2;no
Märt;PROPN;O;2;no
Pius;PROPN;O;2;no
soolaleib;NOUN;O;5;no
pidu;NOUN;O;12;no
Martin;PROPN;O;17;no
ja;CCONJ;O;14;yes
tema;PRON;O;17;yes
pere;NOUN;O;2;no
uus;ADJ;O;4;no
maja;NOUN;O;6;no
saama;VERB;O;8;yes
lõpuks;ADV;O;2;no
valmis;ADV;O;2;no
see;PRON;O;14;yes
olema;AUX;O;32;yes
väga;ADV;O;6;yes
ilus;ADJ;O;1;no
,;PUNCT;O;53;no
suur;ADJ;O;5;no
aken;NOUN;O;1;no
ning;CCONJ;O;13;yes
punane;ADJ;O;1;no
plekk-katus;NOUN;O;1;no
täpselt;ADV;O;2;no
selline;ADJ;O;1;yes
nagu;SCONJ;O;1;yes
isa;NOUN;O;16;no
mõtlema;VERB;O;2;no
ise;PRON;O;6;yes
esimene;ADJ;O;1;no
kord;NOUN;O;1;no
elu;NOUN;O;1;no
oma;PRON;O;3;yes
tuba;NOUN;O;4;no
nüüd;ADV;O;2;yes
ei;AUX;O;9;yes
pidama;AUX;O;3;yes
enam;ADV;O;2;yes
öösiti;ADV;O;1;no
ärkama;VERB;O;1;no
kui;SCONJ;O;9;yes
väike;ADJ;O;2;no
õel;ADJ;O;1;no
uni;NOUN;O;1;no
ära;ADV;O;2;yes
minema;VERB;O;4;yes
sest;SCONJ;O;6;yes
teine;DET;O;3;yes
ots;NOUN;O;2;no
õde;NOUN;O;2;no
nutt;NOUN;O;1;no
lihtsalt;ADV;O;1;no
kostuma;VERB;O;1;no
homme;ADV;O;2;no
korraldama;VERB;O;3;no
valmimine;NOUN;O;1;no
puhul;ADP;O;1;yes
ütlema;VERB;O;2;no
reede;NOUN;O;1;no
õhtu;NOUN;O;1;no
tore;ADJ;O;1;no
rõõmus;ADJ;O;1;no
kujutama;VERB;O;1;no
ette;ADV;O;1;yes
et;SCONJ;O;5;yes
tulema;VERB;O;8;yes
palju;ADV;O;5;yes
külaline;NOUN;O;6;no
sööma;VERB;O;4;no
saama;AUX;O;3;yes
igasugune;DET;O;1;yes
magus;ADJ;O;4;no
asi;NOUN;O;1;no
tort;NOUN;O;1;no
kook;NOUN;O;1;no
komm;NOUN;O;1;no
šokolaad;NOUN;O;1;no
mis;PRON;O;1;yes
kõik;PRON;O;3;yes
veel;ADV;O;3;yes
hommik;NOUN;O;1;no
koos;ADP;O;2;yes
pood;NOUN;O;3;no
jätkama;VERB;O;2;no
mina;PRON;O;14;yes
olema;VERB;O;3;yes
vaja;ADV;O;1;no
ostma;VERB;O;4;no
toit;NOUN;O;1;no
raamine;NOUN;O;1;no
soolaleivapidu;NOUN;O;1;no
kõik;DET;O;3;yes
sõber;NOUN;O;2;no
tuttav;ADJ;O;2;no
pärast;ADP;O;1;yes
nii;ADV;O;5;yes
põnevis;ADJ;O;1;no
terve;ADJ;O;1;no
magama;VERB;O;1;no
kell;NOUN;O;2;no
üheksa;NUM;O;1;no
ronima;VERB;O;1;no
voodi;NOUN;O;1;no
välja;ADV;O;1;yes
jooksma;VERB;O;1;no
ema;NOUN;O;8;no
kaduma;VERB;O;1;no
kus;ADV;O;2;yes
issi;NOUN;O;1;no
?;PUNCT;O;3;no
uurima;VERB;O;1;no
köök;NOUN;O;4;no
vastama;VERB;O;3;no
lubama;VERB;O;2;no
pannkook;NOUN;O;3;no
tegema;VERB;O;1;yes
lippama;VERB;O;2;no
askeldama;VERB;O;1;no
pliit;NOUN;O;1;no
ees;ADP;O;1;yes
varsti;ADV;O;1;no
valmis;ADJ;O;2;no
istuma;VERB;O;1;no
laut;NOUN;O;3;no
istus;NOUN;O;1;no
süli;NOUN;O;1;no
kõht;NOUN;O;1;no
täis;ADV;O;2;no
panema;VERB;O;2;no
õueriie;NOUN;O;1;no
selg;NOUN;O;3;no
kohale;ADV;O;2;yes
jõudma;VERB;O;4;no
kõigepealt;ADV;O;2;yes
võtma;VERB;O;4;no
leib;NOUN;O;8;no
käru;NOUN;O;3;no
kuid;CCONJ;O;2;yes
lükkama;VERB;O;1;no
äge;ADJ;O;1;no
leivariiul;NOUN;O;1;no
juurde;ADP;O;2;yes
laduma;VERB;O;1;no
tervelt;ADV;O;1;no
20;NUM;O;1;no
päts;NOUN;O;1;no
must;ADJ;O;1;yes
miks;ADV;O;2;yes
sina;PRON;O;3;yes
imestama;VERB;O;2;no
ju;ADV;O;2;yes
rääkima;VERB;O;1;no
otsima;VERB;O;1;no
üles;ADV;O;1;yes
soolariiul;NOUN;O;1;no
soolariip;NOUN;O;1;no
hoopis;ADV;O;1;yes
10;NUM;O;2;no
kilo;NOUN;O;2;no
sool;NOUN;O;11;no
seejärel;ADV;O;3;yes
seadma;VERB;O;1;no
samm;NOUN;O;1;no
kassa;NOUN;O;1;yes
mitte;ADV;O;1;yes
miski;PRON;O;4;yes
aru;NOUN;O;1;no
kas;ADV;O;2;yes
küsima;VERB;O;2;no
poiss;NOUN;O;1;no
omakorda;ADV;O;1;yes
aga;CCONJ;O;2;yes
oh;INTJ;O;1;yes
küll;ADV;O;2;yes
naerma;VERB;O;1;no
ega;ADV;O;1;yes
siin;ADV;O;1;yes
mingisugune;DET;O;1;yes
magusapidu;NOUN;O;1;no
selgitama;VERB;O;2;no
Eesti;PROPN;O;1;no
komme;NOUN;O;1;no
sinna;ADV;O;2;yes
kutsuma;VERB;O;2;no
kõige;ADV;O;2;yes
parem;ADJ;O;3;no
raha;NOUN;O;1;no
makstud;ADJ;O;1;no
linn;NOUN;O;1;no
soolakott;NOUN;O;1;no
haarama;VERB;O;1;no
kumb;ADJ;O;1;yes
käsi;NOUN;O;1;no
kott;NOUN;O;1;no
sammuma;VERB;O;1;no
kodu;NOUN;O;2;no
poole;ADP;O;1;yes
sabassibama;VERB;O;1;no
hakkama;VERB;O;1;yes
kohe;ADV;O;1;yes
katma;VERB;O;1;no
talitama;VERB;O;1;no
leivapäts;NOUN;O;1;no
pooleks;ADV;O;1;yes
pann;NOUN;O;1;no
laud;NOUN;O;3;no
rida;NOUN;O;1;no
vahele;ADP;O;1;yes
asetama;VERB;O;1;no
soolapakk;NOUN;O;2;no
siis;ADV;O;1;yes
hea;ADJ;O;4;no
kolm;NUM;O;2;no
näitama;VERB;O;1;no
suurem;ADJ;O;1;no
vana;ADJ;O;1;no
seal;ADV;O;1;yes
kaks;NUM;O;2;no
tavaline;ADJ;O;1;no
magamistuba;NOUN;O;1;no
esik;NOUN;O;1;no
saun;NOUN;O;1;no
vannituba;NOUN;O;1;no
maitsev;ADJ;O;1;no
kiitma;VERB;O;4;no
onu;NOUN;O;3;no
Riho;PROPN;O;1;no
kes;PRON;O;1;yes
hammustama;VERB;O;1;no
leivapoolik;NOUN;O;1;no
mehine;ADJ;O;1;no
suutäis;NOUN;O;1;no
kühveldama;VERB;O;1;no
järel;ADP;O;1;yes
suu;NOUN;O;2;no
peotäis;NOUN;O;1;no
ka;ADV;O;3;yes
laskma;VERB;O;2;no
maitsma;VERB;O;1;no
soolane;ADJ;O;2;no
joogipool;NOUN;O;1;no
leiduma;VERB;O;1;no
tädi;NOUN;O;2;no
Anne;PROPN;O;2;no
murelikult;ADV;O;1;no
janu;NOUN;O;1;no
vist;ADV;O;1;yes
täna;ADV;O;1;no
soe;ADJ;O;2;no
ilm;NOUN;O;1;no
oih;INTJ;O;1;yes
hüüatama;VERB;O;1;no
vabandavalt;ADV;O;1;no
unustama;VERB;O;1;no
jook;NOUN;O;2;no
täiesti;ADV;O;1;yes
morsikann;NOUN;O;1;no
vesi;NOUN;O;1;no
segama;VERB;O;1;no
pool;NUM;O;1;yes
värskendav;ADJ;O;1;no
näpuots;NOUN;O;1;no
puistama;VERB;O;1;no
keel;NOUN;O;2;no
peale;ADP;O;1;yes
murdma;VERB;O;1;no
tükk;NOUN;O;1;no
viga;NOUN;O;1;no
ikka;ADV;O;1;yes
üks;DET;O;1;yes
imelik;ADJ;O;1;no
kirtsutama;VERB;O;1;no
nina;NOUN;O;1;no
kirbe;ADJ;O;1;no
maitse;NOUN;O;1;no
Peeter;PROPN;O;2;no
juba;ADV;O;1;yes
palitu;ADV;O;1;no
kuidagi;ADV;O;1;yes
juurest;ADP;O;1;yes
paar;NUM;O;1;no
põhi;NOUN;O;1;no
natuke;ADV;O;1;no
lakkuma;VERB;O;1;no
üle;ADP;O;1;yes
pisut;ADV;O;1;yes
pudenema;VERB;O;1;no
maailm;NOUN;O;1;no
nõus;ADV;O;1;no
aga;ADV;O;1;yes
leidma;VERB;O;1;no
suhkrusaiapidu;NOUN;O;1;no
kasvama;VERB;O;1;no
ehitama;VERB;O;1;no
otsustama;VERB;O;1;no
maasikatord;NOUN;O;1;no
õunakoogipidu;NOUN;O;1;no
pähklišolaadipideo;NOUN;O;1;no
raamat;NOUN;O;1;no
kirjutama;VERB;O;1;no
režissöör;NOUN;O;1;no
Tiina;PROPN;O;1;no
Vilu;PROPN;O;1;no
helirežissöör;NOUN;O;1;no
Andres;PROPN;O;1;no
