keyphrase;score
mängi=tud;0.4367
kaardi_laut;0.4138
kaart;0.3952
laul=dud;0.3828
mängu_sõber;0.3782
jääma;0.3473
jääk_jadu;0.3441
laul;0.3385
mäng;0.3366
istuma;0.3261
teadma;0.2987
leht;0.2921
kaduma;0.2858
elu;0.2684
vaikselt;0.2632
mõte;0.2523
märkima;0.2469
võib-olla;0.2402
saatus;0.2395
;0.2308
käi;0.2164
varrukas;0.186
ahne;0.1781
õige;0.1741
varu;0.1642
suvastas;0.1642
sublaan;0.151
arukas;0.1506
viimne;0.0912
trump;0.0356
