EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,2,4,1,1,1,3,2,4,12,mari; tarand; kadakas; esimene; stiiliküsimus; raha; koolipäev; sõna; õppevahend
1,2,4,1,1,1,3,2,4,12,mari; tarand; kadakas; esimene; stiiliküsimus; raha; koolipäev; sõna; õppevahend
1,2,4,1,1,1,3,2,3,12,mari; tarand; kadakas; esimene; stiiliküsimus; raha; koolipäev; sõna; õppevahend
1,2,4,1,1,1,3,2,3,12,mari; tarand; kadakas; esimene; stiiliküsimus; raha; koolipäev; sõna; õppevahend
1,2,3,1,1,1,3,2,4,12,mari; tarand; kadakas; esimene; stiiliküsimus; raha; koolipäev; sõna; õppevahend
1,2,3,1,1,2,4,2,4,12,mari; tarand; kadakas; esimene; stiiliküsimus; raha; koolipäev; lugu; sõna; õppevahend
1,2,3,0,1,3,3,2,4,12,mari; tarand; kadakas; esimene; stiiliküsimus; sõna; raha; lugu; tahv; õppevahend
1,1,4,0,1,2,1,2,4,12,mari; kadakas; esimene; sõna; raha; lugu; tarand; õppevahend
3,2,4,0,1,2,1,1,3,12,mari; kadakas; esimene; stiiliküsimus; sõna; raha; koolipäev; tarand; õppevahend
2,1,3,0,1,2,1,5,3,12,mari; aabits; kadakas; esimene; stiiliküsimus; sõna; raha; koolipäev; lugu; tarand; õppevahend
1,1,4,0,0,3,0,3,2,12,mari; aabits; kadakas; esimene; stiiliküsimus; raha; koolipäev; tarand; õppevahend
