Diversity,Model,Score
diversity_6,multi_e5,0.4775394867144093
diversity_4,est-roberta,0.4735240177969796
diversity_3,est-roberta,0.47222380972045574
diversity_2,est-roberta,0.46761281683095407
diversity_1,est-roberta,0.46761281683095407
diversity_5,est-roberta,0.4667195896877269
diversity_0,est-roberta,0.46649624334595957
diversity_6,est-roberta,0.46590845410943454
diversity_7,multi_e5,0.4651612613870096
diversity_8,multi_e5,0.45853867174468316
diversity_5,multi_e5,0.45701959813492316
diversity_9,multi_e5,0.4510408979994893
diversity_7,est-roberta,0.4499668244122578
diversity_6,EstBERT,0.4487402846312805
diversity_7,EstBERT,0.4444247772971973
diversity_8,est-roberta,0.43905431716641724
diversity_9,bertMulti,0.43295977250685713
diversity_8,bertMulti,0.43146616247815933
diversity_10,bertMulti,0.4309402742128491
diversity_8,EstBERT,0.43005252754259465
diversity_5,EstBERT,0.4300071645999149
diversity_7,MiniLM_multi,0.4299522575902865
diversity_7,bertMulti,0.4293026753040943
diversity_10,multi_e5,0.42713105273257496
diversity_8,MiniLM_multi,0.42511648137151237
diversity_6,MiniLM_multi,0.42468804503698726
diversity_4,multi_e5,0.42455432608231886
diversity_4,EstBERT,0.4244108322448105
diversity_3,EstBERT,0.4229988848679509
diversity_0,EstBERT,0.42262851449758054
diversity_8,MiniLM-L12_multi,0.4225875195018642
diversity_1,EstBERT,0.42249383436290044
diversity_2,EstBERT,0.42249383436290044
diversity_7,MiniLM-L12_multi,0.42246863846889643
diversity_9,est-roberta,0.4182846675502765
diversity_9,MiniLM_multi,0.41773843576062364
diversity_10,MiniLM_multi,0.41637631875634973
diversity_7,LaBSE,0.4144822929430773
diversity_6,bertMulti,0.4133579109181535
diversity_10,est-roberta,0.41272269200623174
diversity_6,LaBSE,0.4122909318302765
diversity_9,MiniLM-L12_multi,0.41220341084401974
diversity_6,MiniLM-L12_multi,0.4120266688028556
diversity_9,EstBERT,0.41036510896701817
diversity_8,LaBSE,0.4100084853990943
diversity_3,multi_e5,0.4090287580878396
diversity_0,multi_e5,0.40670816972558455
diversity_1,multi_e5,0.4065924289848439
diversity_10,EstBERT,0.40651494572392405
diversity_2,multi_e5,0.4061956035880185
diversity_10,MiniLM-L12_multi,0.4033457972912307
diversity_9,LaBSE,0.400773619163583
diversity_5,LaBSE,0.40075035902254685
diversity_5,MiniLM_multi,0.3959736359844719
diversity_10,LaBSE,0.3949669978045881
diversity_5,MiniLM-L12_multi,0.38818725366958085
diversity_5,bertMulti,0.3858425689807269
diversity_4,bertMulti,0.38040938926245943
diversity_4,MiniLM_multi,0.37985355235484236
diversity_1,bertMulti,0.3785931499462201
diversity_3,bertMulti,0.3785931499462201
diversity_2,bertMulti,0.3785931499462201
diversity_0,bertMulti,0.3772944486475188
diversity_4,LaBSE,0.37483642938970596
diversity_2,MiniLM_multi,0.3692335016825471
diversity_0,MiniLM_multi,0.3692335016825471
diversity_3,MiniLM_multi,0.3692335016825471
diversity_1,MiniLM_multi,0.3692335016825471
diversity_4,MiniLM-L12_multi,0.36225688993955246
diversity_1,MiniLM-L12_multi,0.3611613448089196
diversity_0,MiniLM-L12_multi,0.3611613448089196
diversity_2,MiniLM-L12_multi,0.3611613448089196
diversity_3,MiniLM-L12_multi,0.3607339943815692
diversity_10,xml_roberta,0.35960581886962173
diversity_9,xml_roberta,0.35367011342153243
diversity_3,LaBSE,0.3534152502601935
diversity_8,xml_roberta,0.34911007762065555
diversity_2,LaBSE,0.348773618170806
diversity_0,LaBSE,0.3468335828974374
diversity_1,LaBSE,0.3468335828974374
diversity_5,xml_roberta,0.34425591301829694
diversity_7,xml_roberta,0.3435783971503786
diversity_4,xml_roberta,0.3428199878323718
diversity_3,xml_roberta,0.34269867396105785
diversity_6,xml_roberta,0.3405943564948983
diversity_2,xml_roberta,0.3403032404472033
diversity_1,xml_roberta,0.34005965070361355
diversity_0,xml_roberta,0.3373514792454421
diversity_10,distilbertMulti,0.2919134961758801
diversity_9,distilbertMulti,0.28063158940971117
diversity_8,distilbertMulti,0.26798528769323404
diversity_7,distilbertMulti,0.25215718110196955
diversity_6,distilbertMulti,0.24997464425934496
diversity_5,distilbertMulti,0.2454169041599382
diversity_1,distilbertMulti,0.24438395018580777
diversity_2,distilbertMulti,0.24438395018580777
diversity_3,distilbertMulti,0.24438395018580777
diversity_4,distilbertMulti,0.24438395018580777
diversity_0,distilbertMulti,0.24429135759321519
