Diversity,Highest Average Score
0.0,0.16073354496380812
1.0,0.16073354496380812
2.0,0.16006942513302164
3.0,0.15441134036051476
4.0,0.14091133111050552
5.0,0.1339712537252527
6.0,0.12928034716592507
7.0,0.13040141283343037
8.0,0.1266435729637484
9.0,0.12494976441686967
10.0,0.1264084461672181
