Diversity,Highest Average Score
0.0,0.25096998347178945
1.0,0.25096998347178945
2.0,0.25096998347178945
3.0,0.25096998347178945
4.0,0.25148509336189934
5.0,0.25406767248059814
6.0,0.25258799118074143
7.0,0.25408754019744734
8.0,0.24602277738887648
9.0,0.2498111372011011
10.0,0.24889875840056438
