Diversity,Model,Mean Score
6.0,multi_e5,0.34445419122883003
5.0,multi_e5,0.3409201938985221
7.0,multi_e5,0.3381459570685147
4.0,est-roberta,0.3318405668278389
3.0,est-roberta,0.33168599024782375
1.0,est-roberta,0.32967662342339843
2.0,est-roberta,0.32967662342339843
0.0,est-roberta,0.3292784413585497
7.0,MiniLM-L12_multi,0.3273781443619765
8.0,multi_e5,0.32665415165552764
