Model,Average Score
MiniLM-L12_multi,0.22167840260657365
LaBSE,0.21134040169592286
MiniLM_multi,0.1911843283717287
multi_e5,0.17820155816279984
EstBERT,0.1688333460255193
est-roberta,0.14916444331946488
bertMulti,0.12329152626334584
xml_roberta,0.11445772929445179
distilbertMulti,0.09122862084604509
