EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,7,7,2,0,8,8,8,5,11,reis; kodumaa; sugulane; hoolitsema; kanakasvataja; austraalia; väliseestlane; rändama; maa
2,7,7,2,0,8,8,8,5,11,reis; kodumaa; sugulane; hoolitsema; kanakasvataja; austraalia; väliseestlane; rändama; maa
2,7,7,2,0,8,8,8,5,11,reis; kodumaa; sugulane; hoolitsema; kanakasvataja; austraalia; väliseestlane; rändama; maa
2,7,7,2,0,8,8,8,5,11,reis; kodumaa; sugulane; hoolitsema; kanakasvataja; austraalia; väliseestlane; rändama; maa
2,7,7,2,0,8,8,8,5,11,reis; kodumaa; sugulane; hoolitsema; kanakasvataja; austraalia; väliseestlane; rändama; maa
2,7,7,2,0,8,8,8,5,11,reis; kodumaa; sugulane; hoolitsema; kanakasvataja; austraalia; väliseestlane; rändama; maa
2,7,5,3,0,8,7,8,5,11,reis; kodumaa; sugulane; hoolitsema; kanakasvataja; austraalia; väliseestlane; rändama; maa
2,7,7,6,0,7,7,6,5,11,reis; kodumaa; sugulane; hoolitsema; kanakasvataja; austraalia; väliseestlane; rändama; maa
2,7,5,6,0,8,8,6,5,11,reis; kodumaa; sugulane; hoolitsema; kanakasvataja; austraalia; väliseestlane; rändama; maa
2,8,5,4,0,7,7,6,5,11,reis; kodumaa; sugulane; hoolitsema; kanakasvataja; austraalia; väliseestlane; rändama; maa
4,5,5,6,1,6,6,6,4,11,mulje; reis; kodumaa; sugulane; hoolitsema; kanakasvataja; austraalia; väliseestlane; rändama; maa
