EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
9,8,7,7,5,6,6,10,7,14,dvd-plaat; telejaam; kommentaar; port; internet; meediatarbimine; tava; cbs; katsepolügoon; amazon; uudis; tehnoloogia; reklaamitulu
9,8,7,7,5,6,6,10,7,14,dvd-plaat; telejaam; kommentaar; port; internet; meediatarbimine; tava; cbs; katsepolügoon; amazon; uudis; tehnoloogia; reklaamitulu
9,8,7,7,5,6,6,10,7,14,dvd-plaat; telejaam; kommentaar; port; internet; meediatarbimine; tava; cbs; katsepolügoon; amazon; uudis; tehnoloogia; reklaamitulu
9,8,7,7,5,6,6,10,7,14,dvd-plaat; telejaam; kommentaar; port; internet; meediatarbimine; tava; cbs; katsepolügoon; amazon; uudis; tehnoloogia; reklaamitulu
9,8,7,7,5,6,6,10,7,14,dvd-plaat; telejaam; kommentaar; port; internet; meediatarbimine; tava; cbs; katsepolügoon; amazon; uudis; tehnoloogia; reklaamitulu
9,8,7,7,5,6,6,10,7,14,dvd-plaat; telejaam; kommentaar; port; internet; meediatarbimine; tava; cbs; katsepolügoon; amazon; uudis; tehnoloogia; reklaamitulu
9,8,7,7,5,6,6,11,7,14,dvd-plaat; telejaam; kommentaar; port; internet; meediatarbimine; tava; cbs; katsepolügoon; amazon; uudis; tehnoloogia; reklaamitulu
9,8,6,8,5,6,6,11,7,14,dvd-plaat; telejaam; kommentaar; port; internet; meediatarbimine; tava; cbs; katsepolügoon; amazon; uudis; tehnoloogia; reklaamitulu
9,8,6,9,5,7,6,11,7,14,dvd-plaat; telejaam; kommentaar; port; internet; meediatarbimine; tava; cbs; katsepolügoon; amazon; uudis; kristjan; tehnoloogia; reklaamitulu
10,8,7,9,6,7,6,10,7,14,dvd-plaat; telejaam; kommentaar; port; internet; meediatarbimine; tava; cbs; katsepolügoon; amazon; uudis; kristjan; tehnoloogia; reklaamitulu
10,7,7,10,6,6,6,11,7,14,dvd-plaat; telejaam; kommentaar; port; internet; meediatarbimine; tava; cbs; katsepolügoon; amazon; uudis; kristjan; tehnoloogia; reklaamitulu
