EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
6,2,3,4,1,3,3,4,1,18,arnold; sotsiaaldemokraatlik; strandberg; valimine; erakond; rüütel; roheline; rahvusringhääling; voldemar; tarmo; rahvaliit
6,2,3,4,1,3,3,4,1,18,arnold; sotsiaaldemokraatlik; strandberg; valimine; erakond; rüütel; roheline; rahvusringhääling; voldemar; tarmo; rahvaliit
6,2,3,4,1,3,3,4,1,18,arnold; sotsiaaldemokraatlik; strandberg; valimine; erakond; rüütel; roheline; rahvusringhääling; voldemar; tarmo; rahvaliit
6,3,3,4,1,3,3,4,1,18,arnold; sotsiaaldemokraatlik; strandberg; valimine; erakond; rüütel; roheline; rahvusringhääling; voldemar; tarmo; rahvaliit
6,3,2,4,1,3,3,4,1,18,arnold; sotsiaaldemokraatlik; strandberg; valimine; erakond; rüütel; roheline; rahvusringhääling; voldemar; tarmo; rahvaliit
6,3,2,4,1,4,3,5,1,18,arnold; sotsiaaldemokraatlik; strandberg; valimine; erakond; rüütel; roheline; rahvusringhääling; voldemar; tarmo; kohus; rahvaliit
3,3,3,4,1,4,4,5,1,18,arnold; kuslap; strandberg; sotsiaaldemokraatlik; valimine; erakond; rüütel; roheline; rahvusringhääling; tarmo; voldemar; kohus; rahvaliit
5,6,3,3,2,5,5,3,4,18,arnold; kuslap; strandberg; valimine; erakond; rüütel; roheline; rahvusringhääling; tarmo; voldemar; kohus; rahvaliit; koalitsioon
5,4,3,2,2,3,5,3,4,18,kuslap; sotsiaaldemokraatlik; strandberg; arnold; valimine; erakond; rüütel; roheline; rahvusringhääling; voldemar; kohus; rahvaliit; koalitsioon
4,4,3,2,0,3,4,2,4,18,kuslap; sotsiaaldemokraatlik; strandberg; arnold; valimine; erakond; rüütel; roheline; rahvusringhääling; voldemar; kohus; rahvaliit
4,3,2,1,2,4,3,1,3,18,arnold; sotsiaaldemokraatlik; strandberg; valimine; erakond; rüütel; roheline; rahvusringhääling; voldemar; kohus; rahvaliit; koalitsioon
