Diversity,Model,Score
diversity_6,MiniLM-L12_multi,0.3542558005385663
diversity_7,MiniLM-L12_multi,0.33960289138488314
diversity_5,MiniLM-L12_multi,0.33795955850612713
diversity_8,MiniLM-L12_multi,0.3283251866430401
diversity_9,MiniLM-L12_multi,0.32175851753070533
diversity_5,EstBERT,0.3178791421999626
diversity_4,MiniLM-L12_multi,0.3147834939159759
diversity_10,MiniLM-L12_multi,0.31383875292234426
diversity_4,EstBERT,0.31178836429881324
diversity_0,EstBERT,0.30974095654565215
diversity_2,EstBERT,0.30974095654565215
diversity_1,EstBERT,0.30974095654565215
diversity_3,EstBERT,0.3089432357479313
diversity_3,MiniLM-L12_multi,0.30732550331505437
diversity_2,MiniLM-L12_multi,0.3062917531146375
diversity_1,MiniLM-L12_multi,0.305786702609587
diversity_0,MiniLM-L12_multi,0.3052816521045365
diversity_3,est-roberta,0.29115610475981996
diversity_2,est-roberta,0.29059712540259497
diversity_0,est-roberta,0.29036818767365724
diversity_1,est-roberta,0.29036818767365724
diversity_6,EstBERT,0.28634641357190377
diversity_4,est-roberta,0.2849101670555489
diversity_5,est-roberta,0.28156654202732634
diversity_5,LaBSE,0.2721123409280014
diversity_7,MiniLM_multi,0.26875063027023816
diversity_7,LaBSE,0.2682699726075629
diversity_6,LaBSE,0.26823970195229224
diversity_9,LaBSE,0.2649939718911597
diversity_6,est-roberta,0.26329258548659995
diversity_6,MiniLM_multi,0.26300661324113334
diversity_10,LaBSE,0.26068930052289185
diversity_8,LaBSE,0.2591420902559963
diversity_4,LaBSE,0.2590177446535806
diversity_8,MiniLM_multi,0.2587698079927182
diversity_7,EstBERT,0.25620396018383634
diversity_7,bertMulti,0.25610180437992613
diversity_7,est-roberta,0.254883610441273
diversity_9,MiniLM_multi,0.2493556466228035
diversity_8,est-roberta,0.24782944571386262
diversity_6,bertMulti,0.2470792050656602
diversity_8,EstBERT,0.24677153823606351
diversity_10,MiniLM_multi,0.2462621120709356
diversity_8,bertMulti,0.24535141628046683
diversity_10,bertMulti,0.24482938714478963
diversity_5,MiniLM_multi,0.2431136544340879
diversity_3,LaBSE,0.2405013947706156
diversity_9,est-roberta,0.23534357000069075
diversity_9,EstBERT,0.23491148032776
diversity_9,bertMulti,0.23422195209617808
diversity_2,LaBSE,0.230398319316276
diversity_4,MiniLM_multi,0.2301004237707024
diversity_5,bertMulti,0.22972657531571358
diversity_0,MiniLM_multi,0.22947335476128047
diversity_10,EstBERT,0.22944065355868762
diversity_1,LaBSE,0.22917324809120473
diversity_0,LaBSE,0.22917324809120473
diversity_2,MiniLM_multi,0.22904600433393002
diversity_1,MiniLM_multi,0.22904600433393002
diversity_3,MiniLM_multi,0.22861865390657962
diversity_10,est-roberta,0.22470068477847116
diversity_4,bertMulti,0.22287248317653377
diversity_2,bertMulti,0.2226029610320116
diversity_1,bertMulti,0.2226029610320116
diversity_3,bertMulti,0.2226029610320116
diversity_0,bertMulti,0.22174826017731075
diversity_10,multi_e5,0.20186627804313564
diversity_9,multi_e5,0.19240331670775426
diversity_8,multi_e5,0.17550927401727195
diversity_3,multi_e5,0.17539850685090622
diversity_2,multi_e5,0.17465803874201707
diversity_4,multi_e5,0.17431245839643672
diversity_6,multi_e5,0.17370359195423696
diversity_1,multi_e5,0.17344681940579776
diversity_0,multi_e5,0.17333562658627158
diversity_5,multi_e5,0.17318364893429394
diversity_7,multi_e5,0.17229304035986182
diversity_10,distilbertMulti,0.16720535304049236
diversity_9,distilbertMulti,0.1572252814551576
diversity_8,distilbertMulti,0.14720573666768197
diversity_7,distilbertMulti,0.13192694748396502
diversity_6,distilbertMulti,0.12886973747500063
diversity_2,distilbertMulti,0.12881047574907223
diversity_4,distilbertMulti,0.12881047574907223
diversity_0,distilbertMulti,0.12881047574907223
diversity_3,distilbertMulti,0.12881047574907223
diversity_1,distilbertMulti,0.12881047574907223
diversity_5,distilbertMulti,0.1284241336960635
diversity_8,xml_roberta,0.0
diversity_9,xml_roberta,0.0
diversity_7,xml_roberta,0.0
diversity_6,xml_roberta,0.0
diversity_5,xml_roberta,0.0
diversity_4,xml_roberta,0.0
diversity_3,xml_roberta,0.0
diversity_2,xml_roberta,0.0
diversity_1,xml_roberta,0.0
diversity_0,xml_roberta,0.0
diversity_10,xml_roberta,0.0
