Diversity,Average Score
diversity_5,0.17445803497890414
diversity_4,0.1724201087222816
diversity_6,0.1718408572151262
diversity_3,0.17046322048254167
diversity_1,0.17042791878637825
diversity_2,0.17031510299646122
diversity_0,0.1703017149418508
diversity_7,0.1674583720813368
diversity_8,0.16080029845688887
diversity_9,0.15880507957782639
diversity_10,0.15686306706592512
