Diversity,Highest Average Score
0.0,0.30974095654565215
1.0,0.30974095654565215
2.0,0.30974095654565215
3.0,0.3089432357479313
4.0,0.3147834939159759
5.0,0.33795955850612713
6.0,0.3542558005385663
7.0,0.33960289138488314
8.0,0.3283251866430401
9.0,0.32175851753070533
10.0,0.31383875292234426
