Model,Average Score
MiniLM-L12_multi,0.266835537181231
EstBERT,0.21721918124241277
LaBSE,0.2102574559426633
est-roberta,0.20312467379506974
MiniLM_multi,0.19325803943218806
bertMulti,0.16781443780512642
multi_e5,0.1496730276873231
distilbertMulti,0.10067073580032111
xml_roberta,0.0
