Diversity,Highest Average Score
0.0,0.17630730623197086
1.0,0.17630730623197086
2.0,0.17296909506042632
3.0,0.16309351052475407
4.0,0.14964349084008527
5.0,0.1374008698321134
6.0,0.13535235945684862
7.0,0.12518641299265656
8.0,0.12746334901959255
9.0,0.12195373551075304
10.0,0.12852073656382224
